GO	[-2.13 -0.33]	[-0.33 -0.22]	[-0.22 -0.15]	[-0.15 -0.10]	[-0.10 -0.04]	[-0.04 0.02]	[0.02 0.07]	[0.07 0.14]	[0.14 0.23]	[0.23 0.39]	[0.39 2.90]
GOBP_VIRAL_GENE_EXPRESSION GOBP_VIRAL_GENE_EXPRESSION	0.722	2.221	2.221	0.524	0.362	1.221	-0.379	-2.066	-1.119	-3.793	-2.066
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	1.784	2.237	1.380	0.286	0.477	-0.538	-0.317	-2.175	-0.317	-2.175	-2.175
GOCC_CYTOSOLIC_RIBOSOME GOCC_CYTOSOLIC_RIBOSOME	1.478	2.894	1.902	-0.286	0.317	-0.495	-0.286	-1.305	-0.816	-2.090	-2.090
GOBP_TRANSLATIONAL_INITIATION GOBP_TRANSLATIONAL_INITIATION	1.038	3.707	1.638	-0.340	0.580	0.266	-0.740	-1.965	-0.510	-1.442	-2.664
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	2.108	2.108	1.289	0.257	0.436	-0.582	-0.349	-1.445	-0.349	-2.259	-2.259
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	0.825	3.148	1.437	0.584	0.584	-0.591	-0.376	-2.811	-0.591	-1.317	-1.914
GOCC_RIBOSOMAL_SUBUNIT GOCC_RIBOSOMAL_SUBUNIT	1.818	2.726	1.429	-0.436	0.543	-0.697	-0.260	-1.623	-0.697	-1.074	-2.471
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	1.333	2.171	1.728	-0.333	0.695	-0.560	0.271	-2.217	-0.900	-1.410	-1.410
HP_ABNORMALITY_OF_THE_COAGULATION_CASCADE HP_ABNORMALITY_OF_THE_COAGULATION_CASCADE	0.235	0.933	-0.873	-0.873	-0.873	0.527	0.235	-0.873	4.392	-0.379	-0.873
GOCC_FICOLIN_1_RICH_GRANULE GOCC_FICOLIN_1_RICH_GRANULE	3.888	1.124	0.820	0.362	-1.045	0.362	-0.673	-2.429	-1.045	-0.418	-0.673
