GO	[-5.35 -0.84]	[-0.84 -0.37]	[-0.37 -0.09]	[-0.09 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.21]	[0.21 0.66]	[0.66 5.00]
MIR193A_3P_MIR193B_3P MIR193A_3P_MIR193B_3P	-0.326	1.618	0.278	-0.326	-0.791	-0.326	-0.791	-0.791	-0.326	3.882	-0.773
MIR218_1_3P MIR218_1_3P	-0.749	0.654	3.200	-0.749	0.303	1.130	-0.749	-0.749	-0.749	-0.299	-0.289
MIR190A_5P MIR190A_5P	0.794	-1.336	0.478	0.245	-0.365	2.193	-1.336	-1.336	-0.707	0.478	0.822
MIR6740_3P MIR6740_3P	-1.462	-0.433	-0.220	-0.433	-0.433	-1.462	0.401	1.947	0.680	1.947	-0.778
MIR4755_3P MIR4755_3P	0.215	0.874	2.609	-0.916	-0.916	-0.916	0.874	-0.408	-0.916	0.215	0.224
MIR378A_5P MIR378A_5P	0.606	1.437	0.322	0.980	0.322	-1.168	-1.168	-1.168	0.322	0.606	-1.142
MIR134_3P MIR134_3P	0.255	2.883	0.992	-0.833	-0.833	-0.833	-0.353	-0.833	0.565	0.255	-0.341
MIR3617_3P MIR3617_3P	-1.168	0.606	0.606	0.980	-0.584	0.322	0.322	1.973	-1.168	-1.168	-0.565
MIR1243 MIR1243	-0.666	0.361	-0.666	-0.666	-0.666	-0.666	1.293	-0.248	-0.248	2.707	0.372
MIR2392 MIR2392	0.523	1.052	-0.499	-0.499	-0.499	2.555	-0.499	-0.499	-0.499	0.166	0.171
