GO	[-2.13 -0.33]	[-0.33 -0.22]	[-0.22 -0.15]	[-0.15 -0.10]	[-0.10 -0.04]	[-0.04 0.02]	[0.02 0.07]	[0.07 0.14]	[0.14 0.23]	[0.23 0.39]	[0.39 2.90]
GOBP_VIRAL_GENE_EXPRESSION GOBP_VIRAL_GENE_EXPRESSION	0.722	2.221	2.221	0.524	0.362	1.221	-0.379	-2.066	-1.119	-3.793	-2.066
HP_ABNORMALITY_OF_THE_COAGULATION_CASCADE HP_ABNORMALITY_OF_THE_COAGULATION_CASCADE	0.235	0.933	-0.873	-0.873	-0.873	0.527	0.235	-0.873	4.392	-0.379	-0.873
GOCC_FICOLIN_1_RICH_GRANULE GOCC_FICOLIN_1_RICH_GRANULE	3.888	1.124	0.820	0.362	-1.045	0.362	-0.673	-2.429	-1.045	-0.418	-0.673
GOMF_MRNA_3_UTR_BINDING GOMF_MRNA_3_UTR_BINDING	-0.432	1.461	-0.219	1.461	1.952	-0.219	-1.459	-1.459	-1.459	-0.801	0.403
GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	-1.040	-0.222	-0.493	-1.040	-1.040	0.728	-1.040	1.154	2.942	0.728	-0.493
GOBP_REGULATION_OF_CELL_MATRIX_ADHESION GOBP_REGULATION_OF_CELL_MATRIX_ADHESION	-1.123	0.346	-1.123	-0.552	-1.123	0.646	-0.552	-0.260	3.402	-0.260	1.036
GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	-0.234	-0.833	-0.833	0.989	-1.501	0.989	-0.455	2.416	0.648	-1.501	-0.234
GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS	-0.831	0.566	0.256	1.528	2.162	-0.831	0.256	-0.831	0.256	-0.831	-0.831
GOMF_RNA_HELICASE_ACTIVITY GOMF_RNA_HELICASE_ACTIVITY	-0.998	1.755	2.375	0.774	-0.998	-0.204	-0.204	-0.464	-0.998	-0.464	-0.464
GOBP_CARDIAC_CHAMBER_DEVELOPMENT GOBP_CARDIAC_CHAMBER_DEVELOPMENT	-0.223	-0.623	-0.623	2.078	-0.623	-0.623	-0.623	0.825	0.396	-0.623	1.390
GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	-0.379	-0.873	0.235	-0.379	0.527	-0.873	0.527	2.746	0.933	-0.873	-0.873
GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	-0.464	-0.464	-0.464	-0.204	-0.998	0.426	-0.998	2.375	1.219	0.774	-0.998
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	-0.664	-0.664	-0.664	-0.664	-0.664	0.763	-0.664	1.296	0.362	0.763	1.296
GOBP_MUCOPOLYSACCHARIDE_METABOLIC_PROCESS GOBP_MUCOPOLYSACCHARIDE_METABOLIC_PROCESS	-0.456	-0.456	0.187	-0.456	-0.456	-0.456	-0.456	0.579	-0.456	1.150	2.759
GOBP_DE_NOVO_PROTEIN_FOLDING GOBP_DE_NOVO_PROTEIN_FOLDING	-0.199	1.493	0.893	1.493	0.434	-0.581	-0.581	-0.581	-0.581	-0.581	-0.581
GOMF_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS GOMF_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS	0.712	-0.373	-0.373	0.239	0.239	-0.373	-0.373	-0.373	-0.373	3.257	-0.373
