GO	[-2.11 -0.35]	[-0.35 -0.22]	[-0.22 -0.14]	[-0.14 -0.08]	[-0.08 -0.03]	[-0.03 0.02]	[0.02 0.07]	[0.07 0.13]	[0.13 0.21]	[0.21 0.33]	[0.33 4.12]
GSE14415_NATURAL_TREG_VS_FOXP3_KO_NATURAL_TREG_DN GSE14415_NATURAL_TREG_VS_FOXP3_KO_NATURAL_TREG_DN	-1.163	-0.581	-1.163	-1.163	-0.581	-0.581	-0.581	-0.581	0.984	1.443	5.632
KARLSSON_TGFB1_TARGETS_UP KARLSSON_TGFB1_TARGETS_UP	-0.694	-0.694	-0.694	-2.466	-0.259	-0.694	-2.466	0.545	1.822	2.255	2.198
BUSSLINGER_GASTRIC_X_CELLS BUSSLINGER_GASTRIC_X_CELLS	-0.521	-0.240	-1.080	-1.080	-1.080	-0.240	2.168	0.687	-0.521	-1.080	3.493
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	-0.994	-2.056	-2.056	-0.439	-0.275	0.980	-0.672	-0.994	0.980	2.421	2.356
GSE14415_INDUCED_VS_NATURAL_TREG_UP GSE14415_INDUCED_VS_NATURAL_TREG_UP	-1.163	-0.581	-1.163	-1.163	-0.279	-0.581	0.324	-0.279	0.324	1.981	3.220
MENON_FETAL_KIDNEY_0_CAP_MESENCHYME_CELLS MENON_FETAL_KIDNEY_0_CAP_MESENCHYME_CELLS	-1.028	-1.750	-0.601	-0.336	-1.028	0.269	-0.601	0.479	0.479	0.479	4.949
GSE40274_FOXP3_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN GSE40274_FOXP3_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	-1.130	-1.130	-1.876	-1.130	0.226	-0.392	-0.392	0.967	1.335	0.658	2.709
GOCC_CATALYTIC_STEP_2_SPLICEOSOME GOCC_CATALYTIC_STEP_2_SPLICEOSOME	-1.372	0.231	-0.385	-0.735	0.758	-0.735	0.758	-1.372	0.231	-0.385	3.993
GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_DN GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_DN	-0.799	-0.218	-0.799	1.955	-0.218	-0.430	-1.456	-0.799	-0.218	-0.430	3.732
BROWNE_HCMV_INFECTION_30MIN_DN BROWNE_HCMV_INFECTION_30MIN_DN	-0.218	-1.456	0.404	-0.430	0.404	0.404	-1.456	0.404	0.404	-1.456	3.068
GSE22886_DAY0_VS_DAY7_MONOCYTE_IN_CULTURE_UP GSE22886_DAY0_VS_DAY7_MONOCYTE_IN_CULTURE_UP	0.502	-1.691	0.316	0.316	1.017	-0.286	-1.131	-0.286	-0.471	-1.691	3.547
GCM_CHUK GCM_CHUK	0.886	-1.247	-0.320	0.283	-1.247	0.542	-1.247	0.283	-0.320	-0.320	2.976
MORF_RRM1 MORF_RRM1	-1.012	-1.012	-0.648	0.381	-0.648	-1.012	0.854	0.592	-0.234	-0.648	4.510
