GO	[-31.63 -1.08]	[-1.08 -0.61]	[-0.61 -0.34]	[-0.34 -0.17]	[-0.17 -0.01]	[-0.01 0.00]	[0.00 0.12]	[0.12 0.30]	[0.30 0.59]	[0.59 1.20]	[1.20 7.74]
MODULE_92 MODULE_92	0.554	-0.293	-1.484	-4.113	-2.779	6.480	-0.544	-1.484	-0.293	-0.544	5.127
MODULE_244 MODULE_244	-2.886	1.495	0.594	4.202	0.738	-4.705	-0.921	1.495	1.980	-2.039	-2.849
MODULE_183 MODULE_183	-1.245	0.877	3.239	3.239	1.170	-2.703	0.261	-0.548	-0.837	-1.825	-2.684
MODULE_68 MODULE_68	-1.079	-1.079	-1.079	-1.079	-1.079	7.047	0.371	-0.241	-0.521	-0.521	1.592
MODULE_292 MODULE_292	2.268	0.329	-1.911	-1.911	-1.911	-0.386	-0.927	-0.528	-0.706	1.414	5.052
MODULE_29 MODULE_29	-0.581	-0.581	1.433	0.607	5.643	-1.162	0.323	-1.162	-0.581	-1.162	-1.154
MODULE_152 MODULE_152	-1.238	1.507	0.341	2.096	1.507	-2.026	1.507	1.017	-1.593	-2.026	-2.528
MODULE_107 MODULE_107	0.749	-0.579	-1.203	-0.845	-1.203	4.212	0.749	-3.288	-0.845	0.996	0.761
MODULE_36 MODULE_36	-1.151	0.531	1.465	-0.302	1.979	-4.555	1.237	1.030	-0.912	0.300	-1.742
MODULE_159 MODULE_159	-1.746	-0.891	0.939	0.501	2.239	-1.746	0.338	1.212	0.338	0.702	-3.349
MODULE_134 MODULE_134	-1.245	0.539	-0.641	-1.245	-1.245	1.302	0.539	-0.321	0.282	-1.245	3.716
MODULE_321 MODULE_321	0.355	-0.723	-0.723	1.617	-0.370	-4.672	-0.723	-0.524	2.991	0.861	0.364
MODULE_91 MODULE_91	-1.536	0.359	2.883	0.359	1.334	-0.862	0.940	0.359	-1.536	-1.536	-0.854
MODULE_257 MODULE_257	-1.327	-0.484	-1.056	0.600	-0.639	-2.473	-0.639	2.769	2.448	1.864	-1.036
MODULE_61 MODULE_61	0.317	0.317	4.005	1.881	-0.286	-0.811	-0.286	-0.493	-0.811	-2.077	-1.285
MODULE_545 MODULE_545	-0.351	-0.829	-0.829	-0.351	-0.829	3.676	1.522	-0.829	-0.829	0.566	0.259
MODULE_400 MODULE_400	1.614	-0.788	-0.788	-0.788	-0.788	1.057	0.279	-0.788	0.279	-0.788	2.285
MODULE_323 MODULE_323	-2.494	-0.453	0.330	1.040	2.159	-1.096	1.040	0.330	0.756	-0.716	-1.632
MODULE_316 MODULE_316	2.434	-0.423	-0.423	-0.964	-0.964	1.640	-0.964	-0.649	-2.005	0.738	1.317
MODULE_113 MODULE_113	-0.302	-1.521	-0.439	-1.149	-0.302	4.690	0.784	-0.853	-1.149	0.432	0.606
MODULE_489 MODULE_489	0.794	0.479	0.479	-1.328	-0.703	1.185	-0.363	-1.328	-1.328	0.246	1.663
MODULE_97 MODULE_97	-1.717	-0.325	0.772	-0.680	1.000	-2.274	0.411	2.994	0.411	0.278	-0.930
