GO	[-23.89 -0.98]	[-0.98 -0.41]	[-0.41 -0.21]	[-0.21 -0.02]	[-0.02 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.33]	[0.33 0.97]	[0.97 1.77]	[1.77 10.00]
GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_UP GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_UP	-5.145	-2.360	-5.145	-3.255	-8.344	-8.344	-7.017	-0.751	7.941	7.941	27.856
GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP	-5.843	-1.313	-0.871	-1.313	-5.004	-8.177	-8.177	6.389	10.258	2.732	4.398
HUANG_GATA2_TARGETS_UP HUANG_GATA2_TARGETS_UP	-4.149	-1.211	-1.211	-0.566	-4.149	-6.264	-6.264	2.302	8.820	5.312	2.623
GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY7_UP GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY7_UP	-3.768	-0.264	-0.917	0.841	-6.978	-6.978	-5.955	4.243	8.011	0.841	3.241
GSE36392_TYPE_2_MYELOID_VS_EOSINOPHIL_IL25_TREATED_LUNG_DN GSE36392_TYPE_2_MYELOID_VS_EOSINOPHIL_IL25_TREATED_LUNG_DN	-3.197	-0.724	-0.573	-0.447	-4.357	-5.918	-8.261	2.958	10.092	2.662	2.389
GSE2770_UNTREATED_VS_ACT_CD4_TCELL_2H_UP GSE2770_UNTREATED_VS_ACT_CD4_TCELL_2H_UP	-1.331	-0.334	-1.092	1.044	-5.039	-8.219	-8.219	6.765	4.708	0.720	2.422
GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY5_DN GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY5_DN	-1.092	0.874	-1.923	-0.334	-5.880	-8.219	-6.898	2.413	4.708	1.232	6.782
GSE7831_1H_VS_4H_INFLUENZA_STIM_PDC_UP GSE7831_1H_VS_4H_INFLUENZA_STIM_PDC_UP	-4.357	2.662	-1.109	-1.109	-3.737	-6.938	-6.938	2.662	5.436	1.413	4.672
LAKE_ADULT_KIDNEY_C15_CONNECTING_TUBULE LAKE_ADULT_KIDNEY_C15_CONNECTING_TUBULE	0.309	-0.521	-1.338	-0.395	-4.878	-7.096	-7.096	1.916	9.798	0.412	3.813
GSE11864_CSF1_PAM3CYS_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN GSE11864_CSF1_PAM3CYS_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN	-2.161	0.518	0.405	-0.293	-4.158	-8.011	-6.701	0.518	10.600	0.649	3.867
GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN	-0.724	-0.573	-0.902	0.452	-4.357	-6.938	-8.261	0.857	9.572	2.381	2.671
MEK_UP.V1_UP MEK_UP.V1_UP	-0.309	-0.309	-1.545	-0.407	-5.768	-5.768	-4.933	-0.527	2.237	2.237	13.884
GSE40274_HELIOS_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP GSE40274_HELIOS_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	-0.724	0.350	0.263	-1.109	-5.918	-6.938	-6.938	4.658	6.702	0.857	2.389
GSE3982_EOSINOPHIL_VS_TH2_UP GSE3982_EOSINOPHIL_VS_TH2_UP	-3.613	-1.855	0.386	-0.842	-4.933	-4.933	-4.224	5.660	3.767	1.977	5.268
