GO	[-5.47 -0.68]	[-0.68 -0.36]	[-0.36 -0.20]	[-0.20 -0.07]	[-0.07 0.00]	[0.00 0.00]	[0.00 0.12]	[0.12 0.29]	[0.29 0.55]	[0.55 1.06]	[1.06 7.81]
MIR142_3P MIR142_3P	-0.327	-0.327	0.277	1.807	-0.926	-6.011	2.961	0.940	1.337	-0.926	-1.746
MIR3679_3P MIR3679_3P	0.481	1.143	0.948	0.481	0.481	-5.617	0.617	0.948	0.481	-0.452	-3.272
MIR552_5P MIR552_5P	-1.168	0.864	2.169	2.446	-1.726	-1.726	1.230	0.864	-0.756	-2.919	-0.355
MIR6882_5P MIR6882_5P	-1.045	-0.276	0.561	1.727	-0.647	-3.389	1.485	1.988	-1.045	1.262	-2.369
MIR4255 MIR4255	-0.405	-0.533	1.643	0.301	0.662	-4.145	3.083	0.403	0.662	-0.689	-2.451
MIR6890_3P MIR6890_3P	-0.812	-2.065	4.799	0.505	-0.812	-2.770	0.350	-0.257	1.170	0.350	-0.393
MIR3682_5P MIR3682_5P	0.347	0.874	2.714	1.375	-0.771	-0.771	1.990	-0.552	-2.433	-1.407	-1.864
MIR6715B_3P MIR6715B_3P	-0.331	1.301	1.301	2.134	0.678	-3.441	0.519	-0.331	-0.830	-2.767	-0.464
MIR6771_3P MIR6771_3P	0.290	-0.918	1.026	1.026	1.026	-3.985	-1.680	0.794	1.581	-0.461	-0.663
MIR522_3P MIR522_3P	0.552	0.552	1.223	1.917	0.326	-6.208	0.326	-0.277	-0.633	0.326	-0.811
MIR3611 MIR3611	4.424	1.018	1.018	-0.319	-1.234	-2.853	0.388	-0.758	-0.435	-0.319	-0.980
MIR3176 MIR3176	0.665	-0.710	0.463	-0.710	-0.471	-1.486	-0.301	6.543	-0.471	-1.038	-0.473
MIR5580_5P MIR5580_5P	-2.319	-1.815	0.578	0.426	0.426	-1.077	0.578	-1.407	0.578	3.934	0.423
MIR4753_5P MIR4753_5P	-1.230	-0.479	0.707	3.125	-0.269	-2.635	1.461	1.461	-0.790	-0.620	-1.237
MIR6810_3P MIR6810_3P	-1.064	0.879	1.155	1.468	0.643	-2.144	-1.064	1.818	-1.064	0.289	-1.522
MIR922 MIR922	-1.028	0.508	-0.398	1.539	1.770	-2.193	2.858	-0.301	-0.516	-1.838	-0.834
MIR10393_5P MIR10393_5P	-0.380	3.891	0.329	0.583	-3.294	-0.515	-0.275	0.925	-1.133	0.583	-1.139
MIR22_3P MIR22_3P	-0.418	1.850	-0.301	3.527	-1.583	-1.583	0.711	-1.980	-0.301	0.415	-0.570
MIR548AV_3P MIR548AV_3P	0.904	-0.345	3.549	0.353	0.353	-3.647	0.738	-0.345	-0.345	-1.784	-0.461
MIR6719_3P MIR6719_3P	0.254	4.064	0.850	0.501	0.365	-1.957	0.254	0.663	-1.186	-0.904	-1.964
MIR6512_5P MIR6512_5P	-0.613	1.698	2.682	2.330	-1.098	-1.098	-1.098	-0.311	-0.828	0.291	-1.438
MIR6889_3P MIR6889_3P	0.954	-0.323	0.281	-0.650	0.742	-3.410	0.281	2.795	0.560	-2.040	-0.325
MIR224_3P MIR224_3P	0.663	0.409	1.614	1.614	0.309	-5.301	-0.293	-0.293	-0.660	0.409	-0.841
MIR548AT_3P MIR548AT_3P	-0.273	0.756	2.155	1.741	-0.714	-1.641	0.520	-0.452	-2.488	0.331	-0.717
MIR4765 MIR4765	3.139	3.139	-0.332	-0.332	-0.892	-0.892	-0.332	-0.892	-1.396	0.272	-0.558
MIR5585_5P MIR5585_5P	1.884	-0.406	1.608	0.566	-4.562	0.311	0.427	0.566	-0.552	-0.734	-0.739
MIR370_5P MIR370_5P	-1.517	-0.731	0.643	1.468	0.289	-3.070	1.468	-0.731	0.643	0.879	-0.490
MIR548AY_3P MIR548AY_3P	-0.399	0.846	2.342	1.505	-0.645	-1.536	0.588	-0.399	-2.363	-0.234	-0.647
MIR499A_5P MIR499A_5P	0.382	1.150	0.633	0.285	1.589	-2.496	2.101	-1.403	0.285	-1.715	-0.915
MIR8066 MIR8066	0.997	-0.329	0.810	0.810	-1.566	-4.232	0.810	-0.594	-0.774	0.810	0.991
MIR520F_3P MIR520F_3P	0.723	-0.562	1.049	0.723	-0.437	-3.720	1.903	0.464	0.877	-0.888	-1.620
MIR1909_3P MIR1909_3P	-2.426	-0.552	-0.292	-0.406	-2.426	-0.406	0.427	2.840	-0.292	0.914	1.347
MIR4314 MIR4314	-0.292	-0.734	1.354	-0.406	-0.734	-0.734	-3.690	2.840	0.311	0.729	0.424
MIR411_5P MIR411_5P	-1.989	-0.451	2.003	1.567	-0.755	-0.755	1.567	0.571	-0.755	-0.451	-0.758
MIR619_5P MIR619_5P	-0.292	-0.292	1.608	1.608	-1.953	-2.426	-0.958	1.354	0.729	-0.958	0.424
MIR302A_5P MIR302A_5P	-0.633	0.664	1.825	2.347	-0.285	-3.005	-0.285	0.982	-0.799	-1.223	-0.638
MIR22_5P MIR22_5P	-0.349	-0.477	0.483	1.968	-1.362	-3.194	1.968	0.483	0.359	-1.073	0.479
MIR6768_5P MIR6768_5P	-0.873	0.368	1.467	1.467	-0.698	-2.680	1.068	1.691	-1.591	-0.550	-0.431
MIR302D_5P MIR302D_5P	0.585	-0.334	0.877	1.238	0.585	-3.720	1.665	0.464	-0.437	-0.888	-1.620
MIR217_5P MIR217_5P	0.270	0.469	2.813	0.594	-0.914	-3.378	-0.728	0.594	1.274	-0.728	-0.576
MIR629_5P MIR629_5P	-0.909	-2.671	0.930	0.271	0.930	-0.479	-0.479	2.744	-1.594	0.543	0.390
MIR10397_5P MIR10397_5P	-0.688	-1.455	0.315	4.243	-0.288	-0.288	-1.012	-0.688	1.225	-1.012	0.479
MIR4329 MIR4329	0.996	-0.842	0.996	0.539	0.749	-3.277	-0.842	0.996	0.367	0.367	-1.202
MIR4511 MIR4511	-1.182	1.647	0.646	1.407	0.284	-1.804	0.987	0.806	0.284	-1.182	-2.206
MIR139_5P MIR139_5P	0.987	-1.182	1.906	3.477	-1.182	-0.568	-0.737	0.284	-1.182	-0.430	-0.572
MIR9500 MIR9500	-1.403	0.417	-0.398	0.417	-1.124	-1.732	2.001	1.734	1.734	-0.692	-0.894
MIR6715A_3P MIR6715A_3P	-1.201	0.631	1.619	2.150	-0.328	-2.224	0.375	0.789	0.375	-1.828	-0.757
MIR8057 MIR8057	-0.313	0.616	-0.473	1.687	-0.691	-1.868	2.831	-0.313	0.616	-1.363	-0.985
MIR329_3P MIR329_3P	-0.405	-1.759	1.513	0.453	-0.281	-0.773	-0.405	1.009	2.826	-1.759	-0.778
MIR653_3P MIR653_3P	-0.429	0.873	0.292	1.301	-0.310	-4.640	-0.310	1.301	0.537	-0.767	-0.313
MIR4257 MIR4257	0.579	-0.761	0.579	0.433	0.433	-2.637	0.433	0.579	2.629	-2.101	-0.569
MIR6801_3P MIR6801_3P	-1.328	0.302	1.057	0.751	0.499	-1.328	-0.513	1.820	-0.300	0.499	-2.118
MIR8081 MIR8081	1.113	0.815	0.363	-0.247	-0.247	-2.405	-2.405	0.363	0.564	-0.416	0.811
MIR138_1_3P MIR138_1_3P	-0.910	0.485	0.326	0.679	-0.277	-3.402	1.479	0.485	0.911	0.326	-1.285
MIR1825 MIR1825	0.518	-0.310	-0.555	1.937	-0.555	-3.801	0.824	-0.310	0.824	0.824	-1.169
MIR1537_5P MIR1537_5P	0.515	0.376	0.871	3.292	-0.885	-2.446	-1.164	-0.482	0.680	0.263	-0.664
MIR4277 MIR4277	-0.523	0.809	1.783	-0.710	-0.710	-2.541	2.765	-0.263	0.342	-0.523	-0.714
MIR514B_5P MIR514B_5P	-0.595	1.290	1.290	0.738	0.738	-2.580	1.750	-0.457	-1.192	-0.959	-0.766
MIR513C_5P MIR513C_5P	-0.557	1.150	1.150	0.786	0.633	-2.496	2.101	-0.425	-1.136	-1.136	-0.722
MIR4755_3P MIR4755_3P	0.359	-0.834	-0.477	1.968	-1.362	-3.194	0.797	-0.477	0.629	0.987	0.624
MIR371A_5P MIR371A_5P	-0.457	0.463	0.904	1.511	-0.595	-3.073	0.904	-0.595	1.750	-0.959	-0.766
MIR10395_3P MIR10395_3P	-0.623	1.009	0.266	3.328	-0.339	-2.577	0.815	0.370	-0.817	-0.465	-0.822
