GO	[-20.07 -0.90]	[-0.90 -0.37]	[-0.37 -0.18]	[-0.18 -0.06]	[-0.06 0.00]	[0.00 0.05]	[0.05 0.19]	[0.19 0.43]	[0.43 0.72]	[0.72 1.23]	[1.23 22.12]
KHSRP_K562_POSTAR_eCLIP KHSRP_K562_POSTAR_eCLIP	-4.107	-0.394	0.677	0.837	-0.860	-0.675	1.670	4.198	-0.675	-0.860	-0.527
DDX3X_HepG2_POSTAR_eCLIP DDX3X_HepG2_POSTAR_eCLIP	-0.259	-0.481	0.347	3.086	0.464	-3.594	0.464	1.854	-1.047	-1.317	-0.362
METAP2_K562_POSTAR_eCLIP METAP2_K562_POSTAR_eCLIP	0.301	-0.597	1.192	1.450	-1.814	-2.946	0.426	0.301	-1.076	-0.430	2.712
CNBP_HEK293_POSTAR_Piranha_0.01 CNBP_HEK293_POSTAR_Piranha_0.01	-1.181	1.245	3.923	0.676	-0.785	-1.181	0.939	-0.315	-1.181	-1.181	-0.511
DDX6_K562_POSTAR_eCLIP DDX6_K562_POSTAR_eCLIP	-0.805	0.430	1.222	2.465	-1.528	-2.661	0.851	0.327	-1.248	0.327	0.546
DKC1_HepG2_POSTAR_eCLIP DKC1_HepG2_POSTAR_eCLIP	-0.266	-0.266	-0.266	1.279	-0.500	-1.574	-0.500	-0.892	0.584	-0.892	3.383
EIF3D_HEK293T_POSTAR_PARalyzer EIF3D_HEK293T_POSTAR_PARalyzer	-0.353	-0.607	5.427	0.723	-0.975	-1.210	0.344	-0.607	-0.975	-0.353	0.340
HNRNPM_K562_POSTAR_eCLIP HNRNPM_K562_POSTAR_eCLIP	-0.753	-1.548	0.277	3.484	-1.090	-1.548	-0.505	0.621	0.621	0.621	0.425
U2AF2_HeLa_POSTAR_CIMS U2AF2_HeLa_POSTAR_CIMS	-0.272	-0.704	-0.704	4.279	-0.272	0.332	-0.272	0.332	0.332	-0.704	-0.706
EIF3D_HEK293T_POSTAR_PAR-CLIP EIF3D_HEK293T_POSTAR_PAR-CLIP	0.387	-0.671	4.892	0.767	-1.277	-1.548	0.293	-0.527	-0.671	-0.407	0.382
IGF2BP1_K562_POSTAR_eCLIP IGF2BP1_K562_POSTAR_eCLIP	-0.419	0.293	-0.419	1.432	0.518	-0.555	1.675	1.007	-1.778	0.396	-3.179
LSM11_HepG2_POSTAR_eCLIP LSM11_HepG2_POSTAR_eCLIP	-0.475	0.772	1.257	0.280	-0.939	-4.025	0.412	-0.324	0.576	-0.324	0.991
UPF1_HEK_293_FRT_POSTAR_CIMS UPF1_HEK_293_FRT_POSTAR_CIMS	0.292	-0.956	3.312	1.487	-1.213	-1.882	0.292	0.399	-0.742	-0.566	0.521
ZNF622_K562_POSTAR_eCLIP ZNF622_K562_POSTAR_eCLIP	0.347	-0.259	0.464	0.758	-1.317	-2.453	0.347	2.134	-1.635	-0.357	1.343
