GO	[-6.41 -0.50]	[-0.50 -0.23]	[-0.23 -0.12]	[-0.12 -0.04]	[-0.04 0.00]	[0.00 0.04]	[0.04 0.11]	[0.11 0.19]	[0.19 0.33]	[0.33 0.65]	[0.65 5.29]
MORF_RFC4 MORF_RFC4	-3.306	-1.434	0.745	1.877	-0.275	-0.275	2.809	3.159	-0.275	-1.434	-4.944
GCM_HBP1 GCM_HBP1	-2.783	-1.303	0.238	3.600	-0.586	0.389	4.714	0.582	-0.586	-1.303	-2.789
MORF_SP3 MORF_SP3	-2.294	-1.646	1.318	0.774	-0.368	0.382	4.841	1.644	-0.559	-2.294	-3.249
GNF2_DEK GNF2_DEK	-2.324	-2.324	0.233	1.193	2.413	1.193	1.963	0.613	-0.623	-2.324	-2.330
GNF2_CENPE GNF2_CENPE	-1.659	-1.659	-0.958	-1.659	-0.300	-0.549	0.528	2.074	6.013	0.528	-1.663
GNF2_HPX GNF2_HPX	3.627	0.282	-1.066	-2.743	0.534	1.097	-3.416	-1.745	-1.066	0.282	4.024
GCM_RAB10 GCM_RAB10	-2.508	-2.086	3.022	1.367	1.155	-0.720	2.399	0.634	-0.559	-0.426	-5.042
GNF2_RAN GNF2_RAN	-2.552	-2.552	0.289	1.086	0.617	0.834	2.044	2.427	0.435	-1.872	-3.542
MORF_PRDX3 MORF_PRDX3	-1.282	-1.775	-0.427	0.912	0.912	0.326	2.189	2.591	0.680	-3.409	-3.417
MODULE_92 MODULE_92	2.393	-1.018	-3.812	-0.786	0.392	1.525	-1.638	-2.042	-0.786	0.678	4.657
MORF_PAPSS1 MORF_PAPSS1	-1.411	-1.053	0.669	0.876	-0.553	0.347	4.010	3.128	-1.053	-1.411	-4.255
CAR_IGFBP1 CAR_IGFBP1	1.235	-0.365	-1.468	-2.283	0.638	1.235	-2.283	-1.468	-0.950	0.245	5.367
GNF2_TPT1 GNF2_TPT1	-1.493	0.381	1.863	5.874	0.647	-0.234	-0.829	-1.493	-0.829	-1.493	-1.496
GNF2_TTK GNF2_TTK	-1.617	-1.617	-0.525	-0.525	-1.617	0.320	-0.283	1.659	6.180	0.555	-1.621
GNF2_NPM1 GNF2_NPM1	-2.824	-0.606	1.734	4.618	0.792	0.373	0.373	0.373	-0.911	-1.930	-2.831
MORF_MAP2K7 MORF_MAP2K7	3.492	0.310	-2.907	-2.010	0.840	2.817	-1.653	-2.907	-0.677	0.413	1.431
MORF_TPR MORF_TPR	-2.015	-0.430	1.079	1.306	-0.999	-0.581	1.555	2.767	0.876	-0.999	-5.852
GNF2_SMC4L1 GNF2_SMC4L1	-3.450	-0.442	-0.442	-0.289	-0.289	0.313	0.313	2.139	4.955	-0.653	-3.459
MORF_BECN1 MORF_BECN1	-2.337	0.949	0.542	1.479	-0.715	-0.348	2.491	2.491	-1.332	-1.332	-4.129
MODULE_111 MODULE_111	2.047	-0.454	-0.802	-0.330	-1.663	-0.454	-3.848	-1.038	-0.454	0.662	6.982
GCM_UBE2N GCM_UBE2N	-6.132	-0.275	1.133	1.359	-0.275	-0.683	1.608	2.809	-0.888	-0.381	-2.219
MORF_PPP6C MORF_PPP6C	-2.371	-3.115	0.249	1.445	0.924	0.709	0.525	2.082	1.169	-0.734	-4.171
MORF_JUND MORF_JUND	-2.616	-0.508	1.989	3.936	1.247	0.288	-1.183	0.677	-0.787	-1.183	-2.622
GCM_PSME1 GCM_PSME1	-1.710	-0.255	1.910	1.247	1.561	-0.596	1.247	0.968	-0.866	-3.325	-3.333
MORF_RRM1 MORF_RRM1	-2.371	-1.358	0.372	2.442	0.372	-0.360	3.243	1.169	0.525	-2.371	-3.124
MODULE_62 MODULE_62	-1.905	-0.711	-0.489	1.997	1.056	0.278	1.337	2.783	-0.325	-2.590	-3.584
MORF_DNMT1 MORF_DNMT1	-2.887	-1.362	1.011	2.839	0.612	-0.405	2.129	0.798	0.454	-1.765	-3.697
GCM_CBFB GCM_CBFB	-1.966	-0.251	2.073	0.765	0.765	-0.251	2.073	1.032	-1.365	-2.866	-2.873
MORF_MTA1 MORF_MTA1	-1.306	-0.964	0.975	0.751	-0.964	-0.336	6.423	1.514	-0.964	-1.743	-2.311
MORF_SMC1L1 MORF_SMC1L1	-2.491	-0.715	1.041	1.041	1.745	0.757	2.160	-0.273	-0.715	-2.491	-2.497
MORF_RAB5A MORF_RAB5A	-2.136	-2.851	0.653	0.867	-0.279	0.325	2.407	1.700	0.867	-0.607	-3.877
MORF_MAP2K2 MORF_MAP2K2	-1.280	-2.079	1.197	1.722	0.596	-0.400	2.342	2.021	-0.400	-2.614	-3.285
GNF2_LCAT GNF2_LCAT	2.256	0.272	-0.868	-1.906	0.700	1.117	-3.062	-2.421	-0.868	0.388	3.760
GNF2_GLTSCR2 GNF2_GLTSCR2	-1.202	-0.610	1.367	4.611	1.367	-1.202	0.303	-1.202	-0.300	-1.202	-1.205
GNF2_HPN GNF2_HPN	2.554	-0.311	-1.046	-1.719	0.715	1.121	-3.381	-2.166	-0.797	0.549	3.270
MODULE_274 MODULE_274	3.977	-0.427	-3.409	-1.282	0.326	0.680	-1.775	-1.282	-0.427	2.189	0.676
MORF_CUL1 MORF_CUL1	-2.824	-0.390	-0.240	0.561	0.561	-0.606	3.521	2.556	-0.606	-0.911	-2.831
MORF_IFNA1 MORF_IFNA1	1.377	0.817	-2.155	-2.155	0.666	2.955	-1.802	-2.558	-0.999	0.666	2.078
GNF2_PCNA GNF2_PCNA	-2.783	-0.586	-0.374	-0.586	-0.374	-0.374	0.389	1.421	5.319	0.389	-2.789
GCM_MLL GCM_MLL	-3.372	-0.365	4.002	1.519	0.447	-0.636	0.576	0.576	0.576	-1.031	-4.038
MORF_BAG5 MORF_BAG5	-1.364	-1.364	1.368	-0.316	-0.316	1.368	0.722	3.805	-0.535	-2.158	-2.163
MORF_MBD4 MORF_MBD4	-1.839	-1.338	1.408	0.451	0.451	0.637	2.091	2.480	-0.959	-1.338	-3.501
MORF_CDC16 MORF_CDC16	-2.950	-0.438	1.263	2.819	0.500	0.969	0.328	0.969	-0.987	-1.426	-2.957
GNF2_RRM2 GNF2_RRM2	-0.958	-1.659	-0.958	-0.300	-1.659	-0.300	0.821	2.074	3.825	0.528	-1.663
MORF_EIF4E MORF_EIF4E	-3.409	-0.427	-0.277	0.326	0.326	0.680	1.819	3.023	0.326	-0.912	-3.417
MODULE_152 MODULE_152	-2.421	-1.487	0.388	1.117	1.117	-0.332	1.934	1.934	0.700	-1.487	-3.890
MORF_PCNA MORF_PCNA	-1.227	-1.227	0.968	1.910	0.968	0.353	3.151	-0.255	-0.866	-1.710	-3.333
MORF_SNRP70 MORF_SNRP70	-1.573	-0.668	1.115	0.565	-0.247	-0.668	1.115	5.033	-0.668	-1.573	-2.414
GNF2_MKI67 GNF2_MKI67	-1.119	-1.119	-0.550	-1.119	-1.119	-0.260	0.347	1.033	4.961	1.033	-1.122
MORF_PPP2R5E MORF_PPP2R5E	-1.678	-0.843	0.750	2.345	-0.843	-0.843	2.345	1.282	0.750	-1.200	-3.291
GCM_GSPT1 GCM_GSPT1	-5.560	-0.569	1.414	1.655	-0.569	-0.319	1.655	0.809	0.385	0.385	-2.681
MODULE_239 MODULE_239	-3.764	-0.430	0.757	1.196	0.301	-0.430	2.383	0.426	1.455	-0.812	-3.775
MODULE_29 MODULE_29	-1.077	-1.077	1.581	3.514	1.581	-0.520	-0.520	-1.077	0.371	-1.077	-1.080
MODULE_298 MODULE_298	-0.491	-1.036	-1.036	-1.036	1.661	3.663	-1.036	-1.036	-0.491	-0.222	1.657
GNF2_PA2G4 GNF2_PA2G4	-1.646	0.243	-0.368	0.243	1.028	0.382	4.293	1.318	-1.173	-1.173	-3.249
GCM_PFN1 GCM_PFN1	-1.992	-0.451	2.492	1.183	0.572	-0.256	2.006	-0.256	-0.756	-1.992	-1.996
GNF2_GSTM1 GNF2_GSTM1	2.479	-0.312	-0.635	-2.015	0.291	0.980	-2.015	-2.015	-0.870	0.291	4.125
GNF2_DENR GNF2_DENR	-1.992	-0.756	-0.756	0.352	0.572	1.183	4.881	-0.256	0.352	-1.226	-1.996
GNF2_RRM1 GNF2_RRM1	-2.627	-0.505	-0.505	0.267	-0.505	0.267	1.027	1.302	3.617	0.267	-3.626
MORF_DEAF1 MORF_DEAF1	-2.283	-0.600	0.416	2.983	0.245	-0.365	2.022	1.235	-0.950	-0.950	-2.288
MODULE_292 MODULE_292	1.306	-0.496	-1.537	-3.132	-0.678	-0.354	-0.354	-0.906	-0.678	2.513	4.071
MORF_CD8A MORF_CD8A	3.472	-0.311	-2.992	-1.436	0.940	0.738	-1.101	-1.849	-0.443	-0.311	2.329
MORF_SART1 MORF_SART1	-1.538	-0.645	-0.234	2.347	0.380	-0.399	2.347	1.906	-1.007	-1.538	-2.372
GCM_DFFA GCM_DFFA	-2.517	-0.695	0.831	2.136	-0.510	-0.695	2.825	1.540	-0.510	-0.510	-3.178
MORF_PHB MORF_PHB	-1.821	0.578	0.757	0.963	-1.821	-0.598	2.383	2.049	0.301	-0.598	-3.775
MORF_BUB1 MORF_BUB1	-1.295	-2.075	-0.810	-0.285	0.522	-0.492	1.882	1.882	2.346	-0.492	-2.080
GNF2_TST GNF2_TST	2.777	-0.250	-1.031	-2.405	0.359	0.689	-2.405	-1.384	-0.537	0.509	3.172
GCM_PPP1CC GCM_PPP1CC	-1.433	-0.348	1.278	1.657	0.946	0.259	1.657	0.435	-1.433	-2.241	-2.247
GCM_DDX5 GCM_DDX5	-1.715	-0.301	0.301	0.973	0.973	0.479	1.645	1.645	-0.763	-2.574	-2.581
MORF_GMPS MORF_GMPS	-1.329	-0.838	-0.513	1.058	0.302	0.499	4.528	-0.838	1.058	-1.329	-2.121
MORF_RPA1 MORF_RPA1	-2.533	-0.739	0.499	-0.287	0.729	0.316	2.549	2.102	-0.287	-1.123	-2.539
MORF_TERF1 MORF_TERF1	-1.786	0.275	0.908	0.441	-0.329	0.275	2.819	1.935	-0.811	-1.786	-2.664
MODULE_180 MODULE_180	0.885	0.368	0.252	-0.508	-2.748	-0.508	-3.534	-0.508	0.252	1.653	3.438
GNF2_RBBP6 GNF2_RBBP6	-2.908	0.342	2.020	1.000	0.520	0.342	1.301	0.739	-0.962	-2.002	-2.008
GNF2_H2AFX GNF2_H2AFX	-1.285	-0.671	-0.671	-0.671	-0.671	-0.671	0.509	1.723	5.089	0.264	-1.288
GNF2_TDG GNF2_TDG	-1.410	-1.410	0.216	2.015	0.717	2.015	0.717	0.427	-0.765	-1.410	-1.413
MODULE_154 MODULE_154	1.157	-0.488	-0.732	-1.520	-0.488	1.822	-3.075	-0.732	-0.732	1.157	2.621
GNF2_ELAC2 GNF2_ELAC2	-1.058	-1.784	0.254	0.717	0.717	1.426	1.426	1.426	-1.784	-0.625	-1.788
GNF2_ESPL1 GNF2_ESPL1	-0.797	-1.451	-0.797	-0.218	-0.797	-0.797	0.403	1.032	4.465	1.032	-1.455
GCM_RAN GCM_RAN	-3.426	0.884	1.258	0.725	-1.155	-0.933	3.441	1.062	-0.744	-0.344	-1.722
GCM_RBM8A GCM_RBM8A	-3.283	-0.383	4.211	0.367	-0.843	-0.383	-0.244	1.602	-0.244	-0.244	-1.684
MODULE_183 MODULE_183	-1.213	-0.527	-0.329	1.551	1.551	0.441	1.551	1.209	-1.786	-1.213	-2.664
MODULE_68 MODULE_68	-0.491	-1.036	-1.036	-1.036	1.661	3.663	-1.036	-0.491	-0.491	-0.222	1.147
MORF_RAD54L MORF_RAD54L	-3.077	-0.348	1.479	0.949	-0.348	0.385	2.491	-0.348	0.730	-0.986	-3.086
GCM_BMPR2 GCM_BMPR2	-3.367	-0.412	1.522	1.213	-0.615	-0.615	3.555	0.502	-0.889	-0.615	-0.893
GNF2_RAB3A GNF2_RAB3A	3.199	-0.765	-1.410	-0.765	-0.407	0.427	0.216	-1.410	-0.407	-0.765	3.191
GNF2_MAPT GNF2_MAPT	5.543	0.339	-1.576	-0.893	0.339	-0.266	-0.893	-1.576	-0.500	0.339	0.582
MORF_RAB6A MORF_RAB6A	-1.243	-0.546	1.171	0.628	-0.344	-1.243	2.751	2.751	-0.836	-1.822	-1.247
MODULE_297 MODULE_297	1.282	-0.577	-0.843	-1.678	-0.244	1.602	-3.283	-0.577	-0.577	0.998	2.336
MODULE_357 MODULE_357	1.282	-0.577	-0.843	-1.678	-0.244	1.957	-3.283	-0.577	-0.577	0.998	1.949
GNF2_SMC2L1 GNF2_SMC2L1	-1.327	-1.327	-0.702	-0.702	-0.363	0.247	0.247	1.186	4.150	0.795	-1.330
GNF2_CKS2 GNF2_CKS2	-2.075	-0.492	-0.492	-0.492	-0.285	-0.492	-0.285	1.465	4.006	0.783	-2.080
MODULE_113 MODULE_113	1.637	-0.270	-0.569	-0.791	1.346	-0.569	-3.229	-1.076	-1.437	1.085	2.662
MORF_UNG MORF_UNG	-1.039	-1.039	-0.471	2.263	0.666	0.301	1.512	1.870	-0.711	-1.039	-3.040
MORF_ESPL1 MORF_ESPL1	-2.449	-1.065	-0.260	0.786	1.415	0.346	0.786	0.542	1.797	-1.065	-2.455
MORF_CSNK1D MORF_CSNK1D	-1.243	-0.344	0.628	0.878	-1.243	-1.243	1.883	2.751	0.262	-0.344	-2.706
MODULE_323 MODULE_323	-1.608	-2.449	0.542	0.786	-0.260	-0.434	1.797	1.797	1.077	-1.065	-1.613
MORF_RFC1 MORF_RFC1	-2.507	-0.811	1.315	1.058	-0.811	0.462	0.462	2.256	0.829	-0.585	-3.276
MODULE_430 MODULE_430	-1.398	-0.332	0.982	-0.556	-0.332	-1.398	4.311	-0.332	0.982	0.272	-2.205
GNF2_MMP11 GNF2_MMP11	0.302	-0.958	-1.659	-1.659	1.178	2.606	-0.958	-0.958	-0.300	0.528	1.592
MORF_CDH4 MORF_CDH4	2.554	-0.596	-2.166	-1.349	1.121	0.906	-1.349	-1.046	-1.046	0.408	2.542
MORF_FLT1 MORF_FLT1	1.066	0.254	-3.132	-0.496	1.572	1.861	-1.537	-0.354	0.664	-2.485	0.846
GNF2_RFC4 GNF2_RFC4	-2.491	-0.715	-0.273	0.520	-0.715	0.331	1.371	0.757	2.616	-0.273	-2.497
MODULE_157 MODULE_157	1.445	-0.734	-0.522	-0.734	-1.008	0.249	-3.115	-0.522	0.249	0.709	4.618
GNF2_FEN1 GNF2_FEN1	-2.324	0.397	0.397	-0.382	-0.623	-0.382	-0.382	1.963	2.906	0.233	-2.330
MODULE_122 MODULE_122	1.126	0.567	-0.736	-2.435	-1.235	-0.553	-1.235	-0.553	-0.292	0.917	4.844
GNF2_NS GNF2_NS	-1.617	-0.926	0.859	2.149	0.320	-0.283	1.659	0.555	-0.283	-1.617	-1.621
MORF_FEN1 MORF_FEN1	-1.679	-1.123	-0.470	1.329	-0.470	0.499	2.549	1.329	0.499	-0.739	-2.539
MORF_ATOX1 MORF_ATOX1	-1.678	-0.843	0.750	1.282	0.367	-0.843	1.957	2.345	-0.383	-1.200	-2.337
MODULE_289 MODULE_289	1.117	0.531	-1.145	-2.421	0.388	1.637	-2.421	-0.868	-0.868	1.117	1.925
MORF_CCNF MORF_CCNF	-2.220	-0.341	-0.776	0.265	-0.776	0.413	0.413	3.425	2.105	-0.341	-2.227
GCM_ZNF198 GCM_ZNF198	-2.263	-0.567	0.322	1.811	-0.281	-0.775	2.472	2.129	-0.775	-0.405	-2.272
MORF_KDR MORF_KDR	1.269	-0.351	-3.659	-1.055	0.761	0.761	-0.351	-1.451	0.256	-0.351	2.659
GNF2_CYP2B6 GNF2_CYP2B6	2.492	-0.451	-0.756	-0.756	-0.256	-0.256	-1.992	-1.226	-0.756	0.849	3.015
MORF_CTSB MORF_CTSB	1.817	-0.327	-1.745	-1.430	0.772	3.316	-1.430	-1.745	-0.734	0.620	0.766
MODULE_306 MODULE_306	-1.077	-0.240	-1.077	-0.240	1.090	-1.077	-0.240	4.300	0.371	-0.240	-1.080
MORF_XPC MORF_XPC	-0.739	-0.470	1.006	-0.739	0.316	-0.470	2.549	2.549	-0.470	-1.123	-2.539
GNF2_MYL2 GNF2_MYL2	0.837	-0.671	-1.285	-0.341	1.723	0.264	-1.285	-0.671	-1.285	0.264	2.878
MODULE_400 MODULE_400	1.715	-0.298	-0.746	-0.298	0.304	-0.746	-0.746	-0.746	-0.746	-0.298	4.057
MODULE_146 MODULE_146	0.899	1.140	-1.031	-1.384	-0.373	2.039	-1.833	-0.753	-1.384	-0.373	2.765
MODULE_171 MODULE_171	0.516	0.263	-1.934	-1.934	-0.662	-0.343	0.376	-1.167	-0.483	2.215	3.702
MODULE_316 MODULE_316	1.642	-0.422	-2.002	-0.962	-0.422	1.000	-2.002	-0.647	-0.647	2.020	1.635
GNF2_STAT6 GNF2_STAT6	-1.966	-1.966	-0.405	1.032	0.357	-1.365	2.073	2.495	-0.405	0.357	-0.630
MORF_IL9 MORF_IL9	5.361	-0.572	-0.391	-1.129	0.917	0.350	-1.537	-1.129	-0.813	-0.572	0.912
MORF_RAB11A MORF_RAB11A	-1.036	-1.036	0.816	1.115	-0.668	0.363	2.283	0.816	0.565	-1.573	-2.414
GCM_RAD21 GCM_RAD21	-1.534	-0.250	0.615	0.615	0.941	-0.477	1.792	1.335	-0.861	-1.534	-1.538
MODULE_436 MODULE_436	1.169	0.291	-1.436	-2.358	-0.830	-0.443	-0.443	-0.830	-0.443	2.010	3.457
GNF2_HAT1 GNF2_HAT1	-2.033	-1.260	0.546	0.546	1.516	0.546	1.139	1.139	-0.472	-0.783	-2.038
MORF_MSH2 MORF_MSH2	-1.608	-0.434	0.542	-0.260	0.346	0.346	2.686	1.415	0.346	-1.608	-2.455
GCM_HDAC1 GCM_HDAC1	-1.534	-0.250	1.792	0.941	0.941	-0.477	0.941	0.615	-0.861	-1.534	-1.538
MORF_IL4 MORF_IL4	1.928	0.326	-2.241	-0.808	1.229	1.677	-1.536	-1.863	-1.013	0.694	1.024
MORF_UBE2A MORF_UBE2A	-1.226	-0.756	0.572	-0.256	-0.756	-0.451	3.024	2.492	-0.256	-0.451	-1.996
GCM_RAF1 GCM_RAF1	-1.659	-0.300	0.302	1.597	0.821	0.821	1.597	-0.549	-0.300	-1.659	-1.663
MODULE_124 MODULE_124	-2.202	-0.447	0.442	0.614	0.301	-0.898	-0.642	3.550	1.952	-0.642	-1.661
MODULE_345 MODULE_345	0.956	-0.323	-2.046	-2.046	-0.652	-0.652	-0.323	-0.652	0.280	1.761	3.614
GNF2_KISS1 GNF2_KISS1	-0.228	-0.411	-1.908	-1.158	1.274	2.140	-1.158	-1.158	-0.411	0.626	1.675
GNF2_MYL3 GNF2_MYL3	0.882	-0.640	-1.243	-0.320	1.799	-0.320	-1.243	-0.640	-1.243	0.540	2.359
GNF2_CDH3 GNF2_CDH3	0.347	-1.119	-1.119	-1.119	0.347	0.645	-1.119	-0.550	-0.260	2.056	2.051
GNF2_CDKN1C GNF2_CDKN1C	0.347	-1.119	-1.119	-1.119	0.645	1.505	-0.550	-0.550	-0.550	-0.260	3.367
MODULE_76 MODULE_76	-0.301	0.301	-1.039	-2.111	-1.039	-0.471	-0.471	-0.471	0.666	0.666	5.298
MORF_PTPRR MORF_PTPRR	2.994	0.279	-0.678	-1.280	0.773	1.549	-2.270	-1.713	-0.678	0.279	0.768
MORF_ITGA2 MORF_ITGA2	0.435	0.435	-2.241	-1.433	0.946	1.657	-0.921	-1.433	-0.578	0.946	1.272
GNF2_MSN GNF2_MSN	-0.953	-0.953	-0.434	-0.434	0.200	-0.953	0.822	4.856	0.457	-0.434	-0.435
GNF2_ANP32B GNF2_ANP32B	-1.493	-0.453	-0.234	0.647	0.985	0.985	1.863	0.647	-0.829	-1.493	-1.496
