GO	[-5.46 -0.69]	[-0.69 -0.37]	[-0.37 -0.20]	[-0.20 -0.07]	[-0.07 0.00]	[0.00 0.03]	[0.03 0.15]	[0.15 0.32]	[0.32 0.60]	[0.60 1.13]	[1.13 6.41]
MODULE_244 MODULE_244	-1.141	14.430	2.835	0.468	-1.141	-2.886	0.594	-0.733	-2.886	-1.398	-2.400
MODULE_92 MODULE_92	1.307	-1.181	-5.020	-3.383	1.086	5.992	-2.779	-0.716	-0.927	0.887	2.438
MODULE_183 MODULE_183	-1.825	0.877	6.192	3.239	0.422	-1.245	0.422	-0.548	-2.703	-2.703	-2.684
MODULE_62 MODULE_62	-2.706	-0.540	-1.082	1.533	1.235	-1.483	3.483	4.460	-0.540	-2.007	-3.681
MODULE_324 MODULE_324	0.361	-0.871	-1.448	-2.849	-0.659	2.727	-0.659	-1.830	0.255	0.491	6.237
MODULE_436 MODULE_436	0.309	-0.964	-0.739	-4.588	-0.739	0.566	-0.293	-2.441	1.125	3.219	2.895
MODULE_298 MODULE_298	-0.241	-1.079	-1.079	-1.079	-0.241	7.047	0.371	-1.079	-1.079	-0.241	0.691
MODULE_239 MODULE_239	-1.939	-0.344	1.090	5.076	-0.344	-1.939	0.872	1.090	-0.664	-0.484	-3.075
MODULE_29 MODULE_29	-1.162	-0.581	-1.162	0.978	1.433	-0.280	3.241	0.978	-1.162	-1.162	-1.154
MODULE_113 MODULE_113	0.432	-0.620	-2.581	-0.620	1.531	3.319	-1.989	-1.149	-1.149	0.784	1.554
MODULE_159 MODULE_159	-1.257	0.702	0.702	2.239	0.338	-2.409	1.520	0.702	-0.267	-0.891	-3.349
MODULE_247 MODULE_247	0.359	-0.477	-1.536	-0.477	-0.477	0.940	-1.536	-0.477	-1.536	4.193	1.347
MODULE_410 MODULE_410	-0.234	-1.494	-1.494	-1.494	0.646	0.984	-0.454	-0.454	-0.830	0.646	4.354
MODULE_97 MODULE_97	-1.717	-0.325	3.424	2.215	-0.680	-2.274	1.548	0.278	-0.477	-0.680	-1.266
MODULE_28 MODULE_28	-1.328	-0.703	1.185	1.185	2.180	0.246	1.185	-0.363	-1.328	-1.328	-1.319
MODULE_337 MODULE_337	-0.330	3.316	1.207	1.550	-2.661	-1.215	-0.528	0.440	-0.330	-0.813	-1.202
MODULE_552 MODULE_552	1.129	5.031	0.304	-0.746	-0.746	-0.298	-0.746	-0.298	-0.746	-0.746	-0.295
MODULE_186 MODULE_186	4.566	-0.829	-0.829	-0.829	0.566	-0.351	-0.829	0.256	0.566	-0.351	-0.348
MODULE_36 MODULE_36	-1.151	-0.546	0.677	3.237	0.405	-0.912	0.843	0.405	1.030	-1.435	-2.587
MODULE_316 MODULE_316	0.519	0.342	-1.398	-0.964	-0.264	2.019	-2.005	-0.423	0.342	-0.964	2.913
MODULE_545 MODULE_545	0.256	0.256	-0.351	-0.829	2.150	2.150	0.256	-0.829	-0.829	-0.351	-0.824
MODULE_453 MODULE_453	-0.374	-1.093	0.999	4.693	-0.651	-0.374	-1.093	0.430	-0.651	-0.374	-0.368
MODULE_287 MODULE_287	0.782	0.317	-0.493	-2.077	1.097	0.782	-2.077	-0.493	-0.493	0.521	1.110
MODULE_426 MODULE_426	-0.352	0.557	-0.754	-0.523	0.389	1.571	-3.665	-0.523	-0.352	0.997	1.013
