GO	[-9.50 -0.72]	[-0.72 -0.44]	[-0.44 -0.24]	[-0.24 -0.05]	[-0.05 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.08]	[0.08 0.31]	[0.31 0.87]	[0.87 15.11]
HALLMARK_E2F_TARGETS HALLMARK_E2F_TARGETS	-8.302	-5.109	-1.649	19.087	0.692	-8.302	-8.302	3.553	11.079	-0.457	-8.292
HALLMARK_MYC_TARGETS_V1 HALLMARK_MYC_TARGETS_V1	-6.977	-3.768	-0.351	14.553	1.390	-8.302	-8.302	3.891	11.631	-2.751	-8.292
HALLMARK_OXIDATIVE_PHOSPHORYLATION HALLMARK_OXIDATIVE_PHOSPHORYLATION	-8.302	-5.109	-0.457	4.988	0.558	-8.302	-8.302	4.609	19.087	0.558	-8.292
HALLMARK_G2M_CHECKPOINT HALLMARK_G2M_CHECKPOINT	-5.109	-5.109	-0.351	19.775	1.191	-8.302	-8.302	2.085	10.539	-3.226	-5.946
GSE18893_TCONV_VS_TREG_24H_TNF_STIM_UP GSE18893_TCONV_VS_TREG_24H_TNF_STIM_UP	-4.390	-5.955	-0.457	9.493	-0.737	-8.302	-8.302	4.243	17.741	-0.264	-8.292
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_DN GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_DN	-8.302	-5.109	-1.649	11.079	0.558	-8.302	-8.302	5.788	10.539	0.841	-5.946
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	-4.687	-2.880	-0.583	23.662	1.683	-7.803	-7.803	1.456	6.075	-2.431	-7.793
MORF_ANP32B MORF_ANP32B	-5.039	-4.323	-0.437	14.154	0.463	-8.219	-8.219	6.328	8.641	-1.092	-8.209
GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN	-8.302	-4.390	-1.127	10.539	1.606	-8.302	-6.977	6.639	9.493	-0.585	-6.968
GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_DN GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_DN	-8.302	-4.390	-0.264	13.947	0.692	-8.302	-8.302	2.627	11.079	-0.585	-5.101
GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_UP GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_UP	-5.109	-3.768	-0.457	8.011	0.692	-6.977	-8.302	1.390	22.626	-1.127	-6.968
GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	-5.955	-3.768	-0.585	17.741	0.692	-6.977	-8.302	3.230	8.493	-0.917	-6.968
