GO	[-1.51 -0.14]	[-0.14 -0.09]	[-0.09 -0.05]	[-0.05 -0.03]	[-0.03 -0.00]	[-0.00 0.02]	[0.02 0.04]	[0.04 0.07]	[0.07 0.10]	[0.10 0.14]	[0.14 1.00]
GO_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION GO_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	3.294	-0.799	-1.558	-1.558	0.908	-1.558	-1.011	-1.011	0.457	-1.011	6.152
GO_RNA_3_END_PROCESSING GO_RNA_3_END_PROCESSING	3.068	0.361	0.490	-2.279	0.644	-0.656	-2.834	-1.126	-1.126	0.361	3.089
GO_TELOMERE_ORGANIZATION GO_TELOMERE_ORGANIZATION	3.628	-0.719	-1.537	-1.537	0.934	0.320	-0.540	-0.941	-0.941	-1.211	4.056
GO_MRNA_3_END_PROCESSING GO_MRNA_3_END_PROCESSING	4.066	0.456	-0.290	-1.623	-0.290	-0.876	-2.166	-0.876	-0.624	0.312	2.363
GO_ESTABLISHMENT_OF_RNA_LOCALIZATION GO_ESTABLISHMENT_OF_RNA_LOCALIZATION	5.443	0.620	0.284	-1.640	-0.422	0.491	-1.349	-0.884	-0.884	-1.349	1.331
GO_CHROMOSOME_TELOMERIC_REGION GO_CHROMOSOME_TELOMERIC_REGION	4.132	0.563	-1.689	-1.689	0.563	0.419	-0.779	-0.301	-0.424	-2.132	1.395
GO_REGULATION_OF_SISTER_CHROMATID_SEGREGATION GO_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	2.809	-0.668	-0.276	-2.947	-0.438	-0.438	-0.668	-0.276	-0.668	0.328	2.824
GO_RNA_EXPORT_FROM_NUCLEUS GO_RNA_EXPORT_FROM_NUCLEUS	5.924	0.291	-0.311	-1.044	-0.596	0.291	-1.347	-1.044	-0.311	-1.044	1.127
GO_TRANSCRIPTION_EXPORT_COMPLEX GO_TRANSCRIPTION_EXPORT_COMPLEX	5.078	-0.580	-0.199	-0.580	-0.199	0.891	-0.580	-0.580	-0.580	-0.199	-0.578
GO_REGULATION_OF_SISTER_CHROMATID_COHESION GO_REGULATION_OF_SISTER_CHROMATID_COHESION	2.400	-0.746	0.655	-0.746	-0.298	-0.298	-0.746	-0.746	-0.746	-0.298	2.407
GO_TRANSLOCATION_OF_MOLECULES_INTO_HOST GO_TRANSLOCATION_OF_MOLECULES_INTO_HOST	4.432	-0.373	-0.373	-0.373	-0.373	1.382	-0.373	-0.373	-0.373	-0.373	-0.371
GO_REPLICATION_FORK GO_REPLICATION_FORK	5.320	-0.471	-0.739	-1.123	0.315	1.325	-1.123	-0.739	-0.471	-0.471	-0.284
GO_REGULATION_OF_CHROMOSOME_SEGREGATION GO_REGULATION_OF_CHROMOSOME_SEGREGATION	4.211	-0.589	-0.405	-2.099	-0.268	-0.405	-0.834	-0.589	-0.405	-0.405	2.089
