GO	[-1.51 -0.14]	[-0.14 -0.09]	[-0.09 -0.05]	[-0.05 -0.03]	[-0.03 -0.00]	[-0.00 0.02]	[0.02 0.04]	[0.04 0.07]	[0.07 0.10]	[0.10 0.14]	[0.14 1.00]
GO_MITOCHONDRIAL_TRANSLATION GO_MITOCHONDRIAL_TRANSLATION	-2.132	-1.689	-2.132	-0.581	-1.324	-1.024	-0.424	-0.581	-0.301	1.648	14.789
GO_MITOCHONDRIAL_GENE_EXPRESSION GO_MITOCHONDRIAL_GENE_EXPRESSION	-2.316	-1.522	-2.316	-0.744	-1.522	-0.958	-0.568	0.292	0.292	1.485	14.548
GO_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION GO_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION	-1.935	-1.935	-1.935	-0.506	-1.935	-1.421	0.267	-0.338	0.267	1.944	11.853
GO_TRANSLATIONAL_ELONGATION GO_TRANSLATIONAL_ELONGATION	-1.637	-2.608	-0.745	-0.400	-1.278	-2.074	0.445	-0.400	-0.552	2.330	10.228
GO_TRANSLATIONAL_TERMINATION GO_TRANSLATIONAL_TERMINATION	-1.409	-1.860	-2.435	-0.260	-1.860	-0.772	-0.260	-0.260	0.346	1.373	9.754
GO_ORGANELLAR_RIBOSOME GO_ORGANELLAR_RIBOSOME	-1.337	-1.337	-1.337	-0.672	-0.958	-0.958	0.301	-0.458	-0.672	1.727	10.026
GO_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION GO_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	3.294	-0.799	-1.558	-1.558	0.908	-1.558	-1.011	-1.011	0.457	-1.011	6.152
GO_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT GO_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT	-0.578	-0.921	-0.921	-0.921	-0.578	-1.432	0.258	-0.348	-0.921	0.664	10.219
GO_RNA_3_END_PROCESSING GO_RNA_3_END_PROCESSING	3.068	0.361	0.490	-2.279	0.644	-0.656	-2.834	-1.126	-1.126	0.361	3.089
GO_TELOMERE_ORGANIZATION GO_TELOMERE_ORGANIZATION	3.628	-0.719	-1.537	-1.537	0.934	0.320	-0.540	-0.941	-0.941	-1.211	4.056
GO_H4_H2A_HISTONE_ACETYLTRANSFERASE_COMPLEX GO_H4_H2A_HISTONE_ACETYLTRANSFERASE_COMPLEX	-0.324	-0.787	0.609	-0.324	-0.787	-0.787	-0.787	-0.324	-0.324	-0.324	6.905
GO_MRNA_3_END_PROCESSING GO_MRNA_3_END_PROCESSING	4.066	0.456	-0.290	-1.623	-0.290	-0.876	-2.166	-0.876	-0.624	0.312	2.363
GO_REGULATION_OF_SISTER_CHROMATID_SEGREGATION GO_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	2.809	-0.668	-0.276	-2.947	-0.438	-0.438	-0.668	-0.276	-0.668	0.328	2.824
GO_HISTONE_H2A_ACETYLATION GO_HISTONE_H2A_ACETYLATION	-0.247	-0.663	-0.247	-0.663	-0.663	-0.663	-0.663	-0.247	0.362	0.362	5.593
GO_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE GO_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE	1.137	-1.260	-1.260	-0.472	0.814	-0.472	-0.472	-0.271	-1.260	-0.472	4.763
GO_RIBOSOMAL_SUBUNIT GO_RIBOSOMAL_SUBUNIT	-0.609	-1.213	0.451	-0.354	-1.213	-0.354	0.343	-0.977	-1.489	1.975	4.644
GO_RNA_MODIFICATION GO_RNA_MODIFICATION	-3.197	0.359	0.359	-2.120	-1.075	0.986	0.257	-0.638	1.198	0.796	2.282
GO_REGULATION_OF_SISTER_CHROMATID_COHESION GO_REGULATION_OF_SISTER_CHROMATID_COHESION	2.400	-0.746	0.655	-0.746	-0.298	-0.298	-0.746	-0.746	-0.746	-0.298	2.407
