GO	[-8.26 -0.74]	[-0.74 -0.34]	[-0.34 -0.15]	[-0.15 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.04]	[0.04 0.22]	[0.22 0.51]	[0.51 1.06]	[1.06 6.94]
TMTCGCGANR_UNKNOWN TMTCGCGANR_UNKNOWN	-1.531	-0.346	5.271	9.169	-6.892	-5.644	-1.531	2.990	1.560	-2.740	-3.939
SETBP1_TARGET_GENES SETBP1_TARGET_GENES	-1.094	1.115	6.728	4.241	-5.400	-6.391	-2.354	3.528	0.491	-0.547	-5.412
GCGNNANTTCC_UNKNOWN GCGNNANTTCC_UNKNOWN	-1.607	1.746	0.991	1.746	-4.054	-5.186	-2.040	9.630	-0.537	0.991	-5.195
SGCGSSAAA_E2F1DP2_01 SGCGSSAAA_E2F1DP2_01	-0.647	12.969	3.908	1.056	-5.762	-4.808	-1.947	-0.374	-0.497	-0.827	-1.604
GGAANCGGAANY_UNKNOWN GGAANCGGAANY_UNKNOWN	-2.099	0.702	2.689	3.075	-3.481	-4.562	-1.236	3.916	2.327	-2.702	-2.104
ZBTB5_TARGET_GENES ZBTB5_TARGET_GENES	-1.285	2.113	2.390	0.987	-3.800	-6.273	-3.217	4.018	2.113	-0.293	-1.575
MCM3_TARGET_GENES MCM3_TARGET_GENES	-2.883	1.055	1.459	3.741	-4.691	-2.883	-1.699	5.251	1.459	-0.928	-1.706
E2F_Q2 E2F_Q2	-1.008	0.691	1.433	2.458	-5.214	-3.735	-1.850	6.151	1.026	-0.490	-1.532
MYBL1_TARGET_GENES MYBL1_TARGET_GENES	-1.608	3.318	2.703	3.647	-3.709	-4.328	-0.887	1.234	0.876	-1.093	-2.295
ZNF667_TARGET_GENES ZNF667_TARGET_GENES	-2.224	5.520	2.115	1.568	-4.942	-2.224	-0.902	0.904	0.904	-0.527	-2.231
GTF3A_TARGET_GENES GTF3A_TARGET_GENES	-2.251	-1.610	-2.251	-0.354	2.046	5.480	3.830	-1.610	-0.354	-0.796	-1.614
HOXD11_TARGET_GENES HOXD11_TARGET_GENES	-0.884	1.127	1.597	1.863	-4.007	-3.287	-1.778	2.458	3.130	-0.884	-1.785
SREBP1_01 SREBP1_01	-0.907	0.382	1.831	1.357	-2.976	-2.976	-1.711	2.990	4.811	-1.711	-1.406
KRCTCNNNNMANAGC_UNKNOWN KRCTCNNNNMANAGC_UNKNOWN	6.037	5.397	0.405	-1.270	-1.270	-0.859	-0.859	-1.853	-1.853	-0.359	-0.861
BCL6B_TARGET_GENES BCL6B_TARGET_GENES	-1.008	0.457	5.211	0.346	-3.963	-3.317	0.457	1.780	0.346	1.097	-2.777
PCGF6_TARGET_GENES PCGF6_TARGET_GENES	-1.331	2.119	4.033	1.376	-2.818	-2.818	-0.909	1.376	-0.605	-0.389	-1.334
GKCGCNNNNNNNTGAYG_UNKNOWN GKCGCNNNNNNNTGAYG_UNKNOWN	-1.675	2.540	2.540	1.325	-2.528	-1.121	-0.287	1.325	0.316	-1.675	-2.532
SMARCA1_TARGET_GENES SMARCA1_TARGET_GENES	-1.869	2.290	0.341	1.194	-2.332	-5.602	-0.901	1.983	1.194	0.464	-0.267
ZNF622_TARGET_GENES ZNF622_TARGET_GENES	-0.389	0.560	3.008	0.560	-2.818	-1.925	-2.818	2.119	1.063	-0.240	-1.334
ZMYM2_TARGET_GENES ZMYM2_TARGET_GENES	-2.069	0.321	0.446	2.007	-3.258	-4.092	-0.551	3.413	0.321	0.595	0.765
TNCATNTCCYR_UNKNOWN TNCATNTCCYR_UNKNOWN	-0.901	0.612	2.618	0.977	-2.892	-2.892	-1.484	2.967	1.435	-1.484	-0.375
HOXC13_TARGET_GENES HOXC13_TARGET_GENES	-0.846	1.661	0.545	0.401	-3.824	-3.013	-0.846	2.283	1.960	0.717	-1.123
YRTCANNRCGC_UNKNOWN YRTCANNRCGC_UNKNOWN	-0.810	0.651	4.990	-0.329	-2.652	-0.810	-0.329	1.206	0.907	-1.782	-1.213
GRE_C GRE_C	-1.343	0.292	1.899	0.713	-1.343	-2.156	-3.364	3.650	0.408	-0.435	0.898
ZNF532_TARGET_GENES ZNF532_TARGET_GENES	-0.810	1.929	2.349	0.651	-1.782	-2.652	-0.810	0.651	1.547	-0.526	-1.786
NR1D1_TARGET_GENES NR1D1_TARGET_GENES	-1.140	1.923	1.628	1.923	-3.048	-3.048	-0.468	1.112	0.530	-0.332	-1.145
GATGKMRGCG_UNKNOWN GATGKMRGCG_UNKNOWN	-0.859	-0.565	2.673	3.663	-1.853	-1.853	-0.565	0.847	0.847	-0.859	-1.273
ZNF133_TARGET_GENES ZNF133_TARGET_GENES	0.388	1.708	0.284	2.909	-2.847	-4.187	-1.232	0.827	0.388	0.284	0.282
PPARA_02 PPARA_02	-0.341	-1.413	2.749	-0.473	-3.470	-2.243	-0.847	1.522	0.840	0.505	1.516
ZNF704_TARGET_GENES ZNF704_TARGET_GENES	-0.546	1.168	2.289	1.876	-2.693	-2.693	0.422	0.262	0.422	-0.834	-0.837
PPARA_TARGET_GENES PPARA_TARGET_GENES	-0.585	1.097	4.120	0.818	-2.776	-1.889	-0.884	0.582	0.389	-0.374	-0.886
TGASTMAGC_NFE2_01 TGASTMAGC_NFE2_01	-0.842	-0.527	-0.309	0.387	-2.619	-3.084	-0.527	0.766	0.293	3.440	2.508
THRA_TARGET_GENES THRA_TARGET_GENES	-0.667	2.738	0.928	0.393	-2.068	-2.668	-1.592	1.163	0.928	0.722	-0.912
ZNF165_TARGET_GENES ZNF165_TARGET_GENES	0.353	0.353	1.556	1.243	-1.705	-3.316	-1.224	1.243	0.966	-1.224	0.351
KDM1B_TARGET_GENES KDM1B_TARGET_GENES	-0.360	0.921	1.438	1.165	-2.362	-2.362	-1.796	-0.732	2.428	0.372	0.248
ZNF585B_TARGET_GENES ZNF585B_TARGET_GENES	0.311	1.411	1.971	1.411	-2.633	-2.098	-2.098	-0.411	0.579	0.311	0.309
ZNF677_TARGET_GENES ZNF677_TARGET_GENES	-0.847	1.044	1.796	1.522	-1.789	-2.243	-1.413	1.044	1.272	-0.473	-0.851
SIX4_TARGET_GENES SIX4_TARGET_GENES	-0.573	1.129	-0.990	1.997	-0.990	-1.698	-0.990	0.501	-0.318	-0.318	1.993
TGTYNNNNNRGCARM_UNKNOWN TGTYNNNNNRGCARM_UNKNOWN	0.267	0.783	0.577	-0.505	-3.607	-1.418	-1.028	0.405	1.023	1.023	1.019
ZNF16_TARGET_GENES ZNF16_TARGET_GENES	-0.340	0.599	1.087	-1.116	-1.579	-1.579	-1.579	1.388	1.087	0.265	1.083
