GO	[-5.62 -0.65]	[-0.65 -0.35]	[-0.35 -0.19]	[-0.19 -0.06]	[-0.06 0.00]	[0.00 0.00]	[0.00 0.10]	[0.10 0.26]	[0.26 0.51]	[0.51 1.05]	[1.05 6.47]
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	-3.422	1.699	12.991	9.572	0.582	-7.852	0.352	-0.453	-2.901	-7.852	-7.860
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	-2.037	-2.949	-2.949	-2.949	8.198	14.840	0.713	-2.949	-2.949	-1.426	-0.989
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA	-1.364	-2.865	-2.865	-2.865	6.371	16.254	-0.251	-2.865	-2.865	-1.364	-0.407
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	-0.311	-3.378	-3.378	-2.709	6.997	16.180	-0.311	-3.378	-3.378	-1.045	-0.312
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	-1.678	-3.282	-3.282	-3.282	7.848	13.232	0.749	-2.330	-2.330	-1.200	-0.579
REACTOME_ANTIMICROBIAL_PEPTIDES REACTOME_ANTIMICROBIAL_PEPTIDES	-1.683	-1.683	-3.992	-2.235	5.468	16.912	-1.254	-3.992	-0.920	-0.660	0.289
REACTOME_CD22_MEDIATED_BCR_REGULATION REACTOME_CD22_MEDIATED_BCR_REGULATION	-0.739	-2.532	-2.532	-1.679	7.410	12.380	0.316	-2.532	-2.532	-1.679	-1.125
REACTOME_DEFENSINS REACTOME_DEFENSINS	-2.116	-1.329	-2.116	-2.116	3.900	17.025	-0.837	-2.116	-2.116	-0.513	-0.839
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	-2.934	-1.103	-0.405	3.439	1.903	-4.946	8.239	3.097	-1.366	-4.159	-3.503
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	-0.963	-4.075	-3.038	-2.302	5.845	11.720	-0.491	-3.038	-0.963	-0.491	0.557
REACTOME_INFLUENZA_INFECTION REACTOME_INFLUENZA_INFECTION	-2.045	0.586	-0.267	3.057	1.116	-4.391	7.875	2.406	-2.492	-4.391	-5.324
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	-2.815	-2.815	-0.993	1.308	1.060	-3.608	9.776	4.665	-0.381	-2.815	-3.612
REACTOME_S_PHASE REACTOME_S_PHASE	-0.723	10.202	2.847	1.944	-0.420	-5.515	0.396	0.396	-2.178	-3.176	-5.522
REACTOME_FCGR_ACTIVATION REACTOME_FCGR_ACTIVATION	-0.936	-1.965	-1.965	-1.965	6.371	12.542	0.357	-1.364	-2.865	-1.364	-1.366
REACTOME_COMPLEMENT_CASCADE REACTOME_COMPLEMENT_CASCADE	-0.393	-2.850	-2.850	-2.850	5.582	11.687	0.333	-3.646	-1.736	0.333	-0.554
REACTOME_BETA_DEFENSINS REACTOME_BETA_DEFENSINS	-1.700	-1.700	-1.700	-1.700	2.001	16.987	-0.574	-1.700	-1.700	-0.574	-0.575
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	-2.168	-2.168	-0.432	1.992	1.083	-2.887	10.815	2.355	-2.168	-2.887	-2.891
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	-2.420	-0.469	0.388	1.932	1.115	-3.876	7.804	3.356	-2.420	-3.876	-3.881
REACTOME_NONSENSE_MEDIATED_DECAY_NMD REACTOME_NONSENSE_MEDIATED_DECAY_NMD	-2.293	-0.583	-0.291	2.086	1.484	-3.723	8.807	2.424	-2.293	-3.723	-3.727
REACTOME_MITOTIC_SPINDLE_CHECKPOINT REACTOME_MITOTIC_SPINDLE_CHECKPOINT	-1.264	6.921	2.295	4.331	-0.508	-3.531	0.512	-0.703	-0.952	-4.619	-4.623
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	-0.715	10.796	1.370	3.640	-1.094	-2.490	-1.094	-0.715	-2.490	-2.490	-2.493
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	-1.777	4.746	2.390	5.142	-0.371	-3.515	1.191	0.544	-1.473	-4.827	-5.666
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS	-4.147	1.170	-2.106	1.981	0.433	-3.307	1.687	5.604	1.981	-4.147	-4.152
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.278	-5.041	-2.277	-3.703	1.472	11.541	-0.876	-1.321	-1.914	0.896	2.467
REACTOME_CHROMOSOME_MAINTENANCE REACTOME_CHROMOSOME_MAINTENANCE	5.177	9.992	0.403	1.304	-0.999	-3.070	-1.277	-2.013	-0.999	-2.493	-3.075
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	-1.426	-1.426	-1.426	-1.426	5.511	11.316	0.500	-1.426	-1.426	-2.949	-0.989
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	9.396	7.230	-0.710	0.301	-2.110	-0.710	-1.039	-2.110	-2.110	-1.488	-2.113
REACTOME_DNA_REPLICATION REACTOME_DNA_REPLICATION	-1.025	6.030	3.730	2.258	0.301	-4.185	0.564	-0.301	-1.691	-4.185	-4.190
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	4.486	6.832	0.989	1.974	-2.123	-3.203	-0.478	-0.638	-1.711	-2.123	-4.814
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	11.197	5.313	-1.303	0.388	-1.893	-0.885	-0.885	-1.893	-1.893	-1.303	-1.895
REACTOME_G2_M_CHECKPOINTS REACTOME_G2_M_CHECKPOINTS	3.992	4.783	2.027	1.516	-0.635	-4.020	-0.365	-0.365	-1.285	-4.020	-5.759
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION	8.902	6.919	-0.731	0.784	-1.936	-1.422	-1.422	-1.422	-1.030	-1.936	-2.629
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	-0.541	6.455	2.719	1.810	-0.541	-6.211	0.710	0.555	-1.478	-2.768	-4.104
REACTOME_TRNA_PROCESSING REACTOME_TRNA_PROCESSING	-0.357	6.362	4.331	1.960	-0.703	-4.619	-0.952	-0.703	-0.357	-2.137	-4.623
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	-2.962	1.907	6.025	3.481	0.595	-3.992	-0.312	-0.920	-0.312	-2.235	-3.996
