GO	[-7.55 -0.95]	[-0.95 -0.58]	[-0.58 -0.32]	[-0.32 -0.10]	[-0.10 0.00]	[0.00 0.00]	[0.00 0.16]	[0.16 0.42]	[0.42 0.81]	[0.81 1.89]	[1.89 23.61]
GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN	2.183	9.790	1.927	5.575	-2.266	-8.196	-1.590	0.368	-1.905	-5.017	-4.298
GSE411_100MIN_VS_400MIN_IL6_STIM_MACROPHAGE_DN GSE411_100MIN_VS_400MIN_IL6_STIM_MACROPHAGE_DN	3.284	10.152	2.971	2.390	-2.316	-8.280	-0.903	-0.574	-1.354	-3.206	-5.929
GSE22432_PDC_VS_TGFB1_TREATEDCOMMON_DC_PROGENITOR_UP GSE22432_PDC_VS_TGFB1_TREATEDCOMMON_DC_PROGENITOR_UP	0.584	6.802	2.422	7.255	-1.335	-5.895	0.584	-0.437	-2.291	-5.052	-6.911
GSE29618_MONOCYTE_VS_PDC_UP GSE29618_MONOCYTE_VS_PDC_UP	-2.341	-1.373	-0.457	-2.341	-3.235	-8.322	-0.351	1.194	5.818	12.270	-0.456
GSE45837_WT_VS_GFI1_KO_PDC_DN GSE45837_WT_VS_GFI1_KO_PDC_DN	1.611	8.542	4.263	2.934	-0.919	-5.971	-2.341	-0.264	-1.974	-2.341	-6.991
GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_UP GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_UP	-2.366	-2.786	-1.674	-0.467	-2.786	-8.364	-1.146	2.064	3.205	11.612	1.589
GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP	1.417	3.954	5.066	3.611	-2.732	-6.955	-1.112	1.417	-0.574	-5.088	-5.929
GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_BCELL_UP GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_BCELL_UP	4.406	6.423	4.782	1.066	-1.590	-6.876	-0.427	-0.427	-2.266	-3.685	-5.013
GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY7_UP GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY7_UP	-1.951	-0.725	2.123	5.464	-1.112	-8.280	-0.574	6.738	1.215	-1.112	-5.929
GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_DN GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_DN	2.673	3.284	4.310	3.954	-1.632	-8.280	0.263	-0.342	-1.951	-2.316	-5.929
GSE31082_DN_VS_DP_THYMOCYTE_UP GSE31082_DN_VS_DP_THYMOCYTE_UP	2.358	5.409	1.611	1.611	-0.919	-8.322	0.341	1.844	-1.653	-3.235	-6.991
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN	2.358	2.638	1.394	3.244	-1.653	-8.322	-2.341	2.934	0.442	-1.974	-6.991
GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_DN GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_DN	-0.334	4.358	3.008	3.654	-2.705	-8.238	2.708	-0.437	-0.437	-5.052	-3.173
GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_UP GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_UP	0.992	7.986	2.897	0.992	-0.934	-7.035	-0.752	0.992	-0.597	-1.998	-8.359
GSE22886_NAIVE_CD4_TCELL_VS_MONOCYTE_DN GSE22886_NAIVE_CD4_TCELL_VS_MONOCYTE_DN	-3.779	-1.653	0.341	-0.586	-1.373	-8.322	1.194	2.093	1.844	10.602	-2.338
GSE29618_MONOCYTE_VS_PDC_DAY7_FLU_VACCINE_UP GSE29618_MONOCYTE_VS_PDC_DAY7_FLU_VACCINE_UP	-1.998	-0.597	-0.359	-0.934	-1.998	-8.364	-1.146	1.586	1.817	14.543	-0.751
GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	0.341	4.263	6.675	1.394	-0.457	-5.971	0.693	0.442	-1.653	-2.759	-8.317
GSE29618_MONOCYTE_VS_MDC_UP GSE29618_MONOCYTE_VS_MDC_UP	-2.341	-1.373	-1.653	-0.919	-2.759	-8.322	-0.457	1.844	4.631	8.542	1.012
GSE10239_MEMORY_VS_DAY4.5_EFF_CD8_TCELL_DN GSE10239_MEMORY_VS_DAY4.5_EFF_CD8_TCELL_DN	-1.653	1.010	2.358	5.409	-1.653	-8.322	0.693	3.569	0.693	-3.779	-4.398
GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_UP GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_UP	-0.447	8.128	2.123	4.310	-1.632	-8.280	-1.112	0.571	-0.342	-1.951	-4.365
GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_DN GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_DN	-2.266	-2.677	1.687	3.364	-2.677	-8.196	1.256	4.782	1.256	1.066	-4.298
GSE14000_UNSTIM_VS_4H_LPS_DC_UP GSE14000_UNSTIM_VS_4H_LPS_DC_UP	0.507	7.062	1.536	2.556	-0.828	-8.071	0.396	1.536	-1.528	-3.060	-5.741
GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TREG_UP GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TREG_UP	-5.858	-1.078	1.927	3.046	-2.677	-6.876	1.256	3.364	2.743	0.597	-3.681
GSE369_IFNG_KO_VS_WT_LIVER_DN GSE369_IFNG_KO_VS_WT_LIVER_DN	4.731	7.255	1.047	0.876	-2.705	-5.052	0.876	-0.712	-0.562	-2.291	-6.911
GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP	3.909	4.263	2.638	2.934	-0.586	-6.995	-0.586	-0.739	-0.739	-4.402	-5.119
GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN	1.174	6.180	3.528	3.865	-2.786	-7.035	-1.674	-0.359	-0.359	-1.674	-4.432
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_DN GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_DN	-0.264	5.013	2.638	4.263	-1.974	-8.322	-0.919	1.194	-0.586	-0.919	-5.966
GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	1.636	5.875	4.681	1.871	-1.354	-5.933	-0.903	0.263	-0.447	-3.747	-5.929
GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP	-2.316	1.636	3.611	5.464	-0.903	-8.280	-0.342	1.029	0.263	0.263	-6.951
GSE40493_BCL6_KO_VS_WT_TREG_UP GSE40493_BCL6_KO_VS_WT_TREG_UP	-5.074	-0.446	2.604	2.310	-1.444	-7.319	0.269	5.973	2.034	-0.582	-3.609
GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP	0.442	4.263	2.934	3.909	-1.653	-6.995	0.341	0.693	-0.264	-3.235	-6.991
GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_UP GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_UP	-1.373	3.244	5.409	3.569	-0.739	-6.995	-0.586	1.194	0.341	-2.759	-5.966
GSE22886_NAIVE_CD8_TCELL_VS_MONOCYTE_DN GSE22886_NAIVE_CD8_TCELL_VS_MONOCYTE_DN	-3.235	-2.759	0.693	-0.739	-0.919	-8.322	-0.264	1.611	2.358	10.070	-0.737
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_DN GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_DN	-3.235	1.194	3.244	3.244	-1.129	-6.995	1.844	2.358	0.442	-1.373	-6.991
GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN	-4.369	0.571	1.636	1.636	-0.725	-8.280	1.417	5.464	0.571	0.263	-5.929
GSE21927_GMCSF_IL6_VS_GMCSF_GCSF_TREATED_BONE_MARROW_DN GSE21927_GMCSF_IL6_VS_GMCSF_GCSF_TREATED_BONE_MARROW_DN	-0.264	5.409	4.631	2.093	-1.129	-6.995	-0.586	0.341	0.559	-2.341	-6.991
GSE369_SOCS3_KO_VS_WT_LIVER_UP GSE369_SOCS3_KO_VS_WT_LIVER_UP	1.713	8.346	2.779	0.910	-1.882	-5.820	-0.858	0.485	0.285	-3.118	-5.816
GSE22886_NAIVE_TCELL_VS_NKCELL_DN GSE22886_NAIVE_TCELL_VS_NKCELL_DN	-5.783	-2.216	0.927	-0.408	-0.843	-6.797	0.927	4.137	4.504	2.815	-2.621
GSE22432_MULTIPOTENT_PROGENITOR_VS_PDC_DN GSE22432_MULTIPOTENT_PROGENITOR_VS_PDC_DN	-0.739	5.818	3.244	2.358	-2.341	-8.322	0.843	1.394	-1.373	-1.653	-3.775
GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	-2.759	1.010	1.394	7.123	-1.129	-6.995	0.559	2.093	0.693	-0.739	-6.991
GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP	0.693	2.934	3.569	5.409	-3.235	-6.995	0.341	0.843	-1.129	-2.341	-4.398
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP	-2.650	-0.417	2.214	4.090	0.910	-8.155	-0.539	2.779	1.956	-1.569	-5.816
GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN	-1.951	3.611	4.310	2.123	-0.903	-8.280	-0.574	1.215	1.417	-1.951	-5.084
GSE9988_LPS_VS_CTRL_TREATED_MONOCYTE_DN GSE9988_LPS_VS_CTRL_TREATED_MONOCYTE_DN	-1.653	-0.586	3.244	3.244	-1.129	-8.322	0.341	2.638	2.093	-0.351	-6.991
GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN	0.843	2.934	2.638	5.013	-1.974	-8.322	-0.264	0.559	-0.457	-1.653	-5.966
GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_LN_UP GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_LN_UP	5.409	6.240	0.843	2.358	-0.586	-6.995	-1.974	-0.351	-1.653	-1.974	-3.232
GSE27859_DC_VS_CD11C_INT_F480_INT_DC_DN GSE27859_DC_VS_CD11C_INT_F480_INT_DC_DN	0.442	3.244	4.263	2.093	-1.653	-6.995	-0.586	2.358	-0.586	-1.653	-6.991
GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP	-7.035	-0.752	0.333	1.817	-0.597	-5.159	1.817	4.582	3.865	-0.359	-4.432
GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_DN GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_DN	-0.342	3.611	2.971	2.673	-1.632	-8.280	1.215	1.871	-1.951	-1.951	-4.365
GSE22886_NAIVE_TCELL_VS_MONOCYTE_DN GSE22886_NAIVE_TCELL_VS_MONOCYTE_DN	-3.779	-2.341	0.559	-0.264	-1.129	-8.322	1.194	1.194	2.358	8.057	-1.371
GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_DN GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_DN	-1.297	-0.417	0.609	3.405	-1.061	-8.155	0.377	4.090	3.084	-0.417	-6.832
GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_DN GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_DN	-4.436	-0.467	0.333	-1.998	-1.392	-7.035	0.679	1.372	1.586	11.059	-0.596
GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_UP GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_UP	-6.519	-0.929	-0.343	-0.343	-0.742	-4.004	1.460	10.008	2.475	0.581	-3.403
GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN	2.358	6.240	2.934	2.358	-0.457	-6.995	-1.129	-0.919	-1.129	-1.653	-5.119
GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_17H_DN GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_17H_DN	-2.705	-0.712	-1.095	-0.712	-2.705	-6.916	-0.712	1.662	7.721	5.934	0.271
GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH1_DN GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH1_DN	-0.447	5.464	4.310	1.636	-3.206	-8.280	-0.725	0.453	0.453	-0.342	-4.365
GSE18893_TCONV_VS_TREG_24H_TNF_STIM_UP GSE18893_TCONV_VS_TREG_24H_TNF_STIM_UP	0.843	2.358	4.631	2.638	-2.759	-8.322	0.341	1.010	-0.586	-1.373	-5.119
GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_UP GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_UP	-3.206	-0.903	-0.903	1.417	-1.354	-6.955	1.029	6.300	4.310	0.859	-3.744
GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH1_DN GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH1_DN	0.876	6.361	3.999	1.899	-1.611	-5.895	-0.437	0.359	-0.437	-4.335	-4.332
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN	2.093	4.263	2.093	1.844	-3.235	-5.971	-1.129	1.844	0.341	-1.974	-5.966
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN	0.827	3.205	3.205	1.817	-1.998	-8.364	-0.597	0.547	0.992	-0.752	-7.030
GSE9988_ANTI_TREM1_AND_LPS_VS_CTRL_TREATED_MONOCYTES_DN GSE9988_ANTI_TREM1_AND_LPS_VS_CTRL_TREATED_MONOCYTES_DN	-2.266	1.066	2.455	1.687	-1.078	-8.196	-0.326	1.927	3.046	0.278	-6.872
GSE31082_DN_VS_CD8_SP_THYMOCYTE_UP GSE31082_DN_VS_CD8_SP_THYMOCYTE_UP	-1.129	3.244	1.611	2.934	-1.129	-8.322	-1.129	3.909	0.559	-0.919	-5.119
GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_UP GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_UP	-1.011	0.406	1.560	1.793	-1.011	-6.717	1.560	5.391	0.650	-1.241	-8.025
GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_DN GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_DN	-3.089	0.386	1.511	5.280	-1.044	-8.113	0.496	1.984	1.105	0.496	-5.779
GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP	-0.447	3.954	3.611	2.390	-1.632	-6.955	0.263	1.636	0.350	-2.732	-5.929
GSE17322_CD103_POS_VS_CD11B_HIGH_LUNG_DC_DN GSE17322_CD103_POS_VS_CD11B_HIGH_LUNG_DC_DN	2.673	5.464	1.417	5.066	-2.732	-5.088	-0.725	-0.725	-0.725	-1.951	-4.365
GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_6H_DN GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_6H_DN	-0.539	0.485	1.713	8.346	-1.297	-8.155	1.713	0.285	0.609	-3.118	-3.115
GSE22886_NAIVE_BCELL_VS_MONOCYTE_DN GSE22886_NAIVE_BCELL_VS_MONOCYTE_DN	-4.402	-0.351	0.843	-0.919	-0.739	-8.322	0.693	1.844	1.844	7.123	-2.338
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN	5.013	2.358	2.093	1.611	-0.919	-8.322	-0.457	0.442	-0.351	-3.235	-4.398
