GO	[-7.55 -0.95]	[-0.95 -0.58]	[-0.58 -0.32]	[-0.32 -0.10]	[-0.10 0.00]	[0.00 0.00]	[0.00 0.16]	[0.16 0.42]	[0.42 0.81]	[0.81 1.89]	[1.89 23.61]
GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN	2.183	9.790	1.927	5.575	-2.266	-8.196	-1.590	0.368	-1.905	-5.017	-4.298
GSE411_100MIN_VS_400MIN_IL6_STIM_MACROPHAGE_DN GSE411_100MIN_VS_400MIN_IL6_STIM_MACROPHAGE_DN	3.284	10.152	2.971	2.390	-2.316	-8.280	-0.903	-0.574	-1.354	-3.206	-5.929
GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_BCELL_UP GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_BCELL_UP	4.406	6.423	4.782	1.066	-1.590	-6.876	-0.427	-0.427	-2.266	-3.685	-5.013
GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_DN GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_DN	2.673	3.284	4.310	3.954	-1.632	-8.280	0.263	-0.342	-1.951	-2.316	-5.929
GSE31082_DN_VS_DP_THYMOCYTE_UP GSE31082_DN_VS_DP_THYMOCYTE_UP	2.358	5.409	1.611	1.611	-0.919	-8.322	0.341	1.844	-1.653	-3.235	-6.991
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN	2.358	2.638	1.394	3.244	-1.653	-8.322	-2.341	2.934	0.442	-1.974	-6.991
GSE369_IFNG_KO_VS_WT_LIVER_DN GSE369_IFNG_KO_VS_WT_LIVER_DN	4.731	7.255	1.047	0.876	-2.705	-5.052	0.876	-0.712	-0.562	-2.291	-6.911
GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP	3.909	4.263	2.638	2.934	-0.586	-6.995	-0.586	-0.739	-0.739	-4.402	-5.119
GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_LN_UP GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_LN_UP	5.409	6.240	0.843	2.358	-0.586	-6.995	-1.974	-0.351	-1.653	-1.974	-3.232
GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN	2.358	6.240	2.934	2.358	-0.457	-6.995	-1.129	-0.919	-1.129	-1.653	-5.119
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN	2.093	4.263	2.093	1.844	-3.235	-5.971	-1.129	1.844	0.341	-1.974	-5.966
GSE17322_CD103_POS_VS_CD11B_HIGH_LUNG_DC_DN GSE17322_CD103_POS_VS_CD11B_HIGH_LUNG_DC_DN	2.673	5.464	1.417	5.066	-2.732	-5.088	-0.725	-0.725	-0.725	-1.951	-4.365
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN	5.013	2.358	2.093	1.611	-0.919	-8.322	-0.457	0.442	-0.351	-3.235	-4.398
GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_LN_DN GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_LN_DN	3.611	6.300	1.636	1.636	-0.903	-8.280	-1.354	-0.903	-0.342	-2.316	-2.313
GSE22611_NOD2_TRANSDUCED_VS_CTRL_HEK293T_STIMULATED_WITH_MDP_2H_DN GSE22611_NOD2_TRANSDUCED_VS_CTRL_HEK293T_STIMULATED_WITH_MDP_2H_DN	2.958	7.830	2.650	1.157	-1.593	-6.321	-1.061	-0.673	-1.593	-1.061	-3.250
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_DN GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_DN	2.638	3.909	3.244	1.010	-2.759	-6.995	-0.739	1.611	-0.586	-2.341	-3.775
GSE10239_KLRG1INT_VS_KLRG1HIGH_EFF_CD8_TCELL_UP GSE10239_KLRG1INT_VS_KLRG1HIGH_EFF_CD8_TCELL_UP	5.013	8.057	1.844	1.010	-1.373	-1.653	-3.779	-1.373	-1.373	-2.759	-1.651
GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_6H_DN GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_6H_DN	4.310	9.116	1.417	1.215	-1.951	-3.747	-1.354	-1.354	-1.632	-2.316	-1.352
GSE43863_NAIVE_VS_MEMORY_TFH_CD4_TCELL_D150_LCMV_DN GSE43863_NAIVE_VS_MEMORY_TFH_CD4_TCELL_D150_LCMV_DN	3.284	7.189	2.390	1.636	-1.632	-3.206	-1.632	-0.574	-1.112	-5.088	-1.630
GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP	2.390	6.738	1.636	0.453	-0.725	-6.955	-0.342	0.571	-0.574	-1.951	-5.084
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_12H_CD4_TCELL_DN GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_12H_CD4_TCELL_DN	4.310	2.673	3.284	0.859	-0.903	-5.933	0.571	-0.903	-1.951	-0.574	-5.084
GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_UP GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_UP	2.153	3.008	1.899	1.662	0.876	-8.238	0.271	-0.437	-0.888	-2.705	-3.713
GSE43863_NAIVE_VS_MEMORY_LY6C_INT_CXCR5POS_CD4_TCELL_D150_LCMV_DN GSE43863_NAIVE_VS_MEMORY_LY6C_INT_CXCR5POS_CD4_TCELL_D150_LCMV_DN	2.971	3.611	2.971	1.636	-0.903	-6.955	-1.354	0.350	-0.903	-1.112	-3.744
GSE21670_UNTREATED_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_DN GSE21670_UNTREATED_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_DN	3.405	4.833	2.489	0.910	-2.241	-5.820	-0.317	-0.417	-1.061	-0.858	-3.650
GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_DN GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_DN	4.310	5.464	0.859	1.417	-0.725	-5.088	-1.354	-0.903	-0.447	-1.112	-3.203
GSE42724_NAIVE_VS_B1_BCELL_DN GSE42724_NAIVE_VS_B1_BCELL_DN	2.422	3.654	4.358	1.899	-1.335	-4.335	-0.888	-1.095	-0.712	-1.928	-2.702
GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_UP GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_UP	3.569	3.909	2.093	1.394	-0.919	-5.971	-0.586	-0.586	-0.457	-2.759	-2.338
GSE17974_0H_VS_6H_IN_VITRO_ACT_CD4_TCELL_DN GSE17974_0H_VS_6H_IN_VITRO_ACT_CD4_TCELL_DN	3.654	5.119	1.440	1.899	-0.562	-4.335	-0.888	-1.928	-1.611	-0.888	-2.288
GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_DN GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_DN	2.897	0.679	2.326	1.174	-2.366	-5.159	-0.271	0.827	1.586	-2.786	-3.261
GSE27786_CD4_TCELL_VS_NEUTROPHIL_UP GSE27786_CD4_TCELL_VS_NEUTROPHIL_UP	2.093	1.394	2.358	0.693	-1.974	-6.995	0.693	1.194	0.341	-1.129	-3.775
GSE17974_0H_VS_24H_IN_VITRO_ACT_CD4_TCELL_DN GSE17974_0H_VS_24H_IN_VITRO_ACT_CD4_TCELL_DN	2.153	2.153	3.008	1.440	-1.928	-5.052	0.271	0.271	0.463	-1.611	-4.332
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_4H_CD4_TCELL_DN GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_4H_CD4_TCELL_DN	4.310	3.611	0.707	0.263	0.350	-6.955	0.571	-0.447	-0.574	-1.951	-2.313
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_TRICHOSTATINA_CD8_TCELL_DN GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_TRICHOSTATINA_CD8_TCELL_DN	2.153	1.662	3.008	1.235	-2.291	-6.916	-0.562	0.721	-0.334	-0.562	-2.702
GSE45739_NRAS_KO_VS_WT_UNSTIM_CD4_TCELL_UP GSE45739_NRAS_KO_VS_WT_UNSTIM_CD4_TCELL_UP	2.153	2.422	0.271	4.731	-0.437	-6.916	-1.335	-0.334	-0.712	-0.712	-1.332
GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_OLD_DN GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_OLD_DN	3.569	3.244	2.358	1.010	-1.129	-5.123	-0.586	-0.351	-1.129	-1.653	-1.651
GSE26669_CTRL_VS_COSTIM_BLOCK_MLR_CD8_TCELL_UP GSE26669_CTRL_VS_COSTIM_BLOCK_MLR_CD8_TCELL_UP	2.638	2.638	0.693	1.844	-1.653	-5.971	-0.919	-0.739	1.194	-0.351	-2.756
GSE5679_PPARG_LIGAND_ROSIGLITAZONE_VS_RARA_AGONIST_AM580_TREATED_DC_UP GSE5679_PPARG_LIGAND_ROSIGLITAZONE_VS_RARA_AGONIST_AM580_TREATED_DC_UP	4.731	0.876	0.584	2.153	-1.928	-5.895	-0.712	1.047	0.271	-1.611	-1.332
GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_UP GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_UP	2.123	3.611	0.859	1.417	-1.632	-3.747	-1.112	0.263	1.029	-0.725	-4.365
GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_UP GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_UP	2.165	-2.463	-2.069	-2.069	0.568	3.364	-1.725	-2.463	0.568	0.343	3.368
GSE22886_DAY0_VS_DAY7_MONOCYTE_IN_CULTURE_DN GSE22886_DAY0_VS_DAY7_MONOCYTE_IN_CULTURE_DN	2.934	3.569	2.093	1.194	-1.373	-5.123	-0.919	-1.373	-0.586	-0.739	-0.917
GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_UP GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_UP	2.123	1.417	1.636	1.029	-1.951	-6.955	-0.574	0.263	0.859	0.350	-2.313
GSE19198_CTRL_VS_IL21_TREATED_TCELL_6H_UP GSE19198_CTRL_VS_IL21_TREATED_TCELL_6H_UP	2.123	4.681	0.859	0.263	-1.632	-5.088	-1.951	0.707	0.453	0.263	-1.630
GSE28726_NAIVE_VS_ACTIVATED_CD4_TCELL_DN GSE28726_NAIVE_VS_ACTIVATED_CD4_TCELL_DN	2.123	2.390	0.571	0.571	-3.206	-3.747	-1.632	0.859	2.123	-0.342	-2.313
GSE3982_EOSINOPHIL_VS_MAC_DN GSE3982_EOSINOPHIL_VS_MAC_DN	2.123	1.215	2.123	0.571	-1.354	-5.933	-1.112	0.859	0.859	-0.342	-2.729
GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA2_STIM_CD8_TCELL_UP GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA2_STIM_CD8_TCELL_UP	2.934	2.093	2.638	0.559	-0.739	-5.123	-1.129	0.341	-0.919	-0.351	-1.972
GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_UP GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_UP	2.897	0.992	0.992	0.827	-1.674	-4.436	-0.752	1.174	0.992	-0.597	-3.261
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY8_EFFECTOR_CD8_TCELL_DN GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY8_EFFECTOR_CD8_TCELL_DN	3.324	-0.334	1.440	1.047	-1.928	-5.052	-0.334	0.876	0.584	0.271	-2.702
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_DN GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_DN	2.179	-0.805	-2.661	-1.529	1.434	4.894	-1.249	-1.249	-1.009	-0.633	1.223
GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_UP GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_UP	2.093	1.844	1.194	3.244	-1.129	-1.653	-1.129	-0.264	-0.919	-0.457	-4.398
GSE40274_CTRL_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP GSE40274_CTRL_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	3.643	2.633	1.782	-0.797	-1.009	-2.773	-2.304	-0.356	0.908	-0.621	-1.553
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_DP_THYMOCYTES_DN GSE21546_UNSTIM_VS_ANTI_CD3_STIM_DP_THYMOCYTES_DN	2.422	1.235	-0.334	3.654	-0.437	-4.335	-0.888	0.271	0.584	-0.888	-2.702
GSE21678_WT_VS_FOXO1_FOXO3_KO_TREG_DN GSE21678_WT_VS_FOXO1_FOXO3_KO_TREG_DN	3.703	3.703	1.662	0.447	-1.167	-2.916	-0.756	-1.725	-0.945	-0.596	-0.755
GSE17974_0H_VS_4H_IN_VITRO_ACT_CD4_TCELL_DN GSE17974_0H_VS_4H_IN_VITRO_ACT_CD4_TCELL_DN	3.954	3.284	-0.447	1.215	-1.112	-4.369	-0.725	-0.447	-0.903	0.263	-0.902
GSE30083_SP1_VS_SP4_THYMOCYTE_UP GSE30083_SP1_VS_SP4_THYMOCYTE_UP	3.284	1.417	2.123	0.263	-2.316	-3.747	-1.632	-1.354	0.350	0.263	0.709
GSE360_L_DONOVANI_VS_T_GONDII_MAC_DN GSE360_L_DONOVANI_VS_T_GONDII_MAC_DN	2.638	1.010	1.611	0.843	-0.739	-5.123	-0.351	0.442	-0.264	-0.351	-3.232
GSE4142_PLASMA_CELL_VS_MEMORY_BCELL_UP GSE4142_PLASMA_CELL_VS_MEMORY_BCELL_UP	2.123	0.263	-1.951	-5.088	0.859	3.611	-1.112	-0.447	-0.342	0.350	0.351
GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_DN GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_DN	2.093	1.844	1.844	1.010	-3.235	-3.235	-1.974	-0.457	-0.264	0.559	-0.584
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNG_KO_UP GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNG_KO_UP	2.706	0.915	2.706	0.451	-0.649	-5.299	-0.839	0.585	-0.649	-1.067	-0.648
GSE11864_CSF1_VS_CSF1_IFNG_IN_MAC_DN GSE11864_CSF1_VS_CSF1_IFNG_IN_MAC_DN	2.014	3.828	0.507	-0.301	0.396	-2.597	-1.837	-0.828	1.766	-1.259	-1.834
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4_KO_BCELL_UP GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4_KO_BCELL_UP	3.909	1.844	1.194	0.341	-1.373	-4.402	0.341	-0.919	-0.351	-0.264	-1.371
GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_UP GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_UP	2.708	0.721	1.047	0.876	-1.611	-5.052	-0.437	0.463	0.721	0.271	-1.926
GSE3039_CD4_TCELL_VS_B2_BCELL_DN GSE3039_CD4_TCELL_VS_B2_BCELL_DN	2.064	2.897	1.372	-0.359	-0.467	-5.159	-0.752	-0.467	-0.359	0.432	-1.390
GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_UP GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_UP	3.282	3.615	-0.278	0.543	-0.484	0.325	-1.204	-0.484	-2.117	-2.974	-0.369
GSE22886_IL2_VS_IL15_STIM_NKCELL_DN GSE22886_IL2_VS_IL15_STIM_NKCELL_DN	2.014	1.766	1.536	2.277	-0.828	-3.060	-0.828	-0.659	-0.398	-2.191	-0.658
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_6H_CD4_TCELL_DN GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_6H_CD4_TCELL_DN	2.779	2.489	1.487	-0.539	-0.858	-4.269	-0.685	-0.685	-1.061	0.285	0.378
GSE21774_CD62L_POS_CD56_BRIGHT_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP GSE21774_CD62L_POS_CD56_BRIGHT_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP	2.093	-0.351	-0.919	-1.653	-1.129	-1.129	-2.759	-0.351	0.843	2.358	2.361
GSE29614_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_UP GSE29614_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_UP	3.041	-0.462	-1.167	-2.916	0.343	-0.263	-0.945	-1.167	-0.596	0.863	3.368
GSE30971_2H_VS_4H_LPS_STIM_MACROPHAGE_WBP7_HET_UP GSE30971_2H_VS_4H_LPS_STIM_MACROPHAGE_WBP7_HET_UP	4.184	1.322	1.766	0.396	-2.191	-2.191	-0.517	-0.828	-1.027	-0.398	-0.397
