GO	[-31.63 -1.06]	[-1.06 -0.59]	[-0.59 -0.34]	[-0.34 -0.17]	[-0.17 -0.02]	[-0.02 0.00]	[0.00 0.10]	[0.10 0.28]	[0.28 0.54]	[0.54 1.08]	[1.08 7.74]
MORF_NPM1 MORF_NPM1	-5.517	-0.925	1.948	8.015	11.417	-2.638	1.011	-0.723	-2.638	-4.577	-6.799
MORF_PRKDC MORF_PRKDC	-3.485	0.851	3.697	8.402	4.424	-4.794	0.696	-0.772	-1.190	-5.623	-6.674
MORF_RAD23B MORF_RAD23B	-3.055	-0.748	3.620	5.598	1.545	-4.300	0.926	2.627	-0.944	-3.055	-7.392
GCM_DFFA GCM_DFFA	-5.331	0.565	-0.581	2.598	0.734	-3.343	0.301	5.061	0.565	-0.301	-4.214
MODULE_92 MODULE_92	0.556	0.311	-1.838	-4.099	-2.769	5.514	-0.292	-1.478	-0.713	-0.402	5.929
MORF_TPR MORF_TPR	-3.304	-0.682	-0.380	4.322	0.585	-4.027	0.928	3.528	1.133	-0.887	-4.057
GNF2_CASP1 GNF2_CASP1	-2.137	-1.652	-0.951	-1.652	-0.507	-3.532	-0.703	0.513	4.338	2.659	3.419
GNF2_HPX GNF2_HPX	-0.373	1.444	-0.904	-1.490	-1.490	6.015	-1.169	-1.877	-2.342	-0.373	4.132
MODULE_297 MODULE_297	-0.865	-0.595	-2.366	-1.226	-0.865	3.152	0.969	-1.709	-0.595	-0.865	7.024
MODULE_292 MODULE_292	2.946	-0.384	-1.904	-1.904	-1.904	0.331	-1.514	-0.703	-0.923	1.176	6.390
GNF2_MYL3 GNF2_MYL3	-1.285	-0.671	-1.285	-1.285	-0.671	2.885	-0.671	-1.285	-0.341	1.243	4.274
MORF_MAP2K7 MORF_MAP2K7	1.420	-1.029	-1.029	-2.264	-1.885	5.729	0.541	0.318	-1.556	0.318	0.821
GNF2_DNM1 GNF2_DNM1	0.644	0.289	-1.065	-3.073	-1.065	3.085	0.289	-1.519	-0.732	0.881	1.805
MORF_LCAT MORF_LCAT	2.387	-1.127	-0.656	-1.442	-0.486	1.775	2.070	-1.442	-2.839	0.256	1.010
MODULE_134 MODULE_134	-1.243	0.540	-0.640	-1.243	-1.243	1.304	0.540	-0.320	0.283	-1.243	3.674
GNF2_DDX5 GNF2_DDX5	-2.615	-0.786	0.677	0.460	1.598	-0.786	0.940	1.248	0.940	-0.786	-2.630
MODULE_400 MODULE_400	1.615	-0.787	-0.787	-0.787	-0.787	2.273	-0.787	-0.787	-0.324	-0.324	2.261
MODULE_102 MODULE_102	-0.787	2.273	2.273	1.058	-0.324	-0.787	0.279	-0.787	-0.787	-0.787	-0.791
GNF2_BUB1 GNF2_BUB1	-0.520	-0.520	-1.077	-0.520	1.581	-1.077	1.581	1.581	1.090	-1.077	-1.083
MODULE_545 MODULE_545	-0.351	-0.828	-0.828	-0.351	-0.828	1.523	3.677	-0.828	-0.828	0.567	0.254
GNF2_IGFBP1 GNF2_IGFBP1	1.452	-0.430	-0.430	-1.451	-0.796	3.751	0.681	-1.451	-0.796	-0.218	-0.221
MODULE_257 MODULE_257	-1.321	-0.357	-1.321	0.465	-0.824	-1.321	-1.321	2.768	1.603	2.448	-0.492
GNF2_ZAP70 GNF2_ZAP70	3.515	0.685	0.372	-1.077	-1.077	0.372	-0.520	-1.077	0.685	-1.077	-0.243
MODULE_316 MODULE_316	2.435	-0.421	-0.421	-0.961	-0.961	1.642	-0.961	-0.961	-2.001	0.739	1.625
MODULE_273 MODULE_273	-0.865	-1.363	-0.534	1.368	2.211	-0.865	0.722	1.020	0.477	-0.534	-2.170
MODULE_308 MODULE_308	-1.394	-0.263	0.343	1.000	1.302	-2.907	0.739	-0.647	1.302	0.520	-1.407
GCM_VAV1 GCM_VAV1	-0.729	3.113	0.370	0.370	-0.241	-0.241	-0.431	1.625	-0.729	-1.949	-1.201
GCM_DEAF1 GCM_DEAF1	-0.279	-1.160	-1.160	0.324	0.608	-1.160	0.608	3.243	0.324	-0.279	-0.584
MODULE_245 MODULE_245	-1.077	0.685	2.152	0.685	-0.240	-1.077	-0.240	0.685	0.372	-1.077	-1.083
GNF2_SPINK1 GNF2_SPINK1	0.372	-0.520	0.372	-0.520	-0.520	4.300	0.372	-1.077	-1.077	0.372	-0.524
