GO	[-1.51 -0.14]	[-0.14 -0.09]	[-0.09 -0.06]	[-0.06 -0.03]	[-0.03 -0.01]	[-0.01 0.02]	[0.02 0.04]	[0.04 0.07]	[0.07 0.10]	[0.10 0.14]	[0.14 1.00]
MORF_SNRP70 MORF_SNRP70	4.714	0.499	0.316	-1.123	-1.123	0.316	-0.738	-0.470	0.499	-2.532	0.493
GNF2_UBE2I GNF2_UBE2I	1.793	-1.534	1.793	0.359	0.615	-0.861	-0.250	0.359	-1.534	-1.534	0.356
GCM_CBFB GCM_CBFB	4.716	0.820	0.389	-1.303	-0.885	-0.374	0.239	-0.374	-0.885	-1.893	0.576
GCM_APEX1 GCM_APEX1	3.263	0.291	1.226	-2.014	-2.609	0.291	0.578	-0.311	-0.634	-0.870	0.569
GNF2_MCM4 GNF2_MCM4	0.922	0.389	0.389	-0.228	-1.158	-0.228	-1.908	-1.908	-0.411	2.141	0.914
MODULE_311 MODULE_311	-0.298	-0.745	0.304	1.130	-0.298	-0.745	-0.745	-0.745	-0.298	-0.298	4.051
GCM_CSNK2B GCM_CSNK2B	4.743	0.674	0.892	-1.566	-1.153	-0.589	0.337	-0.834	-0.268	-0.834	-0.410
MORF_PPP2CA MORF_PPP2CA	1.279	2.471	-1.212	-0.254	0.354	-0.694	0.354	-0.254	-1.991	-1.991	1.264
MORF_UNG MORF_UNG	0.605	0.250	-0.566	-0.860	-0.359	-1.273	-0.860	0.250	-1.273	1.135	4.206
MORF_G22P1 MORF_G22P1	6.179	-0.292	-0.398	-1.127	-0.891	-0.891	0.418	-0.531	-0.531	-0.292	0.303
GCM_PPP1CC GCM_PPP1CC	2.146	0.983	0.456	-1.398	-1.398	-0.893	0.272	0.272	-0.893	-0.893	1.698
MORF_CUL1 MORF_CUL1	2.685	0.406	-0.860	-0.860	0.406	-0.359	0.849	-0.566	-1.857	-1.273	1.451
GNF2_FBL GNF2_FBL	2.556	-0.539	-0.539	-0.942	-0.395	1.388	1.388	-0.395	-1.932	-1.539	0.573
MODULE_183 MODULE_183	2.359	-0.811	2.359	-1.212	0.275	0.441	-1.785	-0.527	-0.527	-0.527	0.435
MORF_HAT1 MORF_HAT1	1.576	0.338	-0.841	-0.841	-0.367	-0.841	-0.367	-0.367	-1.666	-0.267	4.146
