GO	[-5.24 -0.57]	[-0.57 -0.23]	[-0.23 -0.10]	[-0.10 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.02]	[0.02 0.15]	[0.15 0.36]	[0.36 0.75]	[0.75 8.14]
TMTCGCGANR_UNKNOWN TMTCGCGANR_UNKNOWN	-3.929	0.260	2.990	6.158	-5.644	-6.892	-1.238	9.169	1.330	-2.740	-2.748
SGCGSSAAA_E2F1DP2_01 SGCGSSAAA_E2F1DP2_01	-2.354	0.327	9.453	8.386	-5.762	-5.762	-2.354	1.481	0.871	-2.354	-2.362
SETBP1_TARGET_GENES SETBP1_TARGET_GENES	-1.634	0.491	4.241	5.843	-7.684	-3.898	-1.634	4.620	0.380	-0.880	-2.362
ZBTB5_TARGET_GENES ZBTB5_TARGET_GENES	-3.217	1.177	1.853	4.777	-6.273	-6.273	-0.659	2.113	1.610	1.177	-4.492
GCGNNANTTCC_UNKNOWN GCGNNANTTCC_UNKNOWN	-2.569	1.218	2.367	5.710	-4.054	-5.186	-1.607	1.470	2.045	-1.252	-1.612
HOXA7_TARGET_GENES HOXA7_TARGET_GENES	-2.285	0.983	6.429	3.984	-3.709	-4.812	-2.285	1.479	0.439	-0.791	-1.385
GGAANCGGAANY_UNKNOWN GGAANCGGAANY_UNKNOWN	-2.702	-0.345	1.394	7.543	-4.562	-3.481	-1.236	2.327	1.136	0.380	-2.708
MCM3_TARGET_GENES MCM3_TARGET_GENES	-4.691	0.352	4.852	0.879	-2.883	-4.691	-2.041	3.741	2.471	0.458	-1.153
SREBP1_01 SREBP1_01	-2.072	-0.425	1.585	4.416	-4.204	-4.992	0.498	4.811	0.957	-1.134	-1.717
GTF3A_TARGET_GENES GTF3A_TARGET_GENES	-1.143	-3.191	-2.251	-1.610	4.351	4.902	2.875	-1.143	-0.796	-0.796	-0.542
E2F_Q2 E2F_Q2	-0.632	-0.277	3.072	1.911	-2.657	-4.412	-1.526	1.220	4.114	-0.277	-3.166
MYBL1_TARGET_GENES MYBL1_TARGET_GENES	-2.286	1.439	3.003	1.234	-5.044	-2.699	-1.608	3.318	1.234	-0.561	-0.715
NR1D1_TARGET_GENES NR1D1_TARGET_GENES	-1.480	0.698	2.949	4.175	-3.862	-3.862	-0.644	1.357	0.698	-0.468	-1.903
MXD1_TARGET_GENES MXD1_TARGET_GENES	-1.633	-0.259	4.593	3.430	-2.450	-4.333	-0.357	1.850	0.600	-0.821	-2.015
SNACANNNYSYAGA_UNKNOWN SNACANNNYSYAGA_UNKNOWN	-2.195	1.319	2.680	0.817	-2.195	-2.916	-2.195	1.942	3.090	-1.225	-0.899
HDAC8_TARGET_GENES HDAC8_TARGET_GENES	-1.061	-0.447	3.208	4.880	-3.399	-2.185	-2.185	1.864	0.695	-1.061	-0.612
YBX3_TARGET_GENES YBX3_TARGET_GENES	-2.237	1.275	4.190	0.945	-2.237	-2.237	-0.577	1.653	0.259	-0.348	-2.241
HOXD11_TARGET_GENES HOXD11_TARGET_GENES	-1.131	-0.275	2.458	2.151	-3.287	-4.903	-1.131	3.130	0.924	-0.514	-0.383
GKCGCNNNNNNNTGAYG_UNKNOWN GKCGCNNNNNNNTGAYG_UNKNOWN	-1.121	0.728	4.099	1.689	-2.528	-2.528	-1.121	2.094	-0.737	0.316	-1.679
ZSCAN5C_TARGET_GENES ZSCAN5C_TARGET_GENES	-1.111	1.626	1.626	1.896	-3.254	-3.971	-2.169	1.377	1.896	0.339	-1.116
ZNF677_TARGET_GENES ZNF677_TARGET_GENES	-1.102	-0.473	2.410	3.891	-2.243	-2.794	-1.413	0.840	1.796	0.505	-2.250
ZMYM2_TARGET_GENES ZMYM2_TARGET_GENES	-1.274	-0.551	1.712	1.192	-4.092	-4.092	-0.743	0.968	1.440	1.712	0.319
ZNF165_TARGET_GENES ZNF165_TARGET_GENES	-1.705	0.520	-0.255	1.902	-3.316	-2.361	-1.705	3.135	0.725	1.243	-0.399
ZNF622_TARGET_GENES ZNF622_TARGET_GENES	-0.389	0.560	5.809	1.063	-1.925	-1.925	-1.331	1.063	-0.389	-0.389	-1.929
BCL6B_TARGET_GENES BCL6B_TARGET_GENES	-0.355	1.780	0.738	2.045	-1.553	-3.963	-2.300	1.306	1.534	-0.261	-1.559
