GO	[-6.53 -0.73]	[-0.73 -0.44]	[-0.44 -0.26]	[-0.26 -0.11]	[-0.11 -0.02]	[-0.02 0.00]	[0.00 0.07]	[0.07 0.18]	[0.18 0.39]	[0.39 0.93]	[0.93 15.11]
FAN_EMBRYONIC_CTX_MICROGLIA_1 FAN_EMBRYONIC_CTX_MICROGLIA_1	-4.304	-4.304	0.259	2.468	8.515	-1.987	0.357	4.251	0.774	-2.946	-6.437
ZHENG_CORD_BLOOD_C9_GRANULOCYTE_MACROPHAGE_PROGENITOR ZHENG_CORD_BLOOD_C9_GRANULOCYTE_MACROPHAGE_PROGENITOR	-4.151	-1.798	-3.108	2.072	6.771	-2.365	1.742	2.072	0.921	-1.798	-3.103
DESCARTES_FETAL_PANCREAS_ISLET_ENDOCRINE_CELLS DESCARTES_FETAL_PANCREAS_ISLET_ENDOCRINE_CELLS	2.081	2.368	1.331	-3.293	-4.707	4.066	0.602	-3.937	-3.293	-0.346	0.471
DESCARTES_FETAL_KIDNEY_STROMAL_CELLS DESCARTES_FETAL_KIDNEY_STROMAL_CELLS	1.931	0.778	0.965	-3.942	-3.942	2.874	-0.851	-3.942	-2.637	2.540	1.410
FAN_OVARY_CL0_XBP1_SELK_HIGH_STROMAL_CELL FAN_OVARY_CL0_XBP1_SELK_HIGH_STROMAL_CELL	-4.755	-3.869	0.265	1.719	2.622	-2.090	1.460	2.622	1.999	-1.054	-3.154
DESCARTES_FETAL_LIVER_STELLATE_CELLS DESCARTES_FETAL_LIVER_STELLATE_CELLS	2.589	1.047	0.691	-2.118	-2.570	0.691	-2.118	-3.732	-1.732	-0.293	7.088
DESCARTES_FETAL_HEART_EPICARDIAL_FAT_CELLS DESCARTES_FETAL_HEART_EPICARDIAL_FAT_CELLS	0.905	5.355	1.681	-1.622	-2.102	0.702	-1.237	-4.568	-2.706	-0.345	1.685
DESCARTES_FETAL_PANCREAS_DUCTAL_CELLS DESCARTES_FETAL_PANCREAS_DUCTAL_CELLS	2.670	1.441	-0.552	-2.605	-2.605	1.192	-0.983	-3.263	-2.605	0.968	4.258
DESCARTES_FETAL_KIDNEY_METANEPHRIC_CELLS DESCARTES_FETAL_KIDNEY_METANEPHRIC_CELLS	1.227	1.458	1.981	-3.461	-2.853	1.458	0.513	-2.341	-3.461	1.017	0.663
DESCARTES_FETAL_ADRENAL_CHROMAFFIN_CELLS DESCARTES_FETAL_ADRENAL_CHROMAFFIN_CELLS	2.078	2.414	0.311	-3.715	-2.913	2.774	0.311	-1.788	-0.582	-0.792	0.441
CUI_DEVELOPING_HEART_C7_MAST_CELL CUI_DEVELOPING_HEART_C7_MAST_CELL	-5.223	-1.613	-0.622	1.156	2.468	-1.030	0.357	1.884	1.621	0.475	-1.982
DESCARTES_FETAL_CEREBELLUM_ASTROCYTES DESCARTES_FETAL_CEREBELLUM_ASTROCYTES	2.476	2.180	0.985	-3.834	-2.658	2.180	-0.737	-0.940	-1.182	-0.319	0.285
DESCARTES_FETAL_CEREBRUM_SKOR2_NPSR1_POSITIVE_CELLS DESCARTES_FETAL_CEREBRUM_SKOR2_NPSR1_POSITIVE_CELLS	1.529	0.539	-0.364	-1.999	-1.999	2.215	1.232	-3.694	-0.771	-0.538	1.532
DESCARTES_MAIN_FETAL_BIPOLAR_CELLS DESCARTES_MAIN_FETAL_BIPOLAR_CELLS	0.857	2.083	1.403	-1.836	-3.486	1.403	0.451	-2.510	-0.671	0.451	-0.456
DESCARTES_FETAL_LIVER_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_LIVER_VASCULAR_ENDOTHELIAL_CELLS	0.380	0.833	-0.330	-2.546	-2.062	1.029	-1.318	-1.657	-0.801	2.663	3.380
