GO	[-6.53 -0.73]	[-0.73 -0.44]	[-0.44 -0.26]	[-0.26 -0.11]	[-0.11 -0.02]	[-0.02 0.00]	[0.00 0.07]	[0.07 0.18]	[0.18 0.39]	[0.39 0.93]	[0.93 15.11]
DESCARTES_FETAL_PANCREAS_ISLET_ENDOCRINE_CELLS DESCARTES_FETAL_PANCREAS_ISLET_ENDOCRINE_CELLS	2.081	2.368	1.331	-3.292	-4.707	4.863	0.355	-3.937	-3.292	-0.346	0.470
DESCARTES_FETAL_LIVER_STELLATE_CELLS DESCARTES_FETAL_LIVER_STELLATE_CELLS	2.590	0.859	0.859	-2.118	-2.570	-0.398	-0.693	-3.732	-1.732	-0.293	7.082
DESCARTES_FETAL_PANCREAS_DUCTAL_CELLS DESCARTES_FETAL_PANCREAS_DUCTAL_CELLS	2.670	1.192	-0.400	-2.605	-2.605	1.192	-0.983	-3.263	-2.605	0.968	4.254
DESCARTES_FETAL_PLACENTA_PAEP_MECOM_POSITIVE_CELLS DESCARTES_FETAL_PLACENTA_PAEP_MECOM_POSITIVE_CELLS	4.863	1.812	0.602	-2.745	-1.877	0.355	-2.278	-1.534	-1.877	1.812	0.603
DESCARTES_FETAL_ADRENAL_SYMPATHOBLASTS DESCARTES_FETAL_ADRENAL_SYMPATHOBLASTS	2.078	1.480	1.480	-2.913	-4.817	0.775	-0.291	-2.913	0.311	-0.417	0.985
DESCARTES_FETAL_ADRENAL_CHROMAFFIN_CELLS DESCARTES_FETAL_ADRENAL_CHROMAFFIN_CELLS	2.078	2.414	0.311	-3.714	-2.913	3.157	-0.291	-1.787	-0.582	-0.792	0.440
DESCARTES_FETAL_LUNG_MESOTHELIAL_CELLS DESCARTES_FETAL_LUNG_MESOTHELIAL_CELLS	3.416	3.001	0.629	-1.918	-1.918	1.054	-0.411	-2.500	-1.460	-1.460	0.828
DESCARTES_FETAL_STOMACH_ENS_NEURONS DESCARTES_FETAL_STOMACH_ENS_NEURONS	5.793	-0.731	0.445	-0.731	-2.144	0.642	-0.731	-3.070	-1.064	0.878	0.880
DESCARTES_FETAL_CEREBELLUM_ASTROCYTES DESCARTES_FETAL_CEREBELLUM_ASTROCYTES	2.477	2.181	0.986	-3.834	-2.657	1.903	-0.568	-0.940	-1.182	-0.319	0.285
DESCARTES_FETAL_KIDNEY_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_KIDNEY_VASCULAR_ENDOTHELIAL_CELLS	2.116	-0.348	1.195	-3.070	-1.768	0.385	-0.506	-1.768	-0.984	1.473	1.783
DESCARTES_FETAL_HEART_STROMAL_CELLS DESCARTES_FETAL_HEART_STROMAL_CELLS	2.011	1.512	0.216	-1.409	-1.409	0.716	-0.407	-1.409	-1.409	-0.407	1.513
TRAVAGLINI_LUNG_NEUROENDOCRINE_CELL TRAVAGLINI_LUNG_NEUROENDOCRINE_CELL	2.248	-0.581	1.383	-1.023	-1.322	0.563	-0.301	-3.334	-1.322	0.731	1.650
DESCARTES_FETAL_EYE_PHOTORECEPTOR_CELLS DESCARTES_FETAL_EYE_PHOTORECEPTOR_CELLS	2.545	2.077	0.258	-1.431	-2.239	0.945	0.435	-1.431	-0.578	-0.348	-0.577
DESCARTES_FETAL_PLACENTA_SMOOTH_MUSCLE_CELLS DESCARTES_FETAL_PLACENTA_SMOOTH_MUSCLE_CELLS	2.215	0.737	0.737	-1.477	-2.696	0.737	-1.477	-1.077	-0.538	0.737	0.969
DESCARTES_MAIN_FETAL_PHOTORECEPTOR_CELLS DESCARTES_MAIN_FETAL_PHOTORECEPTOR_CELLS	3.406	0.998	-0.324	-1.277	-1.709	0.771	-0.476	-1.277	-0.677	-0.940	1.545
DESCARTES_FETAL_HEART_ELF3_AGBL2_POSITIVE_CELLS DESCARTES_FETAL_HEART_ELF3_AGBL2_POSITIVE_CELLS	2.641	0.389	-0.411	-0.702	-0.702	0.920	-1.157	-1.157	-1.907	0.625	1.273
DESCARTES_FETAL_CEREBELLUM_PURKINJE_NEURONS DESCARTES_FETAL_CEREBELLUM_PURKINJE_NEURONS	2.365	1.053	-0.711	-1.901	-1.005	2.365	-0.711	-1.005	-0.711	-0.489	0.808
LAKE_ADULT_KIDNEY_C4_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S2 LAKE_ADULT_KIDNEY_C4_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S2	2.956	-0.570	0.618	0.277	-0.436	-3.581	-1.424	-0.570	0.939	0.277	0.941
LAKE_ADULT_KIDNEY_C29_UNKNOWN_NOVEL_PT_CFH_POS_SUBPOPULATION_S2 LAKE_ADULT_KIDNEY_C29_UNKNOWN_NOVEL_PT_CFH_POS_SUBPOPULATION_S2	4.158	-0.489	-0.711	0.596	-1.005	-1.901	-0.711	-0.711	1.053	-0.489	0.808
