GO	[-1.51 -0.14]	[-0.14 -0.09]	[-0.09 -0.05]	[-0.05 -0.03]	[-0.03 -0.00]	[-0.00 0.02]	[0.02 0.04]	[0.04 0.07]	[0.07 0.10]	[0.10 0.14]	[0.14 1.00]
MIR4776_5P MIR4776_5P	0.430	0.239	-1.824	-0.650	0.998	1.798	-1.824	2.279	-1.091	-0.373	-0.371
GCTCTTG_MIR335 GCTCTTG_MIR335	0.502	-0.614	-1.740	-0.266	0.502	-0.412	0.937	-0.614	-0.266	-2.401	4.047
MIR6759_5P MIR6759_5P	1.740	0.330	1.039	0.756	-1.093	1.039	-0.452	0.330	-0.452	-2.489	-1.638
MIR4432 MIR4432	-0.301	0.701	-0.489	1.284	-0.301	-2.572	-0.301	-1.152	0.301	2.951	-0.759
MIR6816_3P MIR6816_3P	0.453	-1.368	0.231	-0.733	-0.733	-0.733	4.002	1.130	-0.385	-0.733	0.232
MIR4684_3P MIR4684_3P	-1.384	1.219	0.775	0.775	2.078	0.439	-1.788	-0.582	-2.289	-0.582	0.597
HOX13_01 HOX13_01	0.684	0.684	-1.824	-0.650	-1.091	-0.373	0.998	-1.824	0.430	0.684	1.375
MIR711 MIR711	-0.958	-0.300	0.820	-0.958	-0.958	-0.549	-1.658	0.302	1.177	0.527	2.606
ZSCAN23_TARGET_GENES ZSCAN23_TARGET_GENES	0.405	0.846	-0.359	-2.738	1.826	-0.566	0.604	-0.860	-1.272	1.132	0.251
MIR6824_3P MIR6824_3P	-1.120	-2.536	0.611	1.867	0.312	-0.830	0.805	2.202	-0.601	-0.424	-0.598
MIR6799_3P MIR6799_3P	0.333	2.159	-0.756	2.159	-0.552	-0.393	-0.552	-2.227	-0.756	1.032	-0.549
MIR7108_3P MIR7108_3P	-0.538	-0.176	-0.176	-0.538	-0.538	2.370	0.967	0.967	-0.538	-0.538	-0.537
