GO	[-6.85 -0.63]	[-0.63 -0.29]	[-0.29 -0.13]	[-0.13 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.08]	[0.08 0.24]	[0.24 0.53]	[0.53 1.05]	[1.05 24.36]
TOX4_TARGET_GENES TOX4_TARGET_GENES	-1.745	1.205	5.140	2.691	-7.896	-6.592	-0.361	4.746	0.845	-2.487	-2.083
SETBP1_TARGET_GENES SETBP1_TARGET_GENES	-1.095	1.114	4.239	5.841	-6.394	-6.394	-1.635	2.288	1.767	-2.356	-2.347
ZBED4_TARGET_GENES ZBED4_TARGET_GENES	-0.844	1.455	4.234	1.693	-7.062	-7.062	-1.320	3.498	1.950	-0.844	-2.851
GTF3A_TARGET_GENES GTF3A_TARGET_GENES	-2.252	-1.611	-0.797	-3.193	11.037	4.350	0.397	-0.797	-1.144	-2.252	-0.353
ZBTB5_TARGET_GENES ZBTB5_TARGET_GENES	-2.715	0.815	1.176	4.776	-7.562	-6.276	-0.293	1.851	0.309	0.815	-0.291
MCM3_TARGET_GENES MCM3_TARGET_GENES	-2.434	0.879	1.931	4.095	-6.513	-3.999	0.879	1.458	1.248	-0.742	-1.694
HOXA7_TARGET_GENES HOXA7_TARGET_GENES	-0.417	0.775	3.556	2.410	-3.711	-4.814	-0.582	2.769	0.593	-1.786	-2.280
DNMT1_TARGET_GENES DNMT1_TARGET_GENES	-0.760	0.736	6.343	2.273	-4.310	-4.310	-0.958	1.506	0.462	-0.345	-2.567
ZNF667_TARGET_GENES ZNF667_TARGET_GENES	-1.805	1.830	5.069	1.830	-4.045	-3.323	0.319	1.830	0.319	-1.805	-1.798
HOXD11_TARGET_GENES HOXD11_TARGET_GENES	-1.132	0.582	0.923	2.149	-4.009	-4.905	-0.681	4.277	1.862	0.329	-2.687
CREB3L2_TARGET_GENES CREB3L2_TARGET_GENES	-1.738	1.863	2.492	2.492	-5.396	-2.731	-0.448	2.166	0.533	-0.610	-2.180
NR1D1_TARGET_GENES NR1D1_TARGET_GENES	-0.866	0.388	1.627	3.744	-3.864	-3.864	-0.866	2.948	0.697	0.388	-3.042
IRX2_TARGET_GENES IRX2_TARGET_GENES	-3.098	0.310	0.417	3.246	-4.481	-3.727	0.417	3.604	1.728	0.310	-1.118
ZZZ3_TARGET_GENES ZZZ3_TARGET_GENES	-1.163	1.327	1.594	1.594	-3.902	-3.902	-0.343	2.538	2.200	-1.163	-2.437
ZMYM2_TARGET_GENES ZMYM2_TARGET_GENES	-1.634	-0.400	2.665	2.665	-5.230	-4.094	0.967	2.006	-0.282	-0.282	-0.740
RUVBL1_TARGET_GENES RUVBL1_TARGET_GENES	-0.805	0.430	3.071	2.175	-2.659	-6.197	0.430	2.756	0.551	-1.527	-1.003
HOXC13_TARGET_GENES HOXC13_TARGET_GENES	-1.456	1.660	4.236	0.913	-4.938	-3.015	-0.628	0.716	1.660	-1.119	-0.625
ZNF622_TARGET_GENES ZNF622_TARGET_GENES	-2.819	0.560	5.185	0.790	-1.926	-2.819	-0.240	0.560	2.118	-1.331	-1.328
MXD1_TARGET_GENES MXD1_TARGET_GENES	-1.316	0.934	3.076	1.351	-5.256	-2.973	1.849	1.849	-0.358	-0.822	-1.628
PPARGC1A_TARGET_GENES PPARGC1A_TARGET_GENES	-1.006	0.920	1.739	4.115	-4.148	-3.105	0.249	1.164	0.524	-2.363	-0.518
MYBL1_TARGET_GENES MYBL1_TARGET_GENES	-0.437	1.233	2.418	1.233	-5.889	-3.173	-1.333	2.418	1.438	-0.888	-0.707
TSHZ1_TARGET_GENES TSHZ1_TARGET_GENES	-0.462	1.035	2.727	3.357	-4.729	-4.032	-0.596	0.706	0.706	-0.352	-1.418
ZBTB1_TARGET_GENES ZBTB1_TARGET_GENES	-1.730	0.467	1.542	1.836	-3.635	-3.635	0.467	1.542	2.156	-0.393	-1.725
PCGF6_TARGET_GENES PCGF6_TARGET_GENES	-0.909	0.372	3.007	2.118	-2.819	-2.819	-0.240	1.727	0.560	-0.909	-1.921
UBE2I_TARGET_GENES UBE2I_TARGET_GENES	-0.960	-0.263	0.997	2.871	-1.998	-2.902	-1.393	4.985	-0.263	-0.647	-0.644
PPARA_TARGET_GENES PPARA_TARGET_GENES	-0.586	1.096	2.173	4.119	-1.890	-2.777	-0.586	0.238	0.818	-1.301	-1.886
RBM15_TARGET_GENES RBM15_TARGET_GENES	-1.705	2.259	0.985	2.259	-3.901	-2.604	0.795	0.795	0.985	-0.637	-1.698
