GO	[-6.10 -0.92]	[-0.92 -0.56]	[-0.56 -0.34]	[-0.34 -0.21]	[-0.21 -0.00]	[-0.00 0.03]	[0.03 0.27]	[0.27 0.57]	[0.57 1.19]	[1.19 2.11]	[2.11 9.04]
HP_MULTIFACTORIAL_INHERITANCE HP_MULTIFACTORIAL_INHERITANCE	-0.962	-1.848	-1.848	0.640	-0.962	2.110	-0.300	-0.458	0.453	-0.458	3.816
HP_IMMUNOLOGIC_HYPERSENSITIVITY HP_IMMUNOLOGIC_HYPERSENSITIVITY	-0.930	-2.798	0.311	0.424	-0.543	-1.492	0.311	-0.403	1.571	0.424	3.425
HP_ADRENOCORTICAL_CARCINOMA HP_ADRENOCORTICAL_CARCINOMA	-0.223	-0.621	-0.621	-0.621	-0.621	-0.223	2.075	0.825	-0.621	-0.621	2.058
HP_ANTERIOR_CHAMBER_SYNECHIAE HP_ANTERIOR_CHAMBER_SYNECHIAE	-0.621	-0.621	-0.621	-0.621	-0.621	1.389	-0.621	-0.223	0.397	0.397	2.854
HP_BIFID_SCROTUM HP_BIFID_SCROTUM	-0.797	0.682	-1.453	-0.797	-0.797	1.035	0.404	-0.430	-0.430	-0.430	3.733
HP_ULNAR_DEVIATION_OF_FINGER HP_ULNAR_DEVIATION_OF_FINGER	-0.734	-0.385	-0.734	-0.385	0.454	0.454	-0.385	-1.370	0.454	-0.734	4.746
HP_GASTROINTESTINAL_HEMORRHAGE HP_GASTROINTESTINAL_HEMORRHAGE	-0.807	-0.612	0.382	-0.330	-1.677	-1.332	1.785	-0.807	0.513	0.274	3.390
HP_ARTHRITIS HP_ARTHRITIS	0.604	-2.310	-0.884	-0.884	-1.337	-0.325	-0.429	0.604	0.604	1.089	3.075
HP_VITREORETINOPATHY HP_VITREORETINOPATHY	0.994	-0.829	-0.829	-0.829	0.256	0.256	0.256	-0.829	0.256	-0.351	2.855
HP_PERSISTENT_BLEEDING_AFTER_TRAUMA HP_PERSISTENT_BLEEDING_AFTER_TRAUMA	0.187	-0.455	-0.455	-0.455	-0.455	0.579	0.187	-0.455	-0.455	0.187	3.750
HP_ANTERIOR_SYNECHIAE_OF_THE_ANTERIOR_CHAMBER HP_ANTERIOR_SYNECHIAE_OF_THE_ANTERIOR_CHAMBER	-0.455	-0.455	-0.455	-0.455	-0.455	0.187	-0.455	0.187	0.579	0.187	3.750
