GO	[-5.24 -0.52]	[-0.52 -0.24]	[-0.24 -0.12]	[-0.12 -0.03]	[-0.03 0.00]	[0.00 0.00]	[0.00 0.06]	[0.06 0.18]	[0.18 0.37]	[0.37 0.76]	[0.76 8.14]
SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP	-6.401	0.266	14.752	12.123	-0.459	-6.401	0.367	-1.011	-1.960	-4.267	-4.251
ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER	-4.638	-0.580	11.142	7.626	-0.311	-5.817	1.813	0.291	-2.007	-4.638	-4.623
WINNEPENNINCKX_MELANOMA_METASTASIS_UP WINNEPENNINCKX_MELANOMA_METASTASIS_UP	-5.496	-0.420	9.539	11.278	0.292	-6.735	1.005	-0.722	-2.628	-3.165	-2.158
PUJANA_XPRSS_INT_NETWORK PUJANA_XPRSS_INT_NETWORK	-3.355	1.282	5.589	12.481	0.889	-5.731	0.574	-1.281	-1.578	-4.779	-5.713
SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM	-4.522	0.406	7.491	9.630	0.406	-5.456	1.700	-0.543	-2.144	-3.765	-4.506
BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP	-4.037	1.661	6.479	7.876	-0.596	-7.863	1.661	-0.756	-0.946	-3.437	-2.902
FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_UP FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_UP	-3.867	2.145	13.552	3.422	-1.828	-3.867	1.379	-0.957	-2.686	-2.686	-2.212
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN	-3.072	0.462	6.815	6.815	0.353	-7.361	0.901	0.462	-0.595	-2.578	-6.066
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17 YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17	-6.322	-0.674	3.620	6.416	-1.308	-6.322	3.620	2.083	-0.525	-1.062	-4.507
BENPORATH_PROLIFERATION BENPORATH_PROLIFERATION	-2.728	-0.528	10.903	4.227	0.319	-6.151	1.325	0.319	-0.697	-4.049	-4.034
FUJII_YBX1_TARGETS_DN FUJII_YBX1_TARGETS_DN	-3.032	-0.647	10.116	7.592	-0.389	-5.709	1.144	-0.389	-1.011	-2.167	-4.152
HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_UP HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_UP	-2.852	0.388	8.767	9.903	-0.581	-5.105	0.388	-0.759	-1.234	-2.341	-3.446
PUJANA_BRCA_CENTERED_NETWORK PUJANA_BRCA_CENTERED_NETWORK	-2.982	1.998	3.865	8.538	0.291	-4.900	0.735	-0.613	-1.432	-3.790	-3.778
ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_24HR ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_24HR	-4.059	0.458	9.029	7.292	0.331	-4.059	0.458	-2.043	-1.254	-2.573	-1.601
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	-2.192	-0.829	6.607	3.826	-1.260	-8.072	1.124	3.160	-0.302	-2.192	-3.046
GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_UP GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_UP	-3.906	0.767	10.815	4.626	0.379	-3.906	0.767	-0.882	-1.097	-3.315	-2.789
LEE_LIVER_CANCER_SURVIVAL_DN LEE_LIVER_CANCER_SURVIVAL_DN	-4.385	-1.830	6.225	8.126	-0.993	-3.710	0.440	1.690	-0.270	-1.230	-3.694
CROONQUIST_IL6_DEPRIVATION_DN CROONQUIST_IL6_DEPRIVATION_DN	-3.943	0.301	6.666	6.666	-0.301	-3.943	1.318	-0.642	-1.650	-2.919	-2.189
EPPERT_PROGENITOR EPPERT_PROGENITOR	-1.231	2.177	7.799	5.743	-1.231	-5.734	0.426	-1.953	-1.953	-0.959	-2.414
BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_DEL_NS1_INFECTION_DN BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_DEL_NS1_INFECTION_DN	-4.630	1.293	8.096	5.372	-0.560	-4.630	-0.432	0.277	0.277	-2.831	-2.372
MISSIAGLIA_REGULATED_BY_METHYLATION_DN MISSIAGLIA_REGULATED_BY_METHYLATION_DN	-2.477	0.364	5.443	9.343	-0.354	-5.067	0.500	-0.677	-1.533	-1.186	-3.110
WHITEFORD_PEDIATRIC_CANCER_MARKERS WHITEFORD_PEDIATRIC_CANCER_MARKERS	-2.947	0.426	6.351	7.459	-0.430	-4.858	0.577	-0.598	-2.319	-2.319	-0.805
SCHUHMACHER_MYC_TARGETS_UP SCHUHMACHER_MYC_TARGETS_UP	-3.319	2.693	4.109	5.196	-1.707	-3.319	0.520	-0.397	-0.397	-3.319	-2.355
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	-2.862	-1.363	-1.363	-0.406	-0.252	-2.862	5.701	9.199	-0.252	-1.363	-1.956
WELCSH_BRCA1_TARGETS_DN WELCSH_BRCA1_TARGETS_DN	-1.632	2.703	5.075	5.534	-1.296	-3.796	0.522	0.283	-1.296	-2.034	-4.661
KONG_E2F3_TARGETS KONG_E2F3_TARGETS	-1.278	0.412	2.977	9.642	-0.940	-4.026	0.997	0.279	-1.278	-2.994	-2.984
WHITFIELD_CELL_CYCLE_G2_M WHITFIELD_CELL_CYCLE_G2_M	-1.612	0.270	4.355	7.717	-0.334	-6.916	-0.712	-0.437	1.046	-0.889	-3.700
ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR	-1.836	-0.301	9.249	5.977	-0.301	-2.510	-0.301	-1.336	-1.336	-2.510	-1.828
RAMALHO_STEMNESS_UP RAMALHO_STEMNESS_UP	-3.090	0.622	3.444	6.544	-0.408	-6.797	0.622	1.510	-1.045	-1.278	-2.610
FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_DN FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_DN	-0.609	2.132	9.834	3.657	-0.771	-3.468	-0.473	-1.186	-2.094	-1.447	-2.931
MORI_LARGE_PRE_BII_LYMPHOCYTE_UP MORI_LARGE_PRE_BII_LYMPHOCYTE_UP	-1.966	0.557	5.040	7.404	-0.522	-3.652	0.557	-0.351	-1.966	-1.966	-2.649
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13 YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13	-3.102	-2.178	0.451	4.217	0.344	-6.125	4.217	1.482	1.264	-0.776	-3.087
PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_UP PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_UP	-2.280	0.910	4.090	8.309	0.245	-1.466	-0.949	-1.466	-0.949	-2.280	-2.274
SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP	-3.936	0.926	5.714	5.714	0.355	-3.936	0.260	0.601	-1.534	-2.277	-1.866
NOUZOVA_TRETINOIN_AND_H4_ACETYLATION NOUZOVA_TRETINOIN_AND_H4_ACETYLATION	-2.962	0.745	1.635	5.815	-0.940	-5.692	0.580	1.914	0.745	-2.395	-2.949
HAHTOLA_MYCOSIS_FUNGOIDES_CD4_DN HAHTOLA_MYCOSIS_FUNGOIDES_CD4_DN	-3.676	1.007	5.986	3.207	0.322	-4.775	-0.405	0.795	-0.567	-1.034	-3.664
FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP	-4.267	-0.459	1.403	1.403	0.791	-5.183	1.178	3.168	1.914	-1.276	-5.166
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN	-1.637	-0.318	4.626	2.879	-0.882	-6.401	0.767	2.879	0.285	-1.347	-3.889
OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_UP OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_UP	-2.982	-0.443	2.676	5.246	1.163	-4.900	1.417	0.413	-0.443	-2.982	-2.340
PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP	-1.028	0.635	8.000	2.275	-0.659	-4.203	0.396	-0.829	1.765	-3.061	-3.576
ZHENG_FOXP3_TARGETS_IN_THYMUS_UP ZHENG_FOXP3_TARGETS_IN_THYMUS_UP	-5.053	1.046	1.439	3.006	-1.612	-8.239	-0.334	1.439	1.660	-0.437	-0.330
GOLDRATH_HOMEOSTATIC_PROLIFERATION GOLDRATH_HOMEOSTATIC_PROLIFERATION	-2.228	0.568	0.319	6.976	0.433	-4.949	1.568	0.319	1.103	-1.452	-4.933
SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP	-0.399	-1.403	-0.293	-1.403	-2.570	-6.651	-1.403	1.482	1.729	2.909	4.808
LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_DN LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_DN	-1.468	0.985	5.908	5.461	-0.319	-3.196	0.505	0.284	-2.197	-3.196	-2.185
CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_UP CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_UP	-1.756	2.828	5.661	2.187	-1.406	-6.067	0.597	0.457	-1.113	-0.869	-2.161
WANG_CLIM2_TARGETS_DN WANG_CLIM2_TARGETS_DN	-3.223	-1.044	0.309	4.783	-0.660	-6.283	0.662	4.783	1.385	-1.044	-1.279
WHITFIELD_CELL_CYCLE_S WHITFIELD_CELL_CYCLE_S	-0.697	1.832	4.643	3.449	-1.153	-6.151	0.433	-0.528	0.319	-0.904	-4.034
GARCIA_TARGETS_OF_FLI1_AND_DAX1_DN GARCIA_TARGETS_OF_FLI1_AND_DAX1_DN	-2.745	2.078	2.992	4.061	-1.241	-4.706	2.365	0.355	-0.782	-1.534	-2.731
DAZARD_UV_RESPONSE_CLUSTER_G6 DAZARD_UV_RESPONSE_CLUSTER_G6	-0.834	1.431	0.985	7.294	-2.117	-5.984	0.985	0.628	-0.478	-2.606	-1.066
MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_DN MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_DN	-1.580	-0.523	3.908	8.196	-1.117	-3.153	0.412	-0.341	-0.341	-1.580	-2.209
DANG_MYC_TARGETS_UP DANG_MYC_TARGETS_UP	-2.734	0.395	3.598	4.008	0.282	-3.404	1.325	1.091	-0.610	-2.188	-4.237
VILLANUEVA_LIVER_CANCER_KRT19_UP VILLANUEVA_LIVER_CANCER_KRT19_UP	-4.246	2.343	3.629	5.171	-0.732	-3.580	0.485	-0.436	-0.327	-1.424	-2.089
PECE_MAMMARY_STEM_CELL_UP PECE_MAMMARY_STEM_CELL_UP	-2.425	-0.735	-1.559	-0.292	-1.559	-1.953	1.880	11.365	1.120	-1.231	-0.729
CROONQUIST_NRAS_SIGNALING_DN CROONQUIST_NRAS_SIGNALING_DN	-1.999	0.519	4.988	3.867	0.519	-2.903	0.737	-0.422	-1.999	-2.903	-1.387
JISON_SICKLE_CELL_DISEASE_UP JISON_SICKLE_CELL_DISEASE_UP	-2.281	-3.223	-0.660	-0.660	-0.660	-6.283	0.662	2.114	3.322	3.322	0.823
KONDO_PROSTATE_CANCER_WITH_H3K27ME3 KONDO_PROSTATE_CANCER_WITH_H3K27ME3	1.124	-1.028	-4.203	-3.061	2.555	7.058	0.301	-2.597	-0.659	-0.517	0.789
PUJANA_BREAST_CANCER_LIT_INT_NETWORK PUJANA_BREAST_CANCER_LIT_INT_NETWORK	-3.145	1.702	1.702	7.869	-0.537	-3.145	-0.373	0.507	-1.381	-1.029	-1.820
XIE_ST_HSC_S1PR3_OE_UP XIE_ST_HSC_S1PR3_OE_UP	0.593	-1.681	-1.386	-2.411	-1.681	-0.335	-2.860	-0.728	1.484	1.962	9.067
WHITFIELD_CELL_CYCLE_G2 WHITFIELD_CELL_CYCLE_G2	-1.045	-1.045	8.400	3.912	-1.045	-4.039	0.560	0.327	-0.829	-0.648	-1.939
MORI_IMMATURE_B_LYMPHOCYTE_DN MORI_IMMATURE_B_LYMPHOCYTE_DN	-2.770	0.914	2.901	5.886	-0.258	-3.776	0.504	-0.391	-0.391	-2.065	-2.056
SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_UP SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_UP	-3.444	-1.308	3.880	3.399	0.467	-1.803	-0.442	2.523	-0.289	-1.803	-2.465
HUANG_GATA2_TARGETS_UP HUANG_GATA2_TARGETS_UP	-2.312	-0.957	-2.312	0.399	-1.214	-5.066	0.292	2.307	4.469	2.621	0.403
GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_DN GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_DN	-2.696	1.231	6.076	3.018	0.246	-1.477	0.539	-0.538	-1.477	-2.696	-1.991
GAVIN_FOXP3_TARGETS_CLUSTER_T7 GAVIN_FOXP3_TARGETS_CLUSTER_T7	-3.145	-1.029	2.381	-0.250	0.507	-4.192	2.028	2.028	1.702	-0.752	-3.134
KAUFFMANN_MELANOMA_RELAPSE_UP KAUFFMANN_MELANOMA_RELAPSE_UP	-2.529	0.498	6.661	1.689	0.315	-2.529	0.498	-0.287	-0.470	-1.677	-2.522
RHODES_UNDIFFERENTIATED_CANCER RHODES_UNDIFFERENTIATED_CANCER	-2.862	1.336	2.484	4.503	-0.406	-1.963	1.336	-0.626	-0.935	-1.363	-2.854
CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_UP CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_UP	-1.487	0.451	5.416	4.602	-2.606	-3.677	0.884	-0.354	-0.468	-0.608	-1.796
BURTON_ADIPOGENESIS_3 BURTON_ADIPOGENESIS_3	-1.858	0.492	3.534	7.158	-0.260	-2.432	0.492	-0.771	-1.051	-1.407	-2.423
GROSS_HYPOXIA_VIA_HIF1A_UP GROSS_HYPOXIA_VIA_HIF1A_UP	-3.194	0.253	3.338	4.904	-0.541	-1.612	0.253	0.253	0.798	-3.194	-1.605
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN	0.310	0.310	-1.173	-1.832	-2.256	-0.712	-1.173	-1.474	-0.541	3.400	9.071
REN_BOUND_BY_E2F REN_BOUND_BY_E2F	-1.712	0.701	4.590	4.590	0.301	-1.712	0.301	-0.489	-1.712	-1.712	-2.564
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_10 YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_10	-2.903	-1.393	2.012	2.872	0.519	-2.903	3.353	-0.264	0.342	-1.999	-1.387
ELVIDGE_HYPOXIA_DN ELVIDGE_HYPOXIA_DN	-1.452	0.725	4.643	3.449	-1.452	-2.728	0.433	1.325	-0.284	-2.728	-2.716
GEORGES_CELL_CYCLE_MIR192_TARGETS GEORGES_CELL_CYCLE_MIR192_TARGETS	-0.489	-1.152	2.949	8.749	-0.762	-2.571	0.301	-0.762	-1.152	-1.152	-0.758
FISCHER_G1_S_CELL_CYCLE FISCHER_G1_S_CELL_CYCLE	-0.458	0.842	2.932	5.814	-0.458	-5.971	0.559	-0.739	-1.975	-0.458	-1.363
