GO	[-2.11 -0.36]	[-0.36 -0.22]	[-0.22 -0.14]	[-0.14 -0.08]	[-0.08 -0.03]	[-0.03 0.02]	[0.02 0.07]	[0.07 0.13]	[0.13 0.21]	[0.21 0.33]	[0.33 4.12]
GSE14415_NATURAL_TREG_VS_FOXP3_KO_NATURAL_TREG_DN GSE14415_NATURAL_TREG_VS_FOXP3_KO_NATURAL_TREG_DN	-1.165	-0.582	-1.165	-1.165	-0.582	-0.582	-0.582	-0.582	0.983	1.441	5.685
GSE360_CTRL_VS_B_MALAYI_HIGH_DOSE_MAC_DN GSE360_CTRL_VS_B_MALAYI_HIGH_DOSE_MAC_DN	2.028	-0.760	-0.256	-0.256	-0.453	-2.005	-2.005	-0.760	0.351	1.584	1.573
GSE40274_FOXP3_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN GSE40274_FOXP3_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	-1.132	-1.132	-1.878	-1.132	0.225	-0.393	-0.393	0.965	1.333	0.657	2.748
GSE40666_UNTREATED_VS_IFNA_STIM_STAT4_KO_EFFECTOR_CD8_TCELL_90MIN_UP GSE40666_UNTREATED_VS_IFNA_STIM_STAT4_KO_EFFECTOR_CD8_TCELL_90MIN_UP	4.960	1.191	-0.256	-1.234	0.351	0.351	-0.760	-0.453	-0.760	-1.234	-0.766
GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_DN GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_DN	-0.800	-0.218	-0.800	1.952	-0.218	-0.431	-1.458	-0.800	-0.218	-0.431	3.776
GSE17721_CTRL_VS_CPG_6H_BMDC_DN GSE17721_CTRL_VS_CPG_6H_BMDC_DN	-1.166	-0.413	-1.920	-0.228	-0.413	2.680	-1.166	0.927	-0.413	1.697	-0.230
GSE7460_CD8_TCELL_VS_TREG_ACT_DN GSE7460_CD8_TCELL_VS_TREG_ACT_DN	-0.590	-2.809	0.826	0.826	1.807	0.585	-0.376	-1.316	0.389	-1.316	0.818
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_DN GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_DN	0.918	-2.300	2.047	0.641	-0.604	-0.366	1.246	-0.956	0.416	-1.479	-0.370
GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP	1.363	2.614	0.216	-0.914	0.491	-0.914	0.491	-0.406	-0.914	-0.406	-0.918
GSE22282_HYPOXIA_VS_NORMOXIA_MYELOID_DC_UP GSE22282_HYPOXIA_VS_NORMOXIA_MYELOID_DC_UP	0.428	0.719	0.215	-1.416	-0.408	3.920	0.215	-1.416	-0.768	0.215	-0.412
GSE22886_DAY0_VS_DAY7_MONOCYTE_IN_CULTURE_UP GSE22886_DAY0_VS_DAY7_MONOCYTE_IN_CULTURE_UP	0.500	-1.694	0.315	0.315	1.015	-0.287	-1.133	-0.287	-0.473	-1.694	3.602
GSE22025_UNTREATED_VS_TGFB1_TREATED_CD4_TCELL_DN GSE22025_UNTREATED_VS_TGFB1_TREATED_CD4_TCELL_DN	-0.539	0.477	0.477	4.301	-0.176	-0.539	-0.539	-0.539	-0.539	-0.176	-0.542
GSE7548_DAY7_VS_DAY28_PCC_IMMUNIZATION_CD4_TCELL_UP GSE7548_DAY7_VS_DAY28_PCC_IMMUNIZATION_CD4_TCELL_UP	-2.131	0.500	-0.843	-0.301	0.755	-0.843	0.301	0.301	0.755	2.814	-1.346
GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_48H_CD8_T_CELL_DN GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_48H_CD8_T_CELL_DN	1.738	-1.584	-1.584	-0.502	-0.502	-0.502	0.339	0.339	0.586	-0.502	2.236
GSE14000_4H_VS_16H_LPS_DC_DN GSE14000_4H_VS_16H_LPS_DC_DN	-0.736	0.453	-0.736	-0.386	0.230	0.453	0.757	3.347	-1.374	-1.374	0.228
GSE26290_CTRL_VS_AKT_INHIBITOR_TREATED_ANTI_CD3_AND_IL2_STIM_CD8_TCELL_DN GSE26290_CTRL_VS_AKT_INHIBITOR_TREATED_ANTI_CD3_AND_IL2_STIM_CD8_TCELL_DN	1.697	-0.228	0.389	-1.166	-0.413	1.697	-1.166	-1.920	0.927	-0.706	0.385
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_AND_IL4_STIM_DN GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_AND_IL4_STIM_DN	1.529	0.994	-0.351	-0.831	0.256	-0.351	2.162	-0.831	-0.831	-0.351	-0.834
GSE29617_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_2008_UP GSE29617_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_2008_UP	-0.899	-2.216	-1.409	0.696	0.696	-0.333	0.696	0.271	-0.899	1.729	0.981
GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN	0.301	3.368	0.755	-2.131	-0.301	0.500	-0.301	-0.516	0.301	-0.516	-1.346
GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_4D_CULTURE_UP GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_4D_CULTURE_UP	-2.097	-1.023	-2.097	-0.457	-0.457	0.947	0.314	0.694	0.694	0.947	1.563
GSE15139_GMCSF_TREATED_VS_UNTREATED_NEUTROPHILS_DN GSE15139_GMCSF_TREATED_VS_UNTREATED_NEUTROPHILS_DN	-1.378	-0.407	-0.407	-0.631	-1.378	0.357	-0.251	-0.631	4.625	0.542	0.536
GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_UP GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_UP	-0.456	-0.456	0.187	-0.456	1.881	1.881	-0.456	-0.456	0.579	-0.456	-0.458
