GO	[-31.63 -1.03]	[-1.03 -0.52]	[-0.52 -0.15]	[-0.15 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.02]	[0.02 0.35]	[0.35 0.96]	[0.96 23.45]
chrYp11 chrYp11	-1.728	-3.631	-4.726	0.333	1.273	6.593	4.560	3.669	-4.726	-2.221	-2.843
chr16q22 chr16q22	0.604	0.752	1.771	0.752	-0.446	-5.061	-3.033	-4.269	5.949	0.269	-0.337
MT MT	-0.860	-1.532	0.940	0.614	-1.532	-1.532	-1.532	-0.476	0.359	4.179	1.330
chrXq27 chrXq27	-0.382	-0.576	-1.196	0.994	1.947	0.748	0.994	1.947	-3.273	-2.323	-0.843
chr7q34 chr7q34	-0.759	-0.759	-1.189	-0.594	2.560	0.901	2.560	1.998	-2.146	-1.461	-0.960
chrXq21 chrXq21	0.356	0.356	-0.252	2.967	0.356	-0.252	0.859	0.496	-4.643	-0.368	-2.163
chr13q31 chr13q31	0.279	-0.475	-2.260	-0.324	2.574	2.973	0.997	-0.324	-1.706	-1.706	-0.477
chr2p23 chr2p23	0.392	1.514	1.271	0.523	-2.029	-1.013	-2.509	-1.628	1.271	-0.441	1.510
chr10q25 chr10q25	-1.606	-1.251	-3.221	-0.272	0.332	0.788	3.074	-0.537	-0.272	1.217	0.608
chr9q13 chr9q13	-0.649	-0.373	-0.649	0.684	0.684	1.370	-0.373	3.383	-1.089	-1.089	-1.824
chr21q11 chr21q11	0.226	-1.864	-1.123	-0.392	2.204	0.654	1.320	0.958	-1.864	-0.392	-0.393
chr7p11 chr7p11	-0.752	-0.327	-0.505	-0.752	3.477	0.850	0.850	1.426	-1.547	-1.547	-1.092
chr13q11 chr13q11	-0.952	0.457	-0.952	-0.952	0.457	1.283	1.283	1.283	-0.952	-0.952	0.199
chr7q36 chr7q36	1.664	-1.894	1.946	-0.274	-1.185	-2.360	-0.919	0.330	0.763	0.451	0.760
chr7p22 chr7p22	2.720	0.301	-0.429	0.426	-1.812	-0.301	-1.812	-0.809	1.446	1.190	-1.078
chr15q21 chr15q21	0.945	0.770	-1.218	-2.708	0.945	-0.337	-1.507	-1.218	0.770	1.585	0.767
chr16p12 chr16p12	-0.773	1.201	1.944	-0.328	-1.562	-1.252	-0.773	-1.929	0.644	1.676	0.641
chr9q32 chr9q32	-1.190	0.370	-0.728	0.883	-1.190	-0.728	-0.728	-0.728	2.560	-0.242	2.062
chr14q31 chr14q31	0.416	-0.599	-2.278	-0.948	1.232	2.015	-0.948	0.638	-0.948	0.416	0.636
chr2q21 chr2q21	-0.310	-0.994	-0.766	0.403	0.693	1.073	2.410	1.543	-0.994	-2.002	-1.275
chr2p13 chr2p13	0.256	0.644	3.057	-0.351	-1.122	0.644	-2.271	-1.122	1.244	-0.865	0.255
chr4q32 chr4q32	0.511	-0.507	-2.735	-1.259	1.108	1.108	0.882	1.108	-1.646	-0.356	0.509
