GO	[-5.99 -0.61]	[-0.61 -0.28]	[-0.28 -0.13]	[-0.13 -0.04]	[-0.04 0.00]	[0.00 0.01]	[0.01 0.09]	[0.09 0.19]	[0.19 0.33]	[0.33 0.69]	[0.69 6.04]
GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_DN GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_DN	2.196	0.457	-1.149	-4.004	0.721	6.547	-2.044	-2.888	-0.929	0.581	0.458
GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN	2.779	-3.654	-1.061	-1.061	0.910	3.084	-4.982	-1.061	-0.317	1.487	0.911
GSE37532_WT_VS_PPARG_KO_LN_TREG_DN GSE37532_WT_VS_PPARG_KO_LN_TREG_DN	2.807	-1.985	0.486	-1.558	1.273	1.816	-3.981	-3.156	-0.693	0.486	1.818
GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_UP GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_UP	3.364	-0.945	-0.756	-4.037	0.706	2.733	-0.945	-3.437	-0.596	0.447	1.908
GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_UP GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_UP	2.489	0.377	-2.241	-1.569	0.285	1.085	-3.654	-1.569	-1.061	1.278	4.095
GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_UP GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_UP	3.324	-0.562	-2.291	-1.611	0.584	0.721	-3.177	-1.611	-0.437	0.721	4.003
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP	2.843	0.607	-1.114	-1.996	0.480	1.993	-3.938	-1.366	-0.898	-0.560	3.163
GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	2.196	-0.584	-0.742	-1.702	0.721	4.104	-2.888	-1.149	-2.044	-0.343	2.199
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN	2.638	0.843	-1.129	-2.341	-0.351	0.843	-2.341	-3.779	0.559	0.559	2.642
GSE29614_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_DN GSE29614_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_DN	4.298	-0.687	-0.866	-1.615	0.634	1.798	-2.332	-2.774	-0.536	0.389	1.562
