GO	[-5.99 -0.61]	[-0.61 -0.28]	[-0.28 -0.13]	[-0.13 -0.04]	[-0.04 0.00]	[0.00 0.01]	[0.01 0.09]	[0.09 0.19]	[0.19 0.33]	[0.33 0.69]	[0.69 6.04]
GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_UP GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_UP	0.341	0.693	-1.373	-1.129	-2.341	-2.759	-1.129	-0.919	0.843	1.611	8.549
GSE2585_CD80_HIGH_VS_LOW_MTEC_UP GSE2585_CD80_HIGH_VS_LOW_MTEC_UP	1.215	-1.354	-1.951	-3.747	0.453	2.673	-3.206	-0.903	0.859	0.453	4.315
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_UP GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_UP	0.326	0.691	-1.853	-2.661	-0.277	4.500	-1.529	-4.419	-0.277	0.849	3.081
GSE4142_PLASMA_CELL_VS_MEMORY_BCELL_UP GSE4142_PLASMA_CELL_VS_MEMORY_BCELL_UP	1.636	0.859	-1.354	-1.112	0.707	2.971	-2.732	-4.369	-1.951	0.571	2.676
GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_UP GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_UP	1.394	-0.586	0.559	-0.457	-1.653	1.394	-1.974	-1.974	-2.759	0.341	6.681
GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN	0.571	0.263	-0.574	-2.316	-0.342	1.417	-3.747	-1.354	-1.632	2.971	4.315
GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_UP GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_UP	2.489	0.377	-2.241	-1.569	0.285	1.085	-3.654	-1.569	-1.061	1.278	4.095
GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_UP GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_UP	3.324	-0.562	-2.291	-1.611	0.584	0.721	-3.177	-1.611	-0.437	0.721	4.003
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP	2.843	0.607	-1.114	-1.996	0.480	1.993	-3.938	-1.366	-0.898	-0.560	3.163
GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	2.196	-0.584	-0.742	-1.702	0.721	4.104	-2.888	-1.149	-2.044	-0.343	2.199
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN	2.638	0.843	-1.129	-2.341	-0.351	0.843	-2.341	-3.779	0.559	0.559	2.642
GSE6674_UNSTIM_VS_ANTI_IGM_STIM_BCELL_DN GSE6674_UNSTIM_VS_ANTI_IGM_STIM_BCELL_DN	0.999	0.351	-0.884	-2.863	0.627	1.220	-1.462	-4.405	-0.362	1.464	2.667
GSE13887_RESTING_VS_NO_TREATED_CD4_TCELL_UP GSE13887_RESTING_VS_NO_TREATED_CD4_TCELL_UP	1.606	0.427	-0.292	-1.558	1.352	1.606	-1.558	-2.425	-1.952	-1.230	3.197
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_UP GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_UP	2.815	1.105	-0.672	-1.278	-1.044	-0.408	-3.089	-1.860	0.293	0.496	3.789
GSE4811_CLASSSICALY_ACTIVATED_VS_TYPE_2_ACTIVATED_MACROPHAGE_DN GSE4811_CLASSSICALY_ACTIVATED_VS_TYPE_2_ACTIVATED_MACROPHAGE_DN	1.394	-1.373	1.394	-2.759	-0.457	1.611	-1.974	-1.653	-0.457	0.442	2.937
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_2H_UP GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_2H_UP	1.691	-0.790	-0.270	-2.203	-1.230	3.118	-0.790	-1.830	-0.363	-0.270	2.500
GSE15750_WT_VS_TRAF6KO_DAY10_EFF_CD8_TCELL_DN GSE15750_WT_VS_TRAF6KO_DAY10_EFF_CD8_TCELL_DN	0.559	-0.351	-0.919	-0.457	-0.919	0.693	-3.779	-0.919	0.693	0.559	4.637
GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_2H_DN GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_2H_DN	0.999	0.351	-0.499	-1.462	0.477	2.664	-2.305	-2.305	-0.362	-0.499	2.334
GSE38697_LIGHT_ZONE_VS_DARK_ZONE_BCELL_DN GSE38697_LIGHT_ZONE_VS_DARK_ZONE_BCELL_DN	1.326	0.282	-0.813	-1.739	0.396	2.169	-3.403	-0.610	-0.813	0.396	2.172
GSE40666_WT_VS_STAT4_KO_CD8_TCELL_UP GSE40666_WT_VS_STAT4_KO_CD8_TCELL_UP	0.607	0.277	0.277	-2.831	0.607	1.509	-1.658	-1.658	0.277	-0.560	3.495
GSE22886_NEUTROPHIL_VS_DC_UP GSE22886_NEUTROPHIL_VS_DC_UP	0.893	-0.551	-0.698	-0.698	-2.266	0.368	-0.698	-1.316	0.893	0.278	5.177
GSE6090_UNSTIM_VS_DC_SIGN_STIM_DC_DN GSE6090_UNSTIM_VS_DC_SIGN_STIM_DC_DN	0.457	-0.868	-2.172	-0.667	0.339	1.378	-0.868	-2.172	0.944	0.457	3.183
GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN	1.509	0.370	0.752	-1.658	-0.326	0.915	-2.384	-0.714	-0.560	-1.114	2.847
GSE10147_IL3_VS_IL3_AND_HIVP17_STIM_PDC_DN GSE10147_IL3_VS_IL3_AND_HIVP17_STIM_PDC_DN	-0.350	0.483	0.257	-1.073	-1.073	0.257	-0.834	-2.116	0.483	0.628	4.892
GSE2706_R848_VS_LPS_8H_STIM_DC_UP GSE2706_R848_VS_LPS_8H_STIM_DC_UP	0.514	-0.301	-0.401	-1.061	1.157	0.648	-3.253	-1.061	-0.851	1.362	2.087
GSE3720_UNSTIM_VS_LPS_STIM_VD2_GAMMADELTA_TCELL_DN GSE3720_UNSTIM_VS_LPS_STIM_VD2_GAMMADELTA_TCELL_DN	2.048	-1.857	-0.301	-0.554	-0.939	0.301	-0.939	0.410	-1.193	0.410	3.358
