gene_name	log2FoldChange
TSPAN6	1.77049066712803
TNMD	0
DPM1	-0.687572586729755
SCYL3	0.111410925288951
C1orf112	-0.155022710788043
FGR	0.822036929883865
CFH	-2.00439109747687
FUCA2	0.0249669750728779
GCLC	-0.791444644157672
NFYA	-0.168019201148479
STPG1	-1.1791727352203
NIPAL3	-0.432847986093232
LAS1L	-0.191778497056453
ENPP4	0.0698617644927707
SEMA3F	1.99185007964693
CFTR	-0.00989162062408021
ANKIB1	0.0805445192841332
CYP51A1	-0.216058301453677
KRIT1	0.623561859396288
RAD52	-0.696954263673855
MYH16	0
BAD	-1.52409161698436
LAP3	-0.805712817064567
CD99	-0.127336474460199
HS3ST1	0
AOC1	-0.405301166087991
WNT16	0
HECW1	-1.30085562194407
MAD1L1	-0.379449117383925
LASP1	0.913896004292659
SNX11	-0.0278454154695736
TMEM176A	-2.92827654734257
M6PR	-0.764767581854204
KLHL13	-0.224344041640508
CYP26B1	0
ICA1	0.584331482111626
DBNDD1	0.349099479696074
ALS2	0.910382395776615
CASP10	0.266846716165203
CFLAR	0.381172028980695
TFPI	1.21588302003695
NDUFAF7	0.209323375858471
RBM5	0.866245953315639
MTMR7	3.18234429847625
SLC7A2	-0.899033255834393
ARF5	-0.105767039426122
SARM1	0.353762392336918
POLDIP2	-1.22141622057149
PLXND1	-0.57651753170095
AK2	-0.971843411441208
CD38	0.442596629649036
FKBP4	-0.143236290936738
KDM1A	-0.373942905411262
RBM6	0.0812044995116574
CAMKK1	-0.233805500636959
RECQL	0.685413821343618
VPS50	0.204515741480191
HSPB6	2.43107379995536
ARHGAP33	-0.522130495164884
NDUFAB1	-0.423174944678141
PDK4	2.70440284338068
SLC22A16	-0.148315846900077
ZMYND10	0.611823731393327
ABCB5	-1.01119426297314
ARX	-1.74837459701733
SLC25A13	0.247438516895615
ST7	-0.727595785151327
CDC27	0.0865267855108519
SLC4A1	0.536991670690826
CALCR	0
HCCS	-0.308583871238515
DVL2	-0.941414263024268
