gene_name	log2FoldChange
TSPAN6	0.299569487959329
TNMD	0
DPM1	0.278090212268845
SCYL3	-0.0635431902533967
C1orf112	0.243125101736595
FGR	0.779828334145363
CFH	0.918498405013559
FUCA2	0.069554645002957
GCLC	-0.314876492799897
NFYA	0.0230283999167197
STPG1	0.0471173615290969
NIPAL3	-0.109564346309877
LAS1L	-0.00864083728944934
ENPP4	-0.105933969291615
SEMA3F	-0.387342057872665
CFTR	-0.594372969903681
ANKIB1	0.0197544030565079
CYP51A1	-0.239768314202501
KRIT1	0.0159731957273275
RAD52	0.111849557750219
MYH16	-1.96728419701594
BAD	0.22567222750635
LAP3	0.486763882535703
CD99	0.180728304974763
HS3ST1	-0.552375806295129
AOC1	0.312168836602302
WNT16	-0.570070340961047
HECW1	-0.108692560621536
MAD1L1	-0.149139352689381
LASP1	0.0114099181202177
SNX11	-0.116319210618856
TMEM176A	2.09144443346245
M6PR	-0.113782996412651
KLHL13	-0.735314395687872
CYP26B1	1.2910606812034
ICA1	0.257168015163448
DBNDD1	1.29516240738417
ALS2	0.278513097181262
CASP10	-0.0776263721723452
CFLAR	-0.247841297840064
TFPI	-0.0779252570507741
NDUFAF7	-0.324908153288765
RBM5	-0.00739389032915361
MTMR7	2.26807255503359
SLC7A2	-0.0219266491152904
ARF5	0.454032933067314
SARM1	0.929648306351402
POLDIP2	0.0810656927929939
PLXND1	0.321909817298858
AK2	-0.0973044083502873
CD38	-0.380843877159966
FKBP4	1.77681611787512
KDM1A	0.0840771006542013
RBM6	-0.229769421573612
CAMKK1	-0.00721660860649153
RECQL	0.283510890645644
VPS50	0.0635966911047531
HSPB6	-2.09763754037087
ARHGAP33	-0.325748689871876
NDUFAB1	-0.0498378504999316
PDK4	-0.478373661756917
SLC22A16	-0.0791370290812589
ZMYND10	-1.82786291234617
ABCB5	1.92610076708066
ARX	0.0347004185038306
SLC25A13	-0.316504182677192
ST7	-0.0859100242279974
CDC27	0.260100213669169
SLC4A1	-0.187777365548599
CALCR	0
