gene_name	log2FoldChange
TSPAN6	0.472544886114668
TNMD	0
DPM1	0.0635846924064621
SCYL3	0.195336404068039
C1orf112	-0.191188495802
FGR	0.605970400454548
CFH	0.935668759270927
FUCA2	0.236246001314324
GCLC	-0.00860223504129176
NFYA	-0.193471572402444
STPG1	0.585671003742267
NIPAL3	0.163490944407689
LAS1L	-0.120965571281113
ENPP4	-0.0421034242912457
SEMA3F	1.23668527841438
CFTR	-2.63439638655865
ANKIB1	0.0474222006559161
CYP51A1	0.271288211504225
KRIT1	0.0673191826574794
RAD52	0.126718255587231
MYH16	0
BAD	-0.371033688178555
LAP3	0.0127753840581511
CD99	0.317908624536346
HS3ST1	0.411765744847159
AOC1	0.510523653922201
WNT16	0
HECW1	-3.12378108630431
MAD1L1	-0.84195093512512
LASP1	0.22580652504495
SNX11	0.152797891558711
TMEM176A	1.79679936031817
M6PR	0.090103946118028
KLHL13	0.325160294093665
CYP26B1	-1.98574348643723
ICA1	0.372390523066246
DBNDD1	-0.391286139779399
ALS2	0.729807505014248
CASP10	0.17049467078538
CFLAR	-0.391637245215953
TFPI	0.228914745135689
NDUFAF7	-0.145160030399316
RBM5	0.199375128936564
MTMR7	0.0664980085201585
SLC7A2	1.74430209399498
ARF5	0.0560844430784568
SARM1	0.670399325523118
POLDIP2	-0.207341340271352
PLXND1	0.436421811027494
AK2	-0.0932049788415995
CD38	0.0752222425134012
FKBP4	0.128852357304034
KDM1A	-0.111514900327095
RBM6	-0.19494630299794
CAMKK1	0.218744888745207
RECQL	-0.0513008652786262
VPS50	0.236623428002198
HSPB6	1.92916418386201
ARHGAP33	1.39195563653054
NDUFAB1	-0.296752705358039
PDK4	1.41026340470894
SLC22A16	0.247118473408082
ZMYND10	0.555405323836768
ABCB5	0.72601162625584
ARX	0.66378130428339
SLC25A13	-0.520047385518981
ST7	-0.224397280742853
CDC27	0.151846701099461
SLC4A1	-0.494475475743919
CALCR	0
HCCS	-0.123400809447061
DVL2	-0.0772664578088581
PRSS22	0
UPF1	-0.102597429846261
SKAP2	0.1990826454369
SLC25A5	-0.170833906083111
MCUB	0.310556148307065
HOXA11	0.101698247985248
POLR2J	-0.264902415371967
DHX33	0.0226601411598416
MEOX1	0
THSD7A	1.05015923196263
LIG3	-0.0912328183939763
RPAP3	-0.17043629034328
ACSM3	1.42371727498021
REXO5	0.461527633291829
CIAPIN1	-0.116131293046536
SPPL2B	-0.14569397129138
FAM214B	0.209419912144935
COPZ2	1.17076565901814
PRKAR2B	0.115493150532222
MSL3	-0.345236931300066
CREBBP	0.0363275931692155
TSPOAP1	-0.538951357951469
MPO	3.55574523060779
PON1	-1.80323102514249
GCFC2	-0.0339417159279231
WDR54	-0.280378911783128
CROT	-0.451885070124689
ABCB4	4.75490798155205
KMT2E	0.199805821644796
RHBDD2	-0.400728493497149
SOX8	-0.403948587851889
IBTK	-0.026082698003708
ZNF195	-0.202666998931223
MYCBP2	-0.0756571312936357
FBXL3	0.262064833508131
ITGAL	-0.306567068478353
PDK2	-0.0311792863505807
ITGA3	1.04886453738472
ZFX	-0.0221329858627272
LAMP2	0.541095264777155
ITGA2B	0.976358757817688
ASB4	1.6860997714558
GDE1	0.118141057812621
REX1BD	-0.0534128316718964
CRLF1	-0.768368968818478
OSBPL7	0.672388533720487
TMEM98	-0.319380730286083
YBX2	0.144985121524356
KRT33A	0
MAP3K14	0.0427462009370197
ABCC8	-0.318721272439845
CACNG3	0
TMEM132A	0.317050257676081
AP2B1	0.0753812192080928
TAC1	0
ZNF263	-0.403430953934574
CX3CL1	0.13046562849347
SPATA20	-0.467451401526407
CACNA1G	-0.434557025216155
TNFRSF12A	0.101836902378241
DLX6	-0.246983214261951
MAP3K9	-0.352589600764402
RALA	-0.164433867218148
BAIAP2L1	-0.751348795750505
KDM7A	0.17367921765235
ETV1	-0.108589643628187
AGK	-0.0621091070240977
ALDH3B1	1.02531769720974
TTC22	-0.715923101511455
PHTF2	-0.013660305516232
CCL26	0
FARP2	0.0742176204593128
USH1C	1.42655266440476
GGCT	-0.319674775754432
DBF4	0.0535223914932084
TBXA2R	-0.194614563269015
IFRD1	0.137339237936677
LGALS14	0
COX10	-0.216936896733773
GTF2IRD1	0.661612165435609
PAF1	-0.757458690836084
VPS41	-0.191717157116221
ARHGAP44	0.83811778653435
ELAC2	0.0907390588235438
SCIN	0.589222695535002
ARSD	-0.296181593518421
PNPLA4	-0.00197183008410642
MYH13	0
ADIPOR2	0.2472286691048
CDKL3	-0.196876334257767
UPP2	2.07693825665268
PRSS21	0.416132647291962
MARK4	0.139841837969417
PROM1	1.65739475513732
CCDC124	-0.320704138105963
CEACAM21	-0.640067196708868
PAFAH1B1	0.242278246515597
NOS2	2.0202616459329
DNAH9	-0.0462664033993241
KIAA0100	-0.105112885976078
SLC13A2	0
GAS7	0.651155478543
TRAPPC6A	-0.227791559238933
MATK	-0.598830066534595
CEACAM7	0
CD79B	0.383272508973573
SCN4A	-0.475354818129713
ST7L	0.656667432428789
TKTL1	2.22930790052453
PAX6	-0.0216243251779661
RPUSD1	-0.305187261997757
RHBDF1	0.10110153686233
LUC7L	-0.0640523991933399
CACNA2D2	-0.317150868054878
BAIAP3	-0.358756130347933
TSR3	-0.328315275012124
PIGQ	-0.89465734050601
CRAMP1	-0.382239406507334
TEAD3	1.61692538479673
SELE	0
DNAJC11	-0.388710169453075
FMO3	1.59670999435224
MYLIP	0.406912055953056
NOX1	0
E2F2	-0.0209636759240863
PSMB1	0.0246788823736675
SYN1	-0.327430548892903
JARID2	0.0782628451123908
CDKL5	0.638279075346027
CAMK1G	0
CDK11A	0.198269237077227
NADK	0.105066998174995
TFAP2B	0
TFAP2D	0
DLEC1	-1.84177121793966
CYTH3	-0.0890571129303009
ADAM22	-0.127098343964018
SYPL1	0.0539975335131791
CYB561	-0.0143054019225066
SPAG9	0.902482150480756
CELSR3	0.134455105199736
AASS	0.510230256439874
PLEKHG6	-0.584849820258394
SS18L2	0.149192306754961
MPND	-0.33167364780317
MGST1	0.465783288706156
CRY1	0.218052738285853
PGLYRP1	0
NFIX	-0.231566985829773
ST3GAL1	0.17481171128219
MMP25	1.03755501126435
IL32	0.437089508338661
PKD1	-0.464396768895094
MAPK8IP2	0.826411201046254
MED24	-0.353913141433028
RHOBTB2	-0.0182123852321256
HEATR5B	0.0189034078366393
SEC62	0.0383619757533376
RPS20	-0.158411460753713
CSDE1	-0.155811126695817
UBE3C	0.125715708683127
REV3L	0.374437250291979
TENM1	-2.29816448702374
PAX7	0
MASP2	-1.55348477752023
IYD	2.02821083809552
FAM76A	-0.214175504326452
TRAF3IP3	-0.299806835075433
POMT2	0.0548523648715131
VTA1	0.137795740348631
MLXIPL	1.18979437797318
BAZ1B	-0.111467840910203
RANBP9	-0.164145067191131
ETV7	2.46054342160644
SPRTN	0.309192362373607
EEF1AKNMT	0.143048852059394
DYRK4	-0.0252720121314627
ZNF207	0.173933858827775
UQCRC1	0.0232076066212647
STARD3NL	-0.0456416032515545
CD9	1.40401075874356
HHATL	0
NCAPD2	0.382419316783466
IFFO1	0.123765799727889
GIPR	1.11747052035829
PHF7	-0.251075656482949
SEMA3G	0.678394919818666
NISCH	0.0886308249547885
STAB1	0.492115831804318
FUZ	-0.269129877916882
SLC6A13	-1.45405227830568
IDS	0.215922301423496
PRSS3	4.19803178050363
ZNF200	-0.317110264348176
CD4	0.697953103886223
LRRC23	0.269964372977801
BTK	-0.00149672576708299
HFE	0.583197064167606
SCMH1	0.289321273238466
FYN	1.053383419985
HIVEP2	0.557590035493879
FMO1	-0.0170875750155957
ELOA	0.00412960295433177
LYPLA2	-0.0497849123985317
CLCN6	-0.0744743790287311
MRC2	1.78021113312317
NME1-NME2	-0.2832669497142
SLC6A7	0
TSPAN9	0.235255847034031
BTBD7	0.102014612482487
APBA3	0.0603193996261741
MKS1	-0.0672446398576639
ABHD5	-0.0112189756820839
ANOS1	1.04156936204992
AKAP8L	0.0991997020094312
MBTD1	-0.381776904582888
UTP18	-0.245796068928452
RNF216	-0.174432874709262
TTC19	0.286981312086704
PTBP1	0.0312334912922503
DPF1	-0.353535477938437
SYT7	-1.13103777867043
LARS2	-0.333144312578569
PIK3C2A	0.32819742298162
PLAUR	0.345173623421192
ANLN	0.627790770009739
WIZ	-0.221500690866312
RABGAP1	-0.285551632829146
DCN	0.52656033347595
QPCTL	-0.12673871181156
PPP5C	-0.17197214658202
CEP68	0.0204642721976396
MAP4K3	0.426809165604662
ZBTB32	0.861438792818922
TYROBP	2.15969700914179
TMEM159	-0.0548684502389171
GABRA3	0
BRCA1	-0.126808573197963
ERCC1	-0.19382265700208
CD22	-1.77625686508252
SEMA3B	-1.40280606433747
MBTPS2	-0.173589427876115
PRICKLE3	-0.0679568937261167
LTF	1.37952842542016
EXTL3	0.466832035215762
NR1H4	0
ELOVL5	0.00429996872091342
ALOX5	1.40581018525645
KDM5D	-0.200183367399088
CALCOCO1	-0.541211482740851
UBR7	-0.213536589299597
MAP4K5	-0.571151895663125
EHD3	0.923844567358256
PSMC4	0.00501455607989226
MAN2B2	0.0254513271688453
SLC7A14	-0.031667305865753
CLDN11	-0.0359587879418055
SLC25A39	0.136109221661118
MVP	0.526543831779475
NUB1	0.0178848143230664
PGM3	0.379350580730586
RWDD2A	0.0109134547939935
CLK1	0.310216020142922
POLR3B	0.0251536086266572
ANGEL1	-0.301235145583486
RNF14	0.112801366747203
DNASE1L1	1.08826687957735
DDX11	-0.0259560785455602
HEBP1	0.0906452676772375
GPRC5A	0.722832624325156
MAMLD1	0
CD6	-0.356460586519077
TACC3	0.0792745590147362
UFL1	0.00720882025714253
POLA2	-0.326503355517418
ZC3H3	0.115642323961957
CAPN1	0.229624551592437
ACP3	0.516555541577634
MDH1	0.0157806476890711
SLC30A9	0.0936579670903329
MTMR11	1.26434262231575
COX15	-0.140585863916249
CCDC88C	-0.126814834110456
YAF2	0.138470414690028
ZMYND11	0.121734025403138
WAS	0.674396246254196
DPEP1	1.74512640113961
BID	-0.0257248326559197
MATR3	-0.19805038057814
NPC1L1	0
XYLT2	0.316724324763173
RGPD5	-0.00609711739906726
STMN4	-1.75625748516529
NUDCD3	-0.313136587142363
ISL1	0
CHDH	0.300129750131683
IL20RA	0
CLCA1	0
CLCA4	0
GLT8D1	-0.144647027832626
ATP2C1	0.32551955934616
IGF1	-1.92437799937659
SLC38A5	-0.0256665808498343
RALBP1	-0.174598372928124
RUFY3	0.0134998182497982
CNTN1	-0.919573736132998
SLC11A1	-0.528241049159715
WWTR1	0.516742662419381
AGPS	0.0704460600628543
ZNF806	0
CXorf56	-0.0923130469696643
ATP1A2	1.50253522726599
TTC27	-0.37099673409972
ZNF582	-0.148411316108134
VSIG2	1.49893028669213
PHLDB1	0.805668731619292
MARCO	0
CYP24A1	0
PRDM11	-0.599298837000707
SYT13	-0.0747839460591302
SNAI2	0.032551118342549
CD74	-0.00580013769766023
HGF	0.39079441587578
ZRANB1	0.0595778851905307
NCDN	-0.25650621524342
ADGRA2	-0.0492538936116204
CCT8L1P	0
ZFP64	-0.0863348548405039
MNAT1	-0.130684678155768
SAMD4A	0.688049655712085
RUNX3	-0.416630181698748
MRE11	0.0822912307023245
PLEKHB1	1.59435925258538
SERPINB1	0.413434494703832
CYP3A43	0.0815221603517775
SLC7A9	-1.15501060751566
SPAST	0.0650576138212378
NRXN3	1.47565471240543
OSBPL5	0.596364039488319
AQR	0.0501219727408055
CPS1	0.557135061783457
C8B	0
FHL1	1.57393965187105
RTF2	0.266058406197266
GABRA1	-0.831117516435803
NLRP2	-0.221928366211006
SLC45A4	0.179693197214036
RNF10	0.272588988482941
ZNF839	-0.369004368212039
ZDHHC6	-0.090902238914428
GRAMD1B	0.655625776860336
RNH1	-0.0468125088799382
NDUFS1	-0.0356366742328006
RB1CC1	0.237308620010639
ERP44	0.101952911107144
ALAS1	0.900942910994449
BIRC3	1.23238001044177
AKAP11	0.00321671768277183
GLRX2	0.115396301088595
SNAPC1	0.134595801233848
DERA	0.330679431487354
STRAP	-0.0896353303404987
ABCC2	-0.027098060506491
DEF6	0.0469336379789871
PLEKHO1	0.303680791646739
GCLM	-0.148309254461908
UBR2	-0.202950890980167
EHD2	-0.466427299210765
DEPDC1	0.77665521043958
CCDC28A	0.0628357166815495
RRAGD	-0.0763874399302648
HSF2	0.261707972908775
PHF20	-0.208336674037409
HSD17B6	0.224649764953386
NR1H3	0.288461429587427
TYMP	-2.37467101601427
NCAPH2	-0.039974933529642
TOMM34	0.16952188015619
SEC63	0.1055183423145
KPNA6	-0.283273504072625
VIM	1.08563752979405
RTEL1-TNFRSF6B	-0.552899367477074
FAS	0.0813104719597344
RNASET2	0.22747119330444
CD44	-0.241057316863802
KCNG1	-0.0599227602750946
AGPAT4	-0.181301044850939
SLAMF7	-0.643934562682697
BTN3A1	-0.0753302995373249
MIPEP	-0.578737935228104
PRKCH	0.441638551320308
INSRR	2.10706047755002
IFNGR1	-0.15482926038638
B4GALT7	0.197772567614833
SH2D2A	1.63947838639872
VRK2	-0.0589369998875227
TNFRSF1B	1.27733590238033
VEZT	0.00452426869622431
POU2F2	-0.24982725582404
BRD9	-0.0807564379530716
SNX1	0.294874470060994
TBPL1	-0.194048838966641
ARNTL2	-0.04643415723427
BCLAF1	-0.232487648249552
SLC39A9	-0.252528899799758
ANK1	1.11622245034713
IBSP	0
TFB1M	-0.0728133277254285
RABEP1	-0.221962123950669
HMGB3	0.172530927240676
NUP160	-0.386522308748313
BAK1	-0.245982068990548
MUSK	-0.373512360233339
IKZF2	-0.0567107562984587
GRN	0.489573152309046
FAM13B	0.200024966774197
ARHGAP31	1.14575140722807
CENPQ	0.0233662195578325
SARS1	0.220450076938214
RANBP3	-0.365533402132062
ARID4A	0.161897226224331
EIPR1	-0.516105179216099
PNPLA6	-0.605255408055404
IFT88	-0.42742405277866
ALG1	-0.134227265809924
ZCCHC8	0.0329920391959713
ABCF2	1.10340659110655
CHPF2	-0.0205477245179518
LRRC7	-1.15336192965794
FUT8	0.269202834606818
UBA6	0.0112388462527909
GAB2	1.36436998330764
ATP6V0A1	0.604079839470626
PIAS1	0.282167401701863
SLC4A7	-0.0102122777620045
APBA2	-0.0544567226507
MAP2K3	0.23031939864188
EFCAB1	0
TMSB10	-0.207198285836021
ASTE1	0.0814136262474561
RNF19A	-0.0191550721798602
PEX3	-0.0991316804384641
GABARAPL2	0.234168603489889
MYOC	3.6095065205011
SH3YL1	-0.232351210852113
FAM136A	0.0493174469470447
VCL	-0.191812390548556
DEPDC1B	0.120920210136655
DAPK2	0.308848969280714
NSMAF	-0.0436234223703514
ADSS2	-0.220254111163701
STAP1	-0.0143200092817576
TIMP2	0.419610762578518
RFC1	-0.0471405385772018
TBC1D23	0.0656187796609918
CUL3	-0.133026394756082
MYOM2	-0.183088192528088
OTC	0
CYP46A1	0.149725419869344
AC118549.1	-0.0659560610671079
SLC18A1	-1.60809792989673
USP2	0.684733234965094
CASR	0.127132594384056
TUBG2	0.378520951470202
RPL26L1	-0.191742082796567
FLT4	1.4064194257422
NSUN2	0.015954073603531
FBXO42	0.0066177352090072
MFAP3	0.718996860793278
MRI1	0.0824964445013322
METTL1	0.24620797666056
HOXC8	-1.3637676368471
AGA	0.131047641796664
PI4K2B	0.125559050732439
BOD1L1	0.188169309142843
MAT2B	-0.0154432540642353
TLL1	-0.492592032895713
EDC4	-0.0103011166586717
TRIO	-0.0591458520003379
VCAN	0.165170012673307
CLEC16A	-0.106799178846004
MSR1	-0.508895716199887
CDH1	0.379468067297754
MTREX	-0.121538349420086
DNAH5	-0.960370069322419
ZFYVE16	0.679851416452334
RIPOR1	0.184157965597632
C6	0
RAI14	0.619966643753066
SOX30	0
PNKP	-1.5296061238992
BEST2	-0.629404625629134
PHLPP2	0.249269009167109
SPDL1	0.00489757744948424
STAU2	-0.110367493257617
SLC66A1	0.407160270931166
CTNS	0.113744375098364
RTN4R	0.615568442388842
PHF23	0.0156641832451203
CDH10	1.17918307032644
INPP4A	0.00634900115135142
RAB27B	0.351222625907603
PSMA4	-0.017537327091137
MYO16	1.69966335469532
LSG1	0.20802023537439
PARP3	0.437537477932427
TNC	-0.515754335245365
THAP3	-0.0628053210803721
RIPOR3	1.1784684112108
TDP1	-0.188585717660715
AIFM2	-0.3341903771365
C2orf83	1.32091841731604
SPATA7	-0.464814939264299
MED17	-0.00703642722585018
RETSAT	-0.357804575178187
CAPG	0.709472265791902
AP2S1	0.53754065845132
USH2A	0
ZPBP	0
TG	3.40273050613385
ADAM28	-0.0657753603973595
BARX2	-0.526656941806719
DCUN1D1	-0.119200520872075
JADE2	-0.285615195034078
ZIC2	1.73965058590502
LCP2	-0.405159971160472
TRIT1	-0.0721504098673095
ADRB1	1.08120390042614
GUCA2B	0
CUL7	-0.0177996811680562
CTNNA1	-0.223319510554395
PHKA2	-0.153058457810476
CNTLN	0.0106740536748071
EPHA3	0
HSPA5	0.0317383883742308
DSG2	-0.0633589029490391
GEMIN8	-0.2679516997164
OFD1	-0.00423312527697968
GPM6B	-1.49101326758702
MAGEC2	0
PREX2	0.0162401563672583
WDR37	0.0995806840798797
YTHDC2	-0.222605144181478
CTPS2	0.086841465953545
ATP6V1H	0.0248154375648828
POLR2B	-0.0133686167326214
FAM214A	0.147605488430895
ARAP2	-0.330134190316731
TPR	0.100192364126365
CP	2.38213645213705
KIAA0556	0.706961301868509
DTNBP1	-0.0271960115085514
XK	1.07742718624873
ANO2	1.59925663373019
C12orf4	-0.265968805711154
SCML1	-0.185144589466676
WWC3	-0.214299038843224
ARHGAP6	1.14275985781049
FAM184B	-0.172088931943438
MAP4	-0.240577160113307
GOPC	-0.0821928516116116
ROS1	-1.06234108426122
USP28	0.0378330909061207
HDAC9	1.10061208331141
TSPAN17	-0.00934332630101471
NOP16	-0.125400034877644
CC2D2A	1.4472873364666
RRM2B	-0.0485716093685099
ZNF800	-0.02872072845875
TNFRSF17	0.0979479588124526
SNX29	-0.489667520219523
LMO3	0
MRPS10	-0.129351901374874
GUCA1A	0
RSF1	-0.0543482713099785
VPS13D	0.11680224174639
CELF2	-0.11162019370826
FAM120A	-0.107693565784133
R3HDM1	-0.13021864480781
COL9A2	0.149541286228154
KITLG	-0.309607246473732
ERCC8	-0.448469736540372
ADAMTS6	0.020126266062832
H6PD	0.037584566516228
VAMP3	-0.192192211579284
PER3	0.116860303796459
UTS2	1.32458481691348
TNFRSF9	0.770075059478221
EPN3	0
LTBP1	3.06043732154076
RCN1	-0.15874223462677
ELN	-1.11187396321028
RFC2	-0.33355717662537
ARID1B	-0.168675720340818
CLPTM1L	-0.0193338066423234
NEDD4L	0.224013129782762
FOXP3	-0.35162214024724
PPP1R3F	-0.270630486880539
HEXB	0.280605227219158
PTCD2	0.102179315732603
NEXMIF	0.115157511898446
JKAMP	-0.0550041525582535
DKK3	0.549871789452897
ARHGEF5	0.657485517682065
NFE2L3	-0.635949683400167
MCUR1	0.218774092005731
LIMA1	-0.0451251034048787
LETMD1	0.0727606389406589
SLC4A8	-0.308901765908577
LAMC3	0.356172621968808
PTGER3	0.990676688121818
TNIP3	1.76925690208588
MAPK9	-0.165622014190469
COL23A1	-0.156016713642554
BCAR1	0.491098717351802
FAM160A2	0.319214349778777
HERPUD1	0.0688921085597139
HOMER3	0.895165683325883
RAD51	-0.0874751680795089
POLQ	-0.253978167446917
PIK3CB	0.734877404958393
CYBA	0.277767442637437
THOC3	0.0383133232771924
HEBP2	0.505535862283804
MPHOSPH9	-0.186994557739763
PLEKHA5	-0.0282301237592424
PRSS8	0.125072667824504
SIKE1	0.0622517253996613
RRP12	-0.0328003000267842
FNIP2	-0.230474335328575
MSMO1	-0.0223947245016041
TTC17	-0.157718152317158
ALX4	0.66068225372603
FSTL4	1.56946763226313
FOXN3	-0.0179322121443154
METTL24	2.75232903634129
AKR7A2	-0.102077266529494
MRTO4	-0.313511745333858
NNAT	-0.166680799299617
USE1	0.11694548802504
MCF2L2	0.286314848188346
NRIP2	0.290219871660672
LAMA3	-0.182583388013977
AP5M1	0.034127260810574
ANAPC4	-0.0259851724675229
KCNQ1	1.68572789470409
TRAPPC3	0.18610787300639
THRAP3	-0.154813312716275
PHPT1	0.0717939423261664
ENTPD2	0
LY75	-0.162047955847544
ARID4B	0.00534776336618726
OPN3	-0.252812508954544
SDCCAG8	0.404001263826061
PTPRN	0
HHAT	-0.280710573565792
KIF1B	0.273306799512895
FOXC1	-0.452896695880032
TBC1D22A	-0.830185365881267
SYNE2	0.00455902792050952
PLEKHH1	0.253466134720176
ATP9A	0.659788340038284
SPO11	0
CBLN4	0
CHRDL2	0
FAM168A	-0.00475666705893158
RELT	0.0460857604822841
GALC	0.299759102425174
NOP58	-0.16946648582295
SZRD1	-0.137264486436316
KCNH2	2.57095053641972
CUL1	-0.258542468265052
FAM114A2	0.461141775557683
CYFIP2	-0.306196788142216
TAB2	-0.074384510203936
GINM1	-0.166288559089966
EIF2AK2	-0.197278593204534
USP36	0.174159225729247
KMT2C	-0.20639841486567
MCOLN3	0.391434655415457
CCDC85A	0
PUM2	-0.0580923702074489
MRPL43	-0.0195991925409704
ITIH4	-0.0433355593483364
ITIH1	1.90739368631717
HPF1	-0.066002029195971
ZFR	-0.0531963416110638
ZNF280C	0.176862517135736
NPFFR2	-0.601301908217753
PHF21B	1.39892289665376
TRAF1	1.21370312555814
RC3H2	0.0330090586686303
IL17RB	-0.523492955105153
TRAF3IP2	-0.123141882783847
GYG2	-1.10839596328346
DCBLD2	-0.612515253007066
SERPINB3	1.87529391558757
SOAT1	0.300849694452239
PKP2	0.665719671396955
MSH4	2.82526792291084
F7	0.65829939704831
GDI2	-0.0542586814538248
PRDM1	0.899079959235756
ATG5	0.00101915795802054
TMCC3	0.0564232651006135
PITHD1	-0.0079871324799175
MTA3	0.0297885709075929
USP13	0.03663656407455
ATP11B	0.141001342375789
LAMC2	-0.292740773535801
CDK14	0.178313292986547
SEC61A1	0.185270987808876
PPP1R12A	0.0729247109314042
RASGRF1	-0.587413712259596
CAMK2B	5.24063019878
CROCC	0.420894372073319
POLR3E	0.0856998368675608
ATP2B4	0.351003717494011
ZC3H11A	0.0875430324249682
RIOK2	-0.226131701014369
YIPF1	-0.374637437069546
NDC1	-0.138857716744645
DGKG	-0.224065372941249
FLYWCH1	-0.0621138671482979
UNKL	-0.448717365192479
TBXAS1	0.117449100916005
PARP12	0.248300147435666
ALDH18A1	-0.177832525342202
TARBP1	-0.322375130618951
GATB	-0.480360619706643
MXD1	0.298230202292026
CDK17	0.0430876643217289
DNAJC25	-0.0428956301119565
SLC2A3	1.20358273438256
PSD	-0.521865449600304
CTDP1	-0.119608698658732
YBX3	0.06222302733467
STYK1	1.3866891798791
WNK1	-0.0336594405375402
RPS17P5	-0.153876255994909
CCAR1	0.0244074340269684
OGFR	-0.0376512106583487
GNA15	0.207894628793423
CREB3L3	0
PIGV	0.137969171894218
PTPRU	1.90664717894428
SNRNP40	0.0611189984343731
RIMBP2	0
COL11A1	0
QSER1	-0.225381872068075
MPC1	-0.00703391833274275
ACAA1	0.112616005788412
BCAT1	-0.270062661330437
HDAC7	0.183109173404312
LZTS1	0.658455888322669
PRDM6	0
WNT8A	0.111501238115298
SPAG4	1.83773330254366
NCKAP1	0.828821062932463
MRPS35	-0.154255090949435
GUCY1B1	1.67115399381856
SFSWAP	0.0273644988746957
TNK2	0.141669424747896
MON2	0.785033141216207
CDH3	-1.02410427965098
ARSF	1.378860927587
GPBP1	0.00786602889718252
DGAT2	0.551034558132077
ZNF112	0.0975919213605363
CS	-0.195214822321153
LTK	0.457133771866978
MRPS24	0.314023751394135
ELMO2	0.110665543345694
WAPL	-0.148928209136125
VMP1	-0.089317298667001
APPBP2	-0.0465543032780222
POLD1	-0.087463572729182
SEZ6	1.95946500592416
EIF4B	0.071592883657013
SLC6A16	1.39885889918591
BICRA	0.0128062352490117
SPHK2	-0.170268437224033
RPL18	-0.162982687707973
CA11	-0.663580776216631
ISOC2	0.0274642263323121
U2AF2	-0.124702391080757
EPN1	0.0979391949434783
MED29	0.0154566135016365
AHRR	0.949585698890166
GSC2	0
ZNF275	-0.0400843650538206
MTMR1	0.0580139688677432
GPC1	-0.125848151993832
ADCK1	-0.353861992373808
HAGH	-0.0880948100020308
RNF4	0.216133444377436
CASP8	0.151145673930613
LIMCH1	-1.04090560440572
INTS13	-0.210195741367891
TM7SF3	0.3721612854351
DLX3	0
SPA17	-0.146104090333465
TSPAN32	-0.621790682540666
CCN5	-0.211464313138383
DMRT3	0
ST3GAL6	1.30520025051541
ATP2C2	0.588412610753025
NGFR	0.384480473441685
CDON	-0.381373506625219
TAF2	0.0789827948870427
HIPK2	0.165206787203596
TNPO3	-0.0477995961086888
BORCS8-MEF2B	-0.744688606948292
RFXANK	0.0889645461979331
TMEM161A	-0.311170343854553
LPAR2	-0.229833079005548
CTSA	0.205454164133866
SUGP2	-0.0927925123933319
SLC12A2	0.432321963584866
SNX24	0.0687086136835217
EYA2	0
CNN2	0.111013242730383
ABCA7	0.386934076606273
SNCAIP	3.64883078017795
DDX20	-0.612187516522622
BTBD1	0.210351615700024
FAR2	-0.275863260884041
BCAS1	0.712113752019448
POU1F1	-0.991021120343667
CHI3L2	2.59299881126522
SBNO2	0.0652458670122691
PMS1	-0.169327237414276
HMG20B	-0.253084592446251
CALCRL	-0.574499524653581
TAF11	0.0640479369500898
ANKS1A	-0.0462419580880089
AP3D1	-0.163089483444102
ZNF76	0.219809657878806
SLC9A3R2	-0.0450286866400194
NTHL1	-0.287168125515156
UHRF1BP1	0.0428695090637129
GNAI3	-0.0482111981264361
IPO5	-0.318367001598651
OAT	0.116529916815345
WDR3	-0.152180623989733
PKN2	0.0476931852825523
WDR18	-0.195322190011079
TRAM2	0.21094036576527
NTN1	-0.666002733729692
GLP2R	0
MCM10	0.0770503058824553
DGKA	0.167273646967435
ERBB3	-4.32168734638273
ROPN1	-0.992405700518226
