gene_name	log2FoldChange
TSPAN6	0.0151001620634085
TNMD	0
DPM1	-0.338284056874319
SCYL3	0.118542753819193
C1orf112	-0.257463381638925
FGR	1.73419945521562
CFH	1.0471074613971
FUCA2	-0.161283642630206
GCLC	-0.103182311537325
NFYA	-0.209006568966553
STPG1	-0.233818790782656
NIPAL3	0.862776473769014
LAS1L	-0.377660862414051
ENPP4	-0.894720627858237
SEMA3F	1.69372213541222
CFTR	-1.60569856470128
ANKIB1	0.10010009981917
CYP51A1	0.374617256607512
KRIT1	-0.163849965568296
RAD52	-0.176990572278463
MYH16	0
BAD	0.548085815290401
LAP3	-0.229300851361273
CD99	0.346530586825254
HS3ST1	1.49024530083541
AOC1	0.896684883476917
WNT16	-0.947190599835668
HECW1	-3.56097571768678
MAD1L1	-0.0745252664639183
LASP1	0.428670514918106
SNX11	0.00197189328155456
TMEM176A	1.90695373273021
M6PR	-0.244575620575087
KLHL13	0.0653272837574488
CYP26B1	0.865811231296077
ICA1	0.1411961474003
DBNDD1	0.508001512061544
ALS2	0.0478657350390106
CASP10	0.685496767764627
CFLAR	0.182392337026549
TFPI	-0.698683752442662
NDUFAF7	-0.14563973801234
RBM5	0.119019829845361
MTMR7	-1.06810004410422
SLC7A2	-0.985635917832167
ARF5	0.568736023857277
SARM1	-0.575095428172436
POLDIP2	-0.152581289470368
PLXND1	1.05748387513156
AK2	0.279389493376201
CD38	0.84859767008285
FKBP4	-2.00529639781111
KDM1A	-0.212899419251055
RBM6	-0.278323552906496
CAMKK1	1.23504781847639
RECQL	-0.109737171773763
VPS50	-0.554564787681372
HSPB6	-1.9149732739526
ARHGAP33	0.304718284917873
NDUFAB1	-0.0500046220920696
PDK4	-0.967108704766863
SLC22A16	-0.766318414177613
ZMYND10	1.21835448753746
ABCB5	-1.46531913913353
ARX	-0.330564764437555
SLC25A13	-0.672571566982397
ST7	0.0685280067416578
CDC27	-0.265891617355628
SLC4A1	0.565934303564759
CALCR	0
HCCS	0.149366379671968
DVL2	0.0983755124829848
PRSS22	0
UPF1	-0.0484328427161314
SKAP2	0.0903850527461931
SLC25A5	-0.118142425312953
MCUB	-0.114395737081607
HOXA11	0.237976522163391
POLR2J	0.102119577594061
DHX33	-0.420757447328525
MEOX1	0
THSD7A	-0.356256487439196
LIG3	-0.261843943425002
RPAP3	-0.0227441995948717
ACSM3	0.31011019382215
REXO5	0.0184765733239693
CIAPIN1	0.196038465835221
SPPL2B	-0.231895630266717
FAM214B	0.934554191955993
COPZ2	-0.512992121902519
PRKAR2B	1.31086700952039
MSL3	-0.0122863481285388
CREBBP	-0.346893857809514
TSPOAP1	0.994424354189708
MPO	2.19549945700372
PON1	0
GCFC2	-0.631160847613033
WDR54	0.359796655534852
CROT	1.10537837048586
ABCB4	3.34448248289878
KMT2E	-0.119110683258492
RHBDD2	-0.60208718271213
SOX8	0
IBTK	0.173784914295443
ZNF195	-0.396671729288479
MYCBP2	-0.433925305451068
FBXL3	0.0747138110100585
ITGAL	0.27898895354207
PDK2	0.0351368972032223
ITGA3	1.62711483105483
ZFX	-0.00160321096497634
LAMP2	0.0758601493846962
ITGA2B	-0.0309974029603242
ASB4	1.88913907497329
GDE1	0.481134569190015
REX1BD	-0.15898001917762
CRLF1	0.44580879958503
OSBPL7	0.149341800931855
TMEM98	-1.14542521873313
YBX2	2.27528118313781
KRT33A	0
MAP3K14	-0.0184034890547391
ABCC8	-2.20761211604319
CACNG3	0
TMEM132A	-0.988550948577974
AP2B1	0.744199650940263
TAC1	0
ZNF263	0.143274014003625
CX3CL1	0.948615015377849
SPATA20	0.690834777901225
CACNA1G	0.880338059355942
TNFRSF12A	-0.776644071960658
DLX6	0.0970089400695255
MAP3K9	1.21252915850009
RALA	-0.139873380888815
BAIAP2L1	0.948442849561809
KDM7A	-2.20109385750506
ETV1	-0.688958189229799
AGK	0.159744957911099
ALDH3B1	0.861501249230781
TTC22	-0.993328677606855
PHTF2	1.40335711394635
CCL26	0
FARP2	-0.164711319376437
USH1C	0
GGCT	-0.477346169261576
DBF4	-0.29437234890902
TBXA2R	0.178383427558007
IFRD1	-0.476475418072096
LGALS14	0
COX10	0.0083167197284832
GTF2IRD1	-0.148742658706348
PAF1	0.850172091136258
VPS41	0.330210010471033
ARHGAP44	-0.229503105565171
ELAC2	-0.225625876093926
SCIN	-2.05016741185384
ARSD	0.529177196201333
PNPLA4	-0.210490500229548
MYH13	1.01900295684333
ADIPOR2	-0.0560936387450901
CDKL3	-0.699258949069441
UPP2	1.21567899208629
PRSS21	0.0265320441439558
MARK4	-0.137564602013047
PROM1	0
CCDC124	-0.0609468596817433
CEACAM21	0.998132072125711
PAFAH1B1	-0.0317951677578711
NOS2	0
DNAH9	-0.733482936836924
KIAA0100	0.0562754791554826
SLC13A2	-0.947190599835668
GAS7	0.802994376322388
TRAPPC6A	0.156652682943864
MATK	-0.505950434428655
CEACAM7	0
CD79B	0.878387192208039
SCN4A	-2.33944093193582
ST7L	0.187918426539297
TKTL1	4.27201353780589
PAX6	-0.364253580095468
RPUSD1	-0.422876509437522
RHBDF1	0.813413586937024
LUC7L	-0.108845317639322
CACNA2D2	-1.57881890229051
BAIAP3	-0.503348202404001
TSR3	-0.100886666665015
PIGQ	-0.411940102718291
CRAMP1	-0.119895193527947
TEAD3	1.11068135112687
SELE	0
DNAJC11	-0.246925582374125
FMO3	-0.651933262937183
MYLIP	0.475941844436061
NOX1	-0.947190599835668
E2F2	-0.213875927537897
PSMB1	-0.0368580593977067
SYN1	1.94880694132105
JARID2	-0.221210020048404
CDKL5	0.376033617075229
CAMK1G	0
CDK11A	0.0397739244264831
NADK	0.152540582471334
TFAP2B	0
TFAP2D	0
DLEC1	-0.186295606923006
CYTH3	-0.582848955807825
ADAM22	-0.332900662557082
SYPL1	-0.223151930847894
CYB561	0.193471862936587
SPAG9	0.382459054536184
CELSR3	-0.0651555210993891
AASS	0.573751359111873
PLEKHG6	1.53488649695247
SS18L2	0.429512290011716
MPND	0.354119732304399
MGST1	0.410818434203812
CRY1	0.299809713905518
PGLYRP1	0
NFIX	-0.689335868135153
ST3GAL1	0.244041963245713
MMP25	0.387283091183279
IL32	1.21603625116429
PKD1	-0.786940611666471
MAPK8IP2	0.113760493330207
MED24	-0.150714291791158
RHOBTB2	1.01364189702496
HEATR5B	0.24450991707504
SEC62	-0.00189651085736613
RPS20	-0.135592968136831
CSDE1	-0.0386269272438907
UBE3C	-0.0804369739471187
REV3L	-0.301343034898181
TENM1	1.55526665049024
PAX7	0
MASP2	-0.0426562454127171
IYD	0.152159264601958
FAM76A	0.383033108985105
TRAF3IP3	0.528151373223577
POMT2	-0.504935294139994
VTA1	0.0554236753239236
MLXIPL	0.0824032747660984
BAZ1B	-0.295000376992619
RANBP9	-0.153329200478671
ETV7	-0.742520912654119
SPRTN	0.241551987691284
EEF1AKNMT	-0.170621908061229
DYRK4	-0.552209909760983
ZNF207	-0.148077976103096
UQCRC1	0.0581876015206729
STARD3NL	-0.165841396208568
CD9	1.12441325249878
HHATL	0
NCAPD2	0.152268726957551
IFFO1	0.401078832842359
GIPR	0.206203446047531
PHF7	0.0957873381569976
SEMA3G	0.097936797531247
NISCH	0.586559999272225
STAB1	4.29173417268778
FUZ	0.371057749437765
SLC6A13	-1.49344057944945
IDS	1.29859154638313
PRSS3	0
ZNF200	0.0929677832543869
CD4	0.593780779066926
LRRC23	0.570374563492921
BTK	0.154926635708027
HFE	0.752621250669389
SCMH1	-0.816263118077867
FYN	-1.10177067427623
HIVEP2	0.181761688002628
FMO1	1.45479655463178
ELOA	0.04354291467256
LYPLA2	0.329528224303317
CLCN6	0.0915909760216246
MRC2	0.137137201464435
NME1-NME2	0.000600239573216072
SLC6A7	0
TSPAN9	-0.0983172199319772
BTBD7	-0.35598092390879
APBA3	0.0803497150908403
MKS1	0.244818253625512
ABHD5	0.350923824444091
ANOS1	-0.147172717212352
AKAP8L	0.250012961330048
