GO	[-4.95 -0.88]	[-0.88 -0.55]	[-0.55 -0.32]	[-0.32 -0.10]	[-0.10 0.00]	[0.00 0.15]	[0.15 0.39]	[0.39 0.58]	[0.58 0.84]	[0.84 1.79]	[1.79 9.66]
HP_INCREASED_SERUM_LACTATE HP_INCREASED_SERUM_LACTATE	3.697	8.595	1.598	2.392	-3.344	-1.982	0.293	-1.093	-3.344	-1.641	-6.545
HP_LACTIC_ACIDOSIS HP_LACTIC_ACIDOSIS	4.225	6.871	0.994	1.412	-2.084	-1.717	0.394	-1.402	-2.509	-0.903	-6.092
HP_ABNORMAL_ACTIVITY_OF_MITOCHONDRIAL_RESPIRATORY_CHAIN HP_ABNORMAL_ACTIVITY_OF_MITOCHONDRIAL_RESPIRATORY_CHAIN	1.347	6.504	2.016	1.063	-1.914	-1.400	0.421	-2.602	-1.914	-0.713	-3.629
HP_ABNORMAL_CSF_METABOLITE_LEVEL HP_ABNORMAL_CSF_METABOLITE_LEVEL	3.064	6.903	0.724	0.724	-1.890	-0.632	-0.457	-1.471	-3.049	-0.321	-3.915
HP_LEUKODYSTROPHY HP_LEUKODYSTROPHY	1.093	8.486	1.653	0.335	-0.570	-0.794	0.479	-2.488	-1.904	-1.904	-3.288
HP_INCREASED_CSF_LACTATE HP_INCREASED_CSF_LACTATE	2.470	5.765	0.930	0.930	-1.813	-1.013	0.249	-1.013	-3.133	-0.360	-4.227
HP_ABNORMALITY_OF_THE_MITOCHONDRION HP_ABNORMALITY_OF_THE_MITOCHONDRION	1.679	5.990	0.527	0.832	-1.381	-0.695	0.669	-1.694	-2.480	0.405	-4.273
HP_DECREASED_ACTIVITY_OF_MITOCHONDRIAL_COMPLEX_I HP_DECREASED_ACTIVITY_OF_MITOCHONDRIAL_COMPLEX_I	1.102	4.035	1.472	1.102	-0.811	-0.811	-0.285	-2.080	-2.080	-0.493	-2.101
HP_Y_LINKED_INHERITANCE HP_Y_LINKED_INHERITANCE	-0.704	-0.272	-0.704	-0.704	8.959	0.332	-0.704	-0.704	-0.704	0.332	-0.712
HP_LETHARGY HP_LETHARGY	2.195	3.785	0.440	2.781	-1.204	-2.131	-0.269	-0.779	-3.001	-0.614	-1.239
HP_ABNORMAL_BASAL_GANGLIA_MRI_SIGNAL_INTENSITY HP_ABNORMAL_BASAL_GANGLIA_MRI_SIGNAL_INTENSITY	0.259	4.241	1.666	0.259	-1.436	-1.436	0.667	-0.348	-2.247	0.436	-2.270
HP_MUSCLE_ABNORMALITY_RELATED_TO_MITOCHONDRIAL_DYSFUNCTION HP_MUSCLE_ABNORMALITY_RELATED_TO_MITOCHONDRIAL_DYSFUNCTION	1.221	4.099	0.340	0.945	-1.260	-1.260	0.340	-0.892	-1.260	0.706	-3.416
HP_SLOPING_FOREHEAD HP_SLOPING_FOREHEAD	-0.698	-0.292	0.549	0.872	-0.898	-0.533	4.106	0.700	0.872	-1.137	-5.561
HP_HYPERAMMONEMIA HP_HYPERAMMONEMIA	3.005	0.640	0.916	1.241	0.640	-2.289	-0.365	-0.952	-0.365	-1.471	-2.312
HP_CAFE_AU_LAIT_SPOT HP_CAFE_AU_LAIT_SPOT	-2.243	-1.094	2.506	0.684	0.273	0.684	2.859	-0.462	0.386	-0.837	-3.528
HP_PIGMENTARY_RETINOPATHY HP_PIGMENTARY_RETINOPATHY	0.700	2.991	0.872	1.769	-2.148	-1.756	0.310	0.419	-1.756	0.549	-2.656
HP_DECREASED_ACTIVITY_OF_THE_PYRUVATE_DEHYDROGENASE_COMPLEX HP_DECREASED_ACTIVITY_OF_THE_PYRUVATE_DEHYDROGENASE_COMPLEX	0.428	3.898	1.520	0.428	-0.766	-0.407	0.428	-0.766	-1.411	-1.411	-1.426
HP_OPTIC_DISC_PALLOR HP_OPTIC_DISC_PALLOR	0.417	1.115	0.718	4.018	-2.486	-0.301	0.556	-0.756	-2.486	0.417	-1.636
HP_FOCAL_T2_HYPERINTENSE_BASAL_GANGLIA_LESION HP_FOCAL_T2_HYPERINTENSE_BASAL_GANGLIA_LESION	0.240	3.417	1.379	0.432	-1.093	-1.093	0.240	-0.373	-1.829	0.687	-1.848
HP_ABNORMALITY_OF_THE_PREPUTIUM HP_ABNORMALITY_OF_THE_PREPUTIUM	-1.328	-0.703	-0.703	3.451	-0.703	0.796	2.190	0.247	-0.363	-1.328	-0.713
HP_INCREASED_SERUM_PYRUVATE HP_INCREASED_SERUM_PYRUVATE	0.287	3.254	0.724	1.024	-1.367	-1.367	0.724	0.287	-1.367	-0.316	-2.186
HP_ABNORMAL_MORPHOLOGY_OF_THE_ABDOMINAL_MUSCULATURE HP_ABNORMAL_MORPHOLOGY_OF_THE_ABDOMINAL_MUSCULATURE	-2.540	-0.740	-1.684	-0.286	1.705	-0.471	1.705	-0.471	2.568	-0.286	-0.482
HP_ABNORMAL_GLYCOSYLATION HP_ABNORMAL_GLYCOSYLATION	0.823	1.604	1.183	0.823	-1.662	0.529	0.529	-0.550	-0.960	-1.662	-1.679
HP_AMINOACIDURIA HP_AMINOACIDURIA	0.939	3.193	0.547	1.179	-2.696	0.271	0.271	0.394	-2.090	-0.915	-1.249
HP_INFERTILITY HP_INFERTILITY	-2.428	-1.686	-1.130	-0.564	1.546	1.788	-2.031	0.931	0.614	0.763	1.081
HP_BILATERAL_CLEFT_LIP HP_BILATERAL_CLEFT_LIP	-0.538	1.607	-0.176	-0.538	-0.538	-0.538	-0.538	-0.538	-0.538	4.290	-0.179
HP_OLIGOHYDRAMNIOS HP_OLIGOHYDRAMNIOS	-0.691	0.341	-0.691	2.680	0.617	-1.503	1.731	-0.264	0.792	-3.626	-0.532
HP_ABNORMAL_CIRCULATING_PROTEINOGENIC_AMINO_ACID_CONCENTRATION HP_ABNORMAL_CIRCULATING_PROTEINOGENIC_AMINO_ACID_CONCENTRATION	1.744	3.970	1.097	0.265	-0.524	-0.524	-0.778	-0.778	-1.589	-1.123	-0.795
HP_SIMPLIFIED_GYRAL_PATTERN HP_SIMPLIFIED_GYRAL_PATTERN	-0.255	0.573	0.352	-1.996	-0.757	-0.451	2.017	-0.451	3.044	-0.757	-1.245
HP_LEBER_OPTIC_ATROPHY HP_LEBER_OPTIC_ATROPHY	-0.414	-0.414	-0.414	-0.414	-0.414	0.641	-0.414	-0.414	0.211	5.340	-0.418
HP_MITOCHONDRIAL_MYOPATHY HP_MITOCHONDRIAL_MYOPATHY	1.254	2.438	0.288	0.679	-1.186	-0.788	0.679	-0.508	-1.186	0.460	-2.651
HP_LIPID_ACCUMULATION_IN_HEPATOCYTES HP_LIPID_ACCUMULATION_IN_HEPATOCYTES	-0.261	1.601	2.597	1.601	-0.539	-0.999	-0.381	-2.215	-1.720	0.484	-0.762
HP_ABNORMAL_PROTEIN_GLYCOSYLATION HP_ABNORMAL_PROTEIN_GLYCOSYLATION	0.718	2.023	1.084	0.718	-1.411	0.428	0.216	-0.407	-0.766	-1.411	-1.426
HP_MULTIPLE_CAFE_AU_LAIT_SPOTS HP_MULTIPLE_CAFE_AU_LAIT_SPOTS	-0.716	-1.097	1.379	0.521	-0.452	1.046	2.636	-0.273	-0.452	-0.716	-2.524
HP_DIASTASIS_RECTI HP_DIASTASIS_RECTI	-1.120	-1.120	-1.120	-0.259	1.510	-0.259	0.347	-0.550	3.389	-0.259	-0.265
HP_NON_MIDLINE_CLEFT_PALATE HP_NON_MIDLINE_CLEFT_PALATE	-0.704	1.210	-0.272	-0.704	-0.704	-0.272	-0.704	-0.704	-0.272	3.376	0.699
HP_RETINAL_ARTERIAL_TORTUOSITY HP_RETINAL_ARTERIAL_TORTUOSITY	-0.455	-0.455	0.187	-0.455	-0.455	0.579	-0.455	-0.455	0.187	4.936	-0.460
HP_PROGRESSIVE_MICROCEPHALY HP_PROGRESSIVE_MICROCEPHALY	1.004	1.973	1.004	0.753	-0.383	-0.383	0.368	-0.846	-0.383	-1.204	-3.331
HP_ABNORMAL_MITOCHONDRIA_IN_MUSCLE_TISSUE HP_ABNORMAL_MITOCHONDRIA_IN_MUSCLE_TISSUE	0.925	1.689	0.390	1.689	-0.703	-0.703	-0.227	-1.161	-1.161	0.627	-1.932
HP_HYPOPIGMENTATION_OF_THE_SKIN HP_HYPOPIGMENTATION_OF_THE_SKIN	-0.601	-0.262	0.575	1.957	-0.262	1.957	0.575	-0.465	-0.352	-4.113	-0.989
HP_CNS_HYPOMYELINATION HP_CNS_HYPOMYELINATION	0.742	2.910	0.742	1.653	-0.648	-0.422	-0.422	-0.964	-0.964	-0.648	-2.035
HP_ABSENT_SEPTUM_PELLUCIDUM HP_ABSENT_SEPTUM_PELLUCIDUM	-2.453	0.882	-0.259	3.168	-0.775	-0.259	-1.058	-0.259	-0.259	1.391	-1.082
HP_LOWER_LIMB_HYPERTONIA HP_LOWER_LIMB_HYPERTONIA	1.153	1.153	-0.222	0.398	-1.037	0.398	1.666	-1.037	-0.491	-1.037	-1.047
HP_ABNORMAL_SPERMATOGENESIS HP_ABNORMAL_SPERMATOGENESIS	-1.679	-1.312	-0.766	1.434	2.333	1.183	-0.766	-0.412	-1.011	-0.569	1.398
HP_VASCULAR_TORTUOSITY HP_VASCULAR_TORTUOSITY	-0.912	-0.406	0.217	-0.912	-0.912	0.876	-0.406	-0.406	0.217	4.184	0.213
HP_ABNORMAL_CORPUS_STRIATUM_MORPHOLOGY HP_ABNORMAL_CORPUS_STRIATUM_MORPHOLOGY	0.556	1.666	2.160	0.320	-1.620	0.320	-0.283	-0.525	-0.927	-0.283	-1.637
HP_ABNORMALITY_OF_KREBS_CYCLE_METABOLISM HP_ABNORMALITY_OF_KREBS_CYCLE_METABOLISM	1.060	0.279	1.060	0.279	-0.787	-0.787	-0.787	-0.324	-0.787	2.278	-0.795
HP_RAGGED_RED_MUSCLE_FIBERS HP_RAGGED_RED_MUSCLE_FIBERS	1.241	0.246	-0.365	0.640	-1.471	-1.471	0.417	0.640	-0.952	2.498	-1.491
HP_MUTISM HP_MUTISM	-0.535	0.478	-0.535	-0.867	-0.867	-0.867	1.375	0.478	1.375	1.776	-2.186
HP_RESTRICTIVE_BEHAVIOR HP_RESTRICTIVE_BEHAVIOR	-0.704	-0.704	-0.704	-0.704	0.332	-0.704	0.707	1.210	1.827	0.707	-0.712
HP_ABNORMAL_BRAINSTEM_MRI_SIGNAL_INTENSITY HP_ABNORMAL_BRAINSTEM_MRI_SIGNAL_INTENSITY	0.556	3.312	0.862	0.862	-0.525	-0.525	-0.283	-0.927	-0.927	-0.525	-1.637
