GO	[-5.47 -0.68]	[-0.68 -0.36]	[-0.36 -0.19]	[-0.19 -0.06]	[-0.06 0.00]	[0.00 0.00]	[0.00 0.10]	[0.10 0.27]	[0.27 0.54]	[0.54 1.06]	[1.06 6.41]
GO_DNA_PACKAGING_COMPLEX GO_DNA_PACKAGING_COMPLEX	9.313	6.337	-0.950	-0.702	-1.649	0.368	-0.950	-1.261	-1.649	-2.132	-1.659
GO_PROTEIN_DNA_COMPLEX GO_PROTEIN_DNA_COMPLEX	5.186	7.344	1.068	0.598	-3.149	-0.698	-0.550	-1.906	-1.906	-3.687	-0.883
GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	2.594	-0.398	-1.731	-2.570	-0.888	2.288	-1.731	-4.487	-0.530	1.486	4.361
GO_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY GO_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY	4.799	4.035	2.120	0.410	-1.044	-0.659	-0.512	-1.572	-1.572	-3.224	-1.915
GO_NUCLEOSOME_ORGANIZATION GO_NUCLEOSOME_ORGANIZATION	3.686	4.434	1.151	1.151	-0.717	-0.557	-0.425	-2.076	-1.714	-3.549	-1.727
GO_CHROMATIN_ASSEMBLY GO_CHROMATIN_ASSEMBLY	5.474	4.204	0.758	0.348	-0.635	-0.481	-0.635	-2.012	-1.048	-2.455	-2.026
GO_CHROMATIN_SILENCING_AT_RDNA GO_CHROMATIN_SILENCING_AT_RDNA	3.935	2.691	-0.524	0.859	-1.616	-0.524	0.320	-1.616	-0.925	-0.524	-1.621
GO_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY GO_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	3.250	-1.222	-2.143	-1.792	-0.494	1.370	0.318	-0.633	-3.004	1.168	2.611
GO_DNA_REPLICATION_DEPENDENT_NUCLEOSOME_ORGANIZATION GO_DNA_REPLICATION_DEPENDENT_NUCLEOSOME_ORGANIZATION	4.143	2.774	0.480	-0.363	-1.325	-0.363	0.247	-1.325	-1.325	-0.702	-1.330
GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	2.084	-1.533	-1.877	-2.745	-0.991	0.929	-0.346	-1.533	1.121	0.469	4.047
GO_REGULATION_OF_RESPONSE_TO_WOUNDING GO_REGULATION_OF_RESPONSE_TO_WOUNDING	4.052	-1.136	-2.982	-0.717	-2.076	1.151	-0.318	0.383	-0.909	0.633	1.575
GO_NEGATIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS GO_NEGATIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS	2.012	-1.408	-1.408	-0.764	0.216	1.513	-1.408	0.717	0.216	-1.408	1.506
GO_AMINO_ACID_ACTIVATION GO_AMINO_ACID_ACTIVATION	2.643	0.626	1.273	1.273	-0.411	-1.906	-0.411	-0.228	-0.411	-1.906	-1.913
GO_LIGASE_ACTIVITY GO_LIGASE_ACTIVITY	2.840	1.355	2.182	0.729	-0.406	-1.953	-1.230	-0.734	0.311	-0.958	-2.439
GO_REGULATION_OF_WOUND_HEALING GO_REGULATION_OF_WOUND_HEALING	4.053	-1.073	-2.606	-0.834	-1.706	0.797	-0.349	0.483	-0.834	0.629	1.422
GO_ACTIN_MEDIATED_CELL_CONTRACTION GO_ACTIN_MEDIATED_CELL_CONTRACTION	2.636	0.282	-3.829	-0.847	0.282	0.718	-0.628	-1.871	0.282	0.401	1.950
GO_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GO_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	5.884	-0.622	-2.576	-1.339	0.496	0.645	-0.817	-0.817	0.370	0.370	0.262
GO_SYMPORTER_ACTIVITY GO_SYMPORTER_ACTIVITY	4.526	-1.681	-1.339	-0.339	-0.622	0.816	-2.089	-0.465	0.266	0.645	0.807
GO_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS GO_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS	2.783	0.584	0.899	0.584	-0.500	-1.574	-0.266	0.339	-0.266	-1.574	-1.580
GO_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GO_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.434	-0.259	-2.012	-1.317	-0.822	1.136	-0.822	0.600	-2.012	0.758	1.582
GO_POTASSIUM_CHANNEL_ACTIVITY GO_POTASSIUM_CHANNEL_ACTIVITY	2.590	-0.469	-2.413	-1.482	-0.866	1.360	-0.332	0.531	-1.482	0.531	1.349
GO_NUCLEAR_NUCLEOSOME GO_NUCLEAR_NUCLEOSOME	4.915	0.941	-0.860	-0.250	-0.250	0.359	-0.250	-0.476	-0.860	-0.860	-1.538
GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	4.075	-1.213	-0.956	-0.956	0.400	1.040	-1.883	-0.742	-0.424	-0.310	1.474
GO_SODIUM_CHANNEL_COMPLEX GO_SODIUM_CHANNEL_COMPLEX	2.150	-1.077	-1.077	-0.520	1.089	-0.240	-0.240	-1.077	-0.520	2.150	-0.523
GO_DETECTION_OF_ABIOTIC_STIMULUS GO_DETECTION_OF_ABIOTIC_STIMULUS	2.182	-0.406	-0.958	-0.552	-0.406	1.608	-1.230	-1.953	-0.958	0.311	2.483
GO_GROWTH_FACTOR_BINDING GO_GROWTH_FACTOR_BINDING	2.976	-0.902	-0.512	-0.902	-2.336	-0.265	-0.512	0.612	-1.166	0.784	1.973
GO_SOLUTE_SODIUM_SYMPORTER_ACTIVITY GO_SOLUTE_SODIUM_SYMPORTER_ACTIVITY	3.076	-1.064	-0.488	-0.488	-0.314	1.155	-2.143	-0.314	0.446	-1.517	1.147
GO_TETRAHYDROFOLATE_METABOLIC_PROCESS GO_TETRAHYDROFOLATE_METABOLIC_PROCESS	2.697	1.292	0.762	-0.662	-0.662	-0.662	-0.662	-0.662	-0.662	0.362	-0.249
GO_MEMBRANE_DEPOLARIZATION GO_MEMBRANE_DEPOLARIZATION	2.317	-1.028	-2.621	-0.730	1.300	-0.338	-1.028	-0.338	-0.505	0.577	1.596
GO_CELL_SUBSTRATE_JUNCTION_ORGANIZATION GO_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	4.763	-0.695	-1.303	0.269	-0.490	-0.961	-0.335	0.750	0.398	-1.738	0.553
GO_PROTEIN_HETEROTETRAMERIZATION GO_PROTEIN_HETEROTETRAMERIZATION	3.403	1.879	0.318	-0.809	-0.285	-0.492	-0.285	-2.072	-0.809	-0.492	-0.288
GO_SINGLE_STRANDED_DNA_HELICASE_ACTIVITY GO_SINGLE_STRANDED_DNA_HELICASE_ACTIVITY	2.543	1.822	0.332	-0.272	-0.704	-0.704	-0.704	0.332	-0.704	-0.272	-0.706
GO_ORGANIC_HYDROXY_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GO_ORGANIC_HYDROXY_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.811	-0.650	-1.090	-1.823	0.685	1.372	-1.090	-0.373	0.240	0.240	0.238
GO_L_SERINE_METABOLIC_PROCESS GO_L_SERINE_METABOLIC_PROCESS	4.576	0.167	-0.497	-0.497	-0.497	-0.497	0.167	0.524	-0.497	0.167	-0.498
GO_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS GO_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS	4.106	1.327	0.316	0.316	-0.738	-0.738	-0.738	-0.738	-0.470	0.316	-1.684
GO_SERINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS GO_SERINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	4.280	0.707	-0.704	-0.272	-0.272	-0.704	0.332	-0.272	-0.704	-0.272	-0.706
GO_COLLAGEN_BINDING GO_COLLAGEN_BINDING	2.234	-0.859	-0.565	-0.359	-1.854	-0.359	-0.859	-0.565	-0.359	0.847	2.664
GO_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY GO_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	3.398	-1.845	-1.462	-1.145	0.351	1.467	-0.362	-0.671	-0.256	0.478	0.347
GO_3_5_DNA_HELICASE_ACTIVITY GO_3_5_DNA_HELICASE_ACTIVITY	2.070	1.386	0.396	0.396	-0.621	-0.621	0.396	-0.621	-0.621	-0.621	-0.623
GO_FOCAL_ADHESION_ASSEMBLY GO_FOCAL_ADHESION_ASSEMBLY	3.962	-0.426	-1.280	0.326	-0.632	-1.280	-0.277	0.680	0.326	-1.280	0.674
GO_CELLULAR_RESPONSE_TO_RADIATION GO_CELLULAR_RESPONSE_TO_RADIATION	2.693	0.990	1.615	0.663	-0.659	-0.835	-1.288	0.310	-0.835	-0.659	-1.585
GO_PLATELET_DERIVED_GROWTH_FACTOR_BINDING GO_PLATELET_DERIVED_GROWTH_FACTOR_BINDING	2.749	-0.455	-0.455	-0.455	-0.455	1.148	-0.455	-0.455	-0.455	0.187	0.577
GO_SARCOLEMMA GO_SARCOLEMMA	2.713	-0.486	-0.351	-2.276	-0.866	-0.351	-0.866	-0.655	0.362	1.023	1.483
