GO	[-2.64 -0.21]	[-0.21 -0.13]	[-0.13 -0.08]	[-0.08 -0.05]	[-0.05 -0.01]	[-0.01 0.01]	[0.01 0.05]	[0.05 0.09]	[0.09 0.14]	[0.14 0.22]	[0.22 1.47]
GOBP_RESPONSE_TO_IONIZING_RADIATION GOBP_RESPONSE_TO_IONIZING_RADIATION	-1.837	1.005	1.818	2.308	-0.654	0.238	-0.654	-1.837	0.238	-0.374	-0.374
GOBP_PROTEIN_METHYLATION GOBP_PROTEIN_METHYLATION	0.238	2.308	-1.098	-1.098	0.238	1.005	0.687	-0.374	1.005	-1.098	-1.837
GOCC_GOLGI_CISTERNA_MEMBRANE GOCC_GOLGI_CISTERNA_MEMBRANE	-0.464	-0.204	-0.998	-0.464	-0.998	-0.464	-0.998	0.774	-0.204	1.219	3.075
GOCC_CIS_GOLGI_NETWORK GOCC_CIS_GOLGI_NETWORK	0.256	0.566	-0.352	-0.831	-0.831	-0.352	-0.831	0.256	-0.831	0.566	3.701
GOCC_GOLGI_CISTERNA GOCC_GOLGI_CISTERNA	-0.300	0.302	-1.207	-0.612	-0.612	-0.612	-1.207	0.932	-0.300	0.932	3.143
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION	-0.873	3.528	-0.873	-0.379	-0.873	0.527	0.527	-0.873	0.235	0.235	0.235
HP_ADVANCED_ERUPTION_OF_TEETH HP_ADVANCED_ERUPTION_OF_TEETH	0.969	2.380	0.476	-0.539	-0.539	-0.539	-0.539	0.969	-0.539	-0.539	-0.539
GOBP_ERAD_PATHWAY GOBP_ERAD_PATHWAY	-0.522	-0.241	-1.082	0.371	0.685	-1.082	0.371	-0.241	-0.241	3.543	-1.082
GOBP_TRANSLATIONAL_INITIATION GOBP_TRANSLATIONAL_INITIATION	1.638	1.321	1.321	0.580	0.405	-0.510	-1.442	-0.740	-2.664	0.266	-0.740
GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	-0.364	1.191	-0.364	-1.333	2.801	0.480	-0.705	0.246	0.480	-1.333	-0.705
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	2.215	1.110	1.806	0.237	0.388	-0.894	-1.317	-0.376	-1.317	-1.317	-0.376
GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	-0.379	2.049	-0.873	0.527	-0.873	0.933	0.933	-0.873	0.235	-0.379	-0.873
HP_PRE_CAPILLARY_PULMONARY_HYPERTENSION HP_PRE_CAPILLARY_PULMONARY_HYPERTENSION	1.060	1.621	0.279	-0.789	0.279	-0.789	-0.789	-0.789	1.060	-0.789	0.279
GOMF_DNA_POLYMERASE_BINDING GOMF_DNA_POLYMERASE_BINDING	0.239	-0.373	4.452	0.239	-0.373	-0.373	0.239	-0.373	-0.373	-0.373	-0.373
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	-0.415	2.989	0.211	1.259	-0.415	-0.415	0.211	-0.415	-0.415	-0.415	-0.415
GOCC_GOLGI_CIS_CISTERNA GOCC_GOLGI_CIS_CISTERNA	-0.332	-0.332	-0.332	-0.332	0.272	-0.332	-0.332	-0.332	-0.332	0.796	3.576
HP_HYPOMIMIC_FACE HP_HYPOMIMIC_FACE	-0.415	-0.415	0.211	2.989	-0.415	-0.415	-0.415	0.641	0.641	-0.415	-0.415
