GO	[-5.99 -0.57]	[-0.57 -0.24]	[-0.24 -0.11]	[-0.11 -0.02]	[-0.02 0.00]	[0.00 0.01]	[0.01 0.09]	[0.09 0.18]	[0.18 0.33]	[0.33 0.67]	[0.67 6.04]
GOMF_ODORANT_BINDING GOMF_ODORANT_BINDING	-0.291	-1.788	-3.716	-2.914	12.074	19.073	-3.716	-3.716	-2.914	-1.383	-1.387
GOMF_ANTIGEN_BINDING GOMF_ANTIGEN_BINDING	-0.823	-4.343	-2.979	-5.266	11.331	20.391	-2.456	-2.014	-1.637	-1.318	-0.484
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	-4.710	-1.535	5.296	9.773	0.355	-3.295	2.084	0.469	-1.241	-1.878	-5.668
GOMF_HORMONE_ACTIVITY GOMF_HORMONE_ACTIVITY	2.166	-1.187	-3.124	-1.958	6.484	4.509	-3.946	-2.478	-1.958	-1.533	2.494
GOMF_RIBONUCLEOPROTEIN_COMPLEX_BINDING GOMF_RIBONUCLEOPROTEIN_COMPLEX_BINDING	-4.409	-0.256	2.669	4.207	-0.256	-4.409	3.398	0.478	-0.256	-2.307	-2.872
GOMF_NUCLEASE_ACTIVITY GOMF_NUCLEASE_ACTIVITY	-2.370	0.680	2.333	0.548	-1.148	-3.816	4.230	-1.148	2.333	-0.271	-2.798
GOMF_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY GOMF_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	4.798	0.597	-0.874	-1.908	-1.079	1.068	-1.908	-2.269	-2.681	0.894	3.697
GOMF_S_ADENOSYLMETHIONINE_DEPENDENT_METHYLTRANSFERASE_ACTIVITY GOMF_S_ADENOSYLMETHIONINE_DEPENDENT_METHYLTRANSFERASE_ACTIVITY	-3.632	0.917	1.113	2.712	-2.485	-2.040	0.586	2.101	1.825	-1.067	-2.492
GOMF_TYPE_I_INTERFERON_RECEPTOR_BINDING GOMF_TYPE_I_INTERFERON_RECEPTOR_BINDING	-0.704	-0.704	-0.704	-0.704	5.291	4.280	-0.704	-0.704	-0.704	-0.704	-0.705
GOMF_ISOMERASE_ACTIVITY GOMF_ISOMERASE_ACTIVITY	-0.807	-1.614	0.476	5.541	-1.030	-3.564	2.793	-0.621	0.956	-0.807	-0.624
GOMF_HEPARIN_BINDING GOMF_HEPARIN_BINDING	3.796	-0.752	-1.202	-1.490	-0.441	0.276	-2.225	-2.225	-0.328	0.967	4.562
GOMF_LIGASE_ACTIVITY GOMF_LIGASE_ACTIVITY	-0.430	0.987	0.385	3.478	-1.805	-1.805	2.185	0.646	-0.319	-0.940	-3.207
GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	-0.699	3.708	1.932	0.894	-1.317	-3.690	0.474	-0.427	-1.317	-0.874	0.733
GOMF_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY GOMF_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY	2.273	-1.328	-0.837	-0.513	1.414	1.820	-2.114	-1.328	-0.837	0.751	0.301
GOMF_ELECTRON_TRANSFER_ACTIVITY GOMF_ELECTRON_TRANSFER_ACTIVITY	-3.656	-0.718	0.746	1.382	0.320	-1.927	2.220	0.746	1.147	-1.210	-0.541
GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING	-4.194	0.359	1.706	0.688	-1.029	-0.537	1.138	1.138	0.508	-0.250	-1.833
GOMF_PEPTIDE_RECEPTOR_ACTIVITY GOMF_PEPTIDE_RECEPTOR_ACTIVITY	1.985	-0.759	-1.910	-1.235	1.229	2.589	-1.235	-1.910	-0.319	-0.319	1.224
GOMF_SNORNA_BINDING GOMF_SNORNA_BINDING	-1.326	-0.702	1.185	1.648	1.185	-1.326	0.480	0.794	0.247	-1.326	-1.328
GOMF_CHEMOREPELLENT_ACTIVITY GOMF_CHEMOREPELLENT_ACTIVITY	0.347	0.644	0.347	-1.118	-1.118	-1.118	-1.118	-1.118	0.644	2.054	1.501
GOMF_PHOSPHATASE_BINDING GOMF_PHOSPHATASE_BINDING	-2.573	-1.012	1.564	1.147	-2.169	-2.169	0.651	0.799	1.347	0.406	0.647
GOMF_ACETYLTRANSFERASE_ACTIVITY GOMF_ACETYLTRANSFERASE_ACTIVITY	-1.651	-1.227	0.441	3.098	0.441	-0.301	0.817	0.441	1.321	-2.198	-1.655
GOMF_STRUCTURAL_CONSTITUENT_OF_EYE_LENS GOMF_STRUCTURAL_CONSTITUENT_OF_EYE_LENS	1.283	-0.953	-0.953	-0.434	0.200	4.850	-0.434	-0.434	-0.434	-0.953	0.199
GOMF_GDP_BINDING GOMF_GDP_BINDING	-2.144	-1.064	0.289	-0.314	-1.518	-0.731	1.155	4.621	0.289	0.289	0.287
GOMF_RNA_POLYMERASE_BINDING GOMF_RNA_POLYMERASE_BINDING	-2.108	-1.038	0.463	0.908	0.301	0.908	2.258	0.301	0.301	-0.301	-3.033
GOMF_NUCLEOSOME_BINDING GOMF_NUCLEOSOME_BINDING	-1.393	-0.421	0.738	0.998	-1.393	-0.263	0.998	3.873	-0.647	-1.393	-0.963
GOMF_CARGO_RECEPTOR_ACTIVITY GOMF_CARGO_RECEPTOR_ACTIVITY	0.620	0.429	0.620	-0.505	-3.112	-2.180	0.429	-0.753	0.277	1.428	1.424
GOMF_OXYGEN_BINDING GOMF_OXYGEN_BINDING	1.595	-0.958	-1.658	-0.549	0.302	2.071	-0.300	-1.658	-0.549	0.528	0.818
GOMF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVATOR_ACTIVITY GOMF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVATOR_ACTIVITY	-0.925	-0.524	0.320	-0.925	-0.283	0.320	3.935	-0.524	1.227	-0.283	-1.619
GOMF_STRUCTURAL_CONSTITUENT_OF_SKIN_EPIDERMIS GOMF_STRUCTURAL_CONSTITUENT_OF_SKIN_EPIDERMIS	-0.223	-0.621	-0.223	-0.621	2.867	2.070	-0.621	-0.621	-0.223	-0.223	-0.622
GOMF_DNA_REPLICATION_ORIGIN_BINDING GOMF_DNA_REPLICATION_ORIGIN_BINDING	-0.953	-0.953	-0.434	1.836	0.457	0.200	0.200	0.457	1.836	-0.953	-0.954
GOMF_ISOPRENOID_BINDING GOMF_ISOPRENOID_BINDING	-0.266	-0.500	-0.500	-1.575	0.898	0.339	-0.500	-0.893	-0.893	0.898	3.389
GOMF_SNARE_BINDING GOMF_SNARE_BINDING	0.817	0.333	-0.755	-0.271	-0.392	-3.639	1.277	1.546	0.333	-1.334	0.626
GOMF_ORGANIC_ACID_SODIUM_SYMPORTER_ACTIVITY GOMF_ORGANIC_ACID_SODIUM_SYMPORTER_ACTIVITY	2.462	1.878	0.303	-1.201	-0.610	0.303	-0.610	-0.300	-0.610	-1.201	0.302
GOMF_GABA_RECEPTOR_ACTIVITY GOMF_GABA_RECEPTOR_ACTIVITY	0.491	0.874	-0.406	-0.911	-0.911	0.217	-0.911	-0.911	0.217	2.596	0.490
GOMF_HISTONE_DEMETHYLASE_ACTIVITY_H3_K4_SPECIFIC GOMF_HISTONE_DEMETHYLASE_ACTIVITY_H3_K4_SPECIFIC	-0.331	-0.331	-0.331	2.452	-0.331	-0.331	0.273	1.528	-0.331	-0.331	-0.332
