GO	[-4.31 -0.52]	[-0.52 -0.25]	[-0.25 -0.13]	[-0.13 -0.05]	[-0.05 0.00]	[0.00 0.02]	[0.02 0.11]	[0.11 0.24]	[0.24 0.48]	[0.48 1.01]	[1.01 6.79]
HP_INCREASED_SERUM_LACTATE HP_INCREASED_SERUM_LACTATE	-1.641	1.369	4.065	2.392	1.845	-1.641	1.159	0.293	-1.641	-2.825	-7.856
HP_LACTIC_ACIDOSIS HP_LACTIC_ACIDOSIS	-2.509	1.412	2.185	4.626	1.651	-2.509	1.651	-0.309	-1.402	-2.509	-6.092
HP_ABNORMALITY_OF_THE_MITOCHONDRION HP_ABNORMALITY_OF_THE_MITOCHONDRION	-2.480	0.301	2.517	4.277	1.939	-2.058	1.437	0.527	-0.886	-2.480	-6.051
HP_ABNORMAL_ACTIVITY_OF_MITOCHONDRIAL_RESPIRATORY_CHAIN HP_ABNORMAL_ACTIVITY_OF_MITOCHONDRIAL_RESPIRATORY_CHAIN	-2.602	-0.325	4.229	4.758	1.347	-1.914	0.813	-0.490	-1.010	-2.602	-3.629
HP_DECREASED_ACTIVITY_OF_MITOCHONDRIAL_COMPLEX_I HP_DECREASED_ACTIVITY_OF_MITOCHONDRIAL_COMPLEX_I	-2.080	-0.493	2.875	6.083	-0.285	-0.811	0.523	-0.493	-0.493	-2.080	-2.101
HP_INCREASED_CSF_LACTATE HP_INCREASED_CSF_LACTATE	-2.385	0.713	2.864	2.104	1.179	-1.013	1.458	0.249	-1.013	-2.385	-4.227
HP_MUSCLE_ABNORMALITY_RELATED_TO_MITOCHONDRIAL_DYSFUNCTION HP_MUSCLE_ABNORMALITY_RELATED_TO_MITOCHONDRIAL_DYSFUNCTION	-0.892	0.340	1.221	4.633	0.945	-0.892	0.504	-0.616	-0.265	-2.415	-3.416
HP_SLOPING_FOREHEAD HP_SLOPING_FOREHEAD	-1.137	-0.898	2.991	4.514	-1.421	-0.898	0.419	1.065	0.310	-0.898	-3.201
HP_LEUKODYSTROPHY HP_LEUKODYSTROPHY	-1.081	0.335	0.858	2.706	0.653	-1.081	1.977	0.858	-0.794	-1.904	-4.355
HP_CAFE_AU_LAIT_SPOT HP_CAFE_AU_LAIT_SPOT	-0.837	0.386	1.083	0.871	-0.331	-0.629	2.859	0.386	1.083	-2.799	-4.391
HP_ABNORMAL_CSF_METABOLITE_LEVEL HP_ABNORMAL_CSF_METABOLITE_LEVEL	-1.471	0.402	1.996	2.328	1.153	-1.130	1.408	-0.457	-0.457	-1.890	-3.092
HP_MITOCHONDRIAL_MYOPATHY HP_MITOCHONDRIAL_MYOPATHY	-1.186	0.288	1.608	3.424	0.944	-0.788	0.679	-0.315	-0.788	-1.756	-2.651
HP_DECREASED_ACTIVITY_OF_THE_PYRUVATE_DEHYDROGENASE_COMPLEX HP_DECREASED_ACTIVITY_OF_THE_PYRUVATE_DEHYDROGENASE_COMPLEX	-0.766	0.216	3.898	-0.407	1.084	-1.411	0.428	1.084	-0.766	-1.411	-1.426
HP_OPTIC_DISC_PALLOR HP_OPTIC_DISC_PALLOR	-0.569	-0.419	2.187	3.610	0.301	-2.486	1.348	0.301	-1.602	-0.756	-1.636
HP_ERYTHROID_HYPOPLASIA HP_ERYTHROID_HYPOPLASIA	-1.037	-1.037	1.666	2.932	1.666	-0.491	-0.491	-1.037	-0.222	-1.037	-0.498
HP_BRAIN_IMAGING_ABNORMALITY HP_BRAIN_IMAGING_ABNORMALITY	-0.538	-0.756	0.511	1.150	-0.249	-1.035	3.225	0.693	-0.538	0.360	-4.270
HP_INFERTILITY HP_INFERTILITY	2.048	-0.721	-1.686	-4.011	0.763	1.546	-0.326	-1.388	1.118	0.372	0.590
HP_MYELODYSPLASIA HP_MYELODYSPLASIA	-1.418	-0.259	2.374	2.018	0.495	-1.873	2.018	-0.259	-1.418	-1.058	-1.082
