GO	[-4.93 -0.49]	[-0.49 -0.23]	[-0.23 -0.12]	[-0.12 -0.03]	[-0.03 0.00]	[0.00 0.00]	[0.00 0.09]	[0.09 0.21]	[0.21 0.44]	[0.44 0.92]	[0.92 7.03]
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	-4.013	1.696	12.344	6.142	0.352	-7.837	1.696	0.582	-4.711	-6.534	-7.865
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	-3.871	0.389	10.249	16.771	-0.645	-4.989	-0.469	-1.143	-3.871	-3.055	-5.006
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	-0.595	-1.715	-3.373	-3.373	5.941	21.827	-1.715	-3.373	-2.704	-1.043	-0.315
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	-4.359	0.724	3.870	8.257	2.254	-6.137	2.544	-0.776	-2.181	-4.359	-4.381
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	0.328	-2.946	-2.946	-2.036	6.790	13.899	-2.036	-2.946	-2.036	-0.667	-0.672
REACTOME_ANTIMICROBIAL_PEPTIDES REACTOME_ANTIMICROBIAL_PEPTIDES	0.290	-2.232	-2.959	-3.987	2.257	16.873	-1.252	-1.681	-2.959	-1.681	1.893
REACTOME_S_PHASE REACTOME_S_PHASE	-2.632	2.523	6.960	2.842	1.009	-6.746	1.212	-0.923	-1.163	-3.806	-3.188
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	-2.232	2.637	7.194	1.906	0.290	-3.987	0.795	-0.918	-0.918	-2.232	-4.001
REACTOME_TRNA_PROCESSING REACTOME_TRNA_PROCESSING	-1.650	2.651	6.908	2.292	-0.950	-4.613	0.368	0.512	-0.950	-2.134	-3.541
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	1.695	-3.155	-3.694	-2.271	1.936	3.382	-1.318	-3.694	-1.318	2.468	3.357
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	-2.489	0.520	4.205	6.112	-0.452	-2.489	-0.714	1.041	-1.093	-2.489	-2.497
REACTOME_HDACS_DEACETYLATE_HISTONES REACTOME_HDACS_DEACETYLATE_HISTONES	3.221	10.209	-0.418	0.653	-0.606	-2.847	-1.177	-0.854	-2.132	-2.132	-0.861
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	-2.837	-2.000	-0.326	-0.715	-0.899	-5.459	2.556	4.603	2.271	-0.560	1.087
WP_CELL_DIFFERENTIATION_INDEX_EXPANDED WP_CELL_DIFFERENTIATION_INDEX_EXPANDED	0.522	-1.293	-2.073	-0.285	2.344	8.378	-2.073	-1.293	-1.293	-0.285	-0.814
