GO	[-23.89 -0.92]	[-0.92 -0.54]	[-0.54 -0.29]	[-0.29 -0.18]	[-0.18 0.00]	[0.00 0.00]	[0.00 0.17]	[0.17 0.51]	[0.51 1.13]	[1.13 2.11]	[2.11 10.00]
GOCC_SPECIFIC_GRANULE GOCC_SPECIFIC_GRANULE	-1.708	-0.873	-1.105	-1.105	-1.708	-6.612	-0.873	1.067	3.658	4.433	2.971
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	0.423	-1.976	-4.075	-0.510	-1.064	0.318	-0.662	-1.976	0.423	1.035	11.722
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	0.908	-1.261	-3.325	-0.475	-2.305	-1.010	-3.325	0.457	0.587	2.331	8.083
GOBP_GRANULOCYTE_MIGRATION GOBP_GRANULOCYTE_MIGRATION	-1.407	-2.668	-3.260	-0.869	-2.173	2.499	-0.667	0.457	-0.267	1.150	8.234
GOMF_PEPTIDE_RECEPTOR_ACTIVITY GOMF_PEPTIDE_RECEPTOR_ACTIVITY	-0.320	-3.461	-3.461	1.016	-0.436	0.659	-0.975	-2.853	-0.320	4.013	4.438
GOBP_REGULATION_OF_CELL_KILLING GOBP_REGULATION_OF_CELL_KILLING	-0.336	-2.298	-2.298	-0.962	-2.298	-0.336	-0.962	-0.962	2.159	3.789	4.775
GOMF_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY GOMF_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	-0.978	-1.253	-1.981	0.551	-2.456	-0.301	-1.981	-0.567	0.301	5.209	5.234
GOMF_LIPASE_ACTIVITY GOMF_LIPASE_ACTIVITY	-0.331	0.384	-2.767	-0.461	-2.218	-1.084	-1.084	-0.461	0.860	3.161	3.972
GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY	-0.271	-2.947	-1.748	-0.962	-0.771	1.412	1.017	-1.447	1.017	0.845	2.715
GOMF_SERINE_HYDROLASE_ACTIVITY GOMF_SERINE_HYDROLASE_ACTIVITY	-0.335	-2.412	-1.387	1.963	-1.387	1.963	-0.914	-1.133	0.269	0.896	2.244
GOBP_NEURON_FATE_COMMITMENT GOBP_NEURON_FATE_COMMITMENT	-1.064	-2.447	-1.064	-0.260	-0.434	1.075	-0.691	-0.434	-0.260	1.791	3.190
GOBP_NEGATIVE_CHEMOTAXIS GOBP_NEGATIVE_CHEMOTAXIS	0.389	-0.702	-1.158	-0.228	-0.702	-1.158	-1.907	0.389	1.271	0.389	3.805
GOMF_PATTERN_RECOGNITION_RECEPTOR_ACTIVITY GOMF_PATTERN_RECOGNITION_RECEPTOR_ACTIVITY	-0.434	-0.953	-0.953	-0.434	-0.953	0.199	-0.434	-0.434	0.199	1.835	3.991
GOBP_PRESYNAPSE_ORGANIZATION GOBP_PRESYNAPSE_ORGANIZATION	0.317	-0.810	-0.492	0.317	0.317	0.781	-0.285	-2.073	-2.073	0.781	2.858
GOBP_DNA_METHYLATION_INVOLVED_IN_GAMETE_GENERATION GOBP_DNA_METHYLATION_INVOLVED_IN_GAMETE_GENERATION	1.057	-0.787	-0.787	-0.787	-0.324	-0.787	-0.787	-0.324	0.609	1.057	2.275
GOMF_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.359	-0.250	-1.533	-1.533	-0.477	1.332	-0.250	0.359	-0.861	-0.250	2.886
