GO	[-2.13 -0.32]	[-0.32 -0.21]	[-0.21 -0.14]	[-0.14 -0.09]	[-0.09 -0.03]	[-0.03 0.02]	[0.02 0.08]	[0.08 0.15]	[0.15 0.23]	[0.23 0.40]	[0.40 2.90]
MIR605_5P MIR605_5P	-1.586	-0.899	-0.503	-0.267	-0.267	-1.586	0.338	-0.899	-0.267	2.813	3.469
MIR630 MIR630	-1.041	-0.493	-0.493	-0.222	-0.222	-1.041	1.668	3.690	-1.041	-0.493	0.403
MIR4790_3P MIR4790_3P	0.993	-0.352	-0.832	-0.832	-0.352	-0.832	-0.832	0.993	1.527	-0.832	1.542
MIR26B_3P MIR26B_3P	-0.479	0.358	-0.866	-0.479	0.615	-1.544	-0.479	-0.866	0.944	4.241	-0.472
MIR376C_3P MIR376C_3P	-1.628	0.555	-0.932	0.319	-0.528	0.861	-1.628	2.720	-0.528	0.861	-0.278
MIR1178_3P MIR1178_3P	-0.999	0.426	-0.204	-0.999	-0.999	-0.464	-0.999	0.426	0.426	0.773	3.098
MIR223_3P MIR223_3P	-0.644	-0.644	0.539	0.883	-1.250	-0.644	-0.644	-0.644	1.308	3.021	-0.636
MIR3925_5P MIR3925_5P	-1.712	-0.578	-1.712	0.501	-0.999	-0.578	1.136	0.786	1.136	0.501	0.799
MIR370_3P MIR370_3P	0.397	1.668	-1.041	-1.041	-1.041	-0.493	0.397	-1.041	1.153	0.397	0.737
MIR653_3P MIR653_3P	0.964	-1.134	-1.134	-1.881	-0.681	-0.394	0.409	0.409	1.754	1.331	0.230
