GO	[-6.32 -0.92]	[-0.92 -0.59]	[-0.59 -0.34]	[-0.34 -0.13]	[-0.13 0.00]	[0.00 0.00]	[0.00 0.15]	[0.15 0.41]	[0.41 0.76]	[0.76 1.69]	[1.69 23.61]
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA	-1.965	-2.865	-2.865	-2.865	3.964	19.303	1.339	-2.865	-2.865	-1.364	-1.366
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	-1.426	-2.949	-2.949	-2.949	3.291	18.760	1.967	-2.949	-2.037	-0.987	-2.952
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	-1.200	-1.678	-3.282	-3.282	2.763	17.767	1.601	-2.330	-1.200	-0.843	-3.285
REACTOME_CD22_MEDIATED_BCR_REGULATION REACTOME_CD22_MEDIATED_BCR_REGULATION	-2.532	-2.532	-2.532	-1.679	3.555	15.255	1.693	-1.679	-1.679	-1.679	-1.681
REACTOME_FCGR_ACTIVATION REACTOME_FCGR_ACTIVATION	-1.965	-2.865	-2.865	-2.865	2.492	14.347	2.071	-1.364	-0.936	-0.936	-1.366
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	-1.305	-3.038	-2.302	-2.302	2.934	14.852	1.512	-3.038	-3.038	-0.491	-0.337
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	-1.321	-2.691	-4.323	-3.163	0.598	12.113	0.368	-3.163	-1.321	0.475	6.038
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	-1.349	-1.045	-2.709	-4.224	1.120	13.951	1.622	-3.378	-2.165	-0.797	1.618
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	-2.949	-2.949	-0.987	-2.037	1.967	13.922	1.596	-0.668	-2.037	-0.438	-2.040
REACTOME_COMPLEMENT_CASCADE REACTOME_COMPLEMENT_CASCADE	-0.271	-1.736	-2.850	-4.744	1.845	14.632	1.279	-1.736	-1.015	-0.552	-1.339
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	-1.710	-0.585	2.789	2.211	0.883	-7.852	1.256	1.699	1.256	-1.154	-7.860
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	3.941	7.830	1.907	-0.312	-0.920	-3.992	-0.920	0.290	-2.235	-3.992	-2.238
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION	-2.626	-1.936	-1.030	-3.616	2.321	11.861	1.609	-0.338	-1.422	-0.505	-1.939
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	-2.588	-3.574	-0.711	-1.394	1.995	11.241	2.372	-1.006	-1.006	-1.006	-1.396
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	2.549	6.810	4.253	0.344	-0.979	-3.693	-0.778	-0.262	-1.814	-1.814	-5.177
REACTOME_INFLUENZA_INFECTION REACTOME_INFLUENZA_INFECTION	-0.494	3.782	4.999	2.722	-0.267	-4.391	0.337	-0.651	-0.494	-4.391	-4.397
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION	-2.588	-2.588	-1.394	-1.394	1.649	12.022	1.995	-0.711	-0.711	-1.006	-1.396
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	0.272	4.203	4.203	2.966	-0.332	-3.876	-0.469	-0.646	-0.868	-4.995	-3.064
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	-1.774	-1.774	-0.912	-2.440	2.187	11.880	1.481	-1.774	-0.912	-0.633	-1.284
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS	1.981	5.120	4.211	0.433	-2.106	-3.307	-0.762	0.433	-1.665	-0.762	-5.294
REACTOME_ANTIMICROBIAL_PEPTIDES REACTOME_ANTIMICROBIAL_PEPTIDES	-0.660	-1.683	-2.235	-2.962	2.259	10.538	1.290	-1.683	0.290	-2.235	-0.463
REACTOME_DEFENSINS REACTOME_DEFENSINS	-0.513	-1.329	-2.116	-1.329	2.275	10.843	1.057	-1.329	-1.329	-2.116	-0.839
REACTOME_CELLULAR_RESPONSE_TO_STARVATION REACTOME_CELLULAR_RESPONSE_TO_STARVATION	0.452	3.410	3.782	3.410	0.452	-4.391	-0.841	-0.494	-0.841	-5.318	-2.497
REACTOME_TRNA_PROCESSING REACTOME_TRNA_PROCESSING	0.684	5.304	4.807	0.512	-0.508	-4.619	0.368	-0.357	-2.137	-2.746	-2.750
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	1.953	4.902	3.937	-0.270	-1.436	-4.284	-0.569	0.335	-1.076	-1.076	-4.289
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	-1.653	-3.950	-1.229	-1.653	1.621	10.675	1.621	-0.898	-0.447	-0.642	-0.900
