GO	[-2.86 -0.23]	[-0.23 -0.14]	[-0.14 -0.09]	[-0.09 -0.05]	[-0.05 -0.02]	[-0.02 0.02]	[0.02 0.06]	[0.06 0.10]	[0.10 0.15]	[0.15 0.23]	[0.23 1.86]
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	2.234	1.378	3.861	0.723	0.285	-0.318	-2.176	-2.176	-2.176	-0.873	-2.157
GOCC_CYTOSOLIC_RIBOSOME GOCC_CYTOSOLIC_RIBOSOME	2.372	1.476	3.456	0.785	-0.286	-0.817	-1.306	-0.817	-2.092	-1.306	-2.073
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	2.105	1.287	3.106	0.951	0.257	-0.583	-0.930	-1.446	-2.261	-0.930	-2.241
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	2.657	1.332	3.189	0.694	-0.334	-0.901	-1.411	-2.219	-1.411	-1.411	-0.551
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	1.712	1.712	3.082	1.013	-0.288	-0.746	-1.135	-1.697	-2.558	-0.746	-1.119
GOCC_RIBOSOMAL_SUBUNIT GOCC_RIBOSOMAL_SUBUNIT	2.248	1.084	3.238	1.084	-0.261	-1.075	-1.625	-1.625	-1.075	-1.625	-0.686
GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	3.267	0.981	2.586	-0.583	0.323	-0.583	-1.166	-1.166	-1.166	-0.583	-1.156
GOBP_VIRAL_GENE_EXPRESSION GOBP_VIRAL_GENE_EXPRESSION	2.218	0.720	3.499	0.361	0.523	-0.248	-2.069	-0.380	-1.121	-2.069	-2.042
GOCC_LARGE_RIBOSOMAL_SUBUNIT GOCC_LARGE_RIBOSOMAL_SUBUNIT	2.799	0.796	2.799	-0.706	0.480	-0.706	-1.334	-1.334	-1.334	-0.706	-0.358
GOBP_TRANSLATIONAL_INITIATION GOBP_TRANSLATIONAL_INITIATION	3.702	0.404	2.782	1.036	-0.340	-0.511	-0.741	-1.046	-1.444	-1.444	-1.942
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	2.660	1.108	3.666	0.388	-0.377	-0.592	-0.895	-0.895	-1.319	-1.319	-1.894
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	-0.790	0.278	4.821	0.609	-0.790	-0.790	-0.325	-0.790	0.278	0.278	-0.783
GOBP_CYTOPLASMIC_TRANSLATION GOBP_CYTOPLASMIC_TRANSLATION	3.750	0.598	1.637	-0.735	-0.242	0.598	-1.202	-0.434	-1.202	-1.202	-1.188
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	3.699	0.255	0.993	-0.832	-0.352	-0.832	-0.832	-0.832	-0.832	0.255	0.573
GOBP_NEGATIVE_REGULATION_OF_RNA_SPLICING GOBP_NEGATIVE_REGULATION_OF_RNA_SPLICING	2.220	0.892	-0.581	-0.200	-0.581	-0.581	-0.200	1.492	-0.581	-0.581	-0.576
GOMF_CHAPERONE_BINDING GOMF_CHAPERONE_BINDING	2.412	0.655	-0.748	0.303	0.655	-0.299	-0.748	-0.748	0.655	-0.748	-0.742
GOMF_EXOPEPTIDASE_ACTIVITY GOMF_EXOPEPTIDASE_ACTIVITY	-0.623	-0.223	-0.223	-0.623	0.396	2.880	-0.623	-0.623	1.389	-0.223	-0.618
GOCC_NUCLEAR_INNER_MEMBRANE GOCC_NUCLEAR_INNER_MEMBRANE	-0.581	-0.581	0.892	0.433	1.492	1.492	-0.581	-0.581	-0.581	-0.581	-0.197
GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	-0.540	0.968	-0.540	-0.540	1.607	1.607	-0.177	-0.177	-0.540	-0.540	-0.535
GOBP_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT GOBP_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT	-0.415	2.988	-0.415	-0.415	0.211	0.640	-0.415	0.640	-0.415	-0.415	-0.411
GOBP_REGULATION_OF_HISTONE_H4_ACETYLATION GOBP_REGULATION_OF_HISTONE_H4_ACETYLATION	0.312	-0.290	-0.290	-0.290	-0.290	-0.290	0.312	3.967	-0.290	-0.290	-0.288
