GeneID	ociaml2_t_3.x	ociaml2_t_2.x	ociaml2_t_1.x	ociaml3_u_2.x	ociaml3_u_3.x	ociaml3_u_1.x	thp1_u_3.x	thp1_u_2.x	molm14_u_1.x	molm14_u_2.x	thp1_u_1.x	molm14_u_3.x	kg1_t_2.x	kg1_t_3.x	kg1_t_1.x	molm14_t_3.x	molm14_t_2.x	thp1_t_1.x	thp1_t_2.x	molm14_t_1.x	thp1_t_3.x	kg1_u_1.x	kg1_u_3.x	kg1_u_2.x	ociaml2_u_1.x	ociaml2_u_2.x	ociaml2_u_3.x	ociaml3_t_1.x	ociaml3_t_3.x	ociaml3_t_2.x
ENSG00000000460	0.00629821065849789	0.0932928872632699	0.296296673408947	-0.138026877146571	-0.0911779255191956	0.179491645707741	-0.114315815804704	-0.467333536166699	0.360061639118096	0.346510629264459	0.0544179527200601	0.333619244098211	-0.554133213009727	0.0110271600861438	-0.0902652877304604	0.131657629438379	-0.242327325587925	-0.025056256035537	-0.0837947736100837	0.0349055243329914	-0.00629821065849789	-0.107313001898724	0.0325022788031122	-0.113809225975115	0.340191615397588	0.0223726931861954	0.236455340152918	-0.209678025698418	-0.0789508716716369	-0.170416029040819
ENSG00000001629	-0.0615341825079314	-0.115838355692967	-0.0213828043618403	0.355999328552445	0.573256293539161	0.688854829574504	-0.110712313277881	-0.327449834902708	-0.184122758080964	-0.408082686451289	-0.176147349756904	-0.0714657757228343	0.131750050332018	0.232034467147037	0.178275737708806	-0.0678078221759497	-0.441409118209545	-0.251896938984495	-0.369455084425685	-0.282364230565181	-0.208324810791134	0.173373597153849	0.248718444521327	0.0213828043618403	0.0313119800094386	0.0496868855139345	0.145592857643269	0.568002832384097	0.684894457918143	0.519912626495759
ENSG00000001631	-0.0480814283108124	-0.232416078192903	-0.127306865333048	0.624129122502663	0.579385138543802	0.578161642155536	-0.0248074183521991	0.0865644114395758	-0.0870305442108856	-0.235713159698446	-0.0191241324001776	-0.205862770707425	0.165083267494967	0.0983202940115575	0.173339037941934	-0.0762967206380214	-0.159029611333843	0.01833506758725	-0.1400256630185	-0.161668992880914	0.0897059193227356	0.162743291443736	0.128073421178645	0.205099471705032	-0.01833506758725	-0.289444466360006	-0.0929632102809839	0.555495152772808	0.598889629904418	0.585169805389057
ENSG00000003756	-0.628572546052526	-0.45661053857182	-0.452752709321646	-0.0420694905445207	-0.325095833362345	-0.0795687066224997	-0.0411987760387356	0.289203322221443	0.0840681718506313	0.210046352875954	0.102537661428423	0.0266805616639147	0.299722840225838	0.113639795311086	0.258740173946118	-0.0588009118825705	0.174647431600481	0.113817021725135	0.12124151360588	0.150884109217789	-0.153340436574533	0.273479202547542	-0.00975589182723136	0.192604484918003	-0.565574432946023	-0.377473469379864	-0.622778510240011	-0.152567553213891	-0.271064939729774	0.00975589182723136
ENSG00000004399	-0.91833551644004	-0.804703090829915	-0.78933209115567	-0.405206026517755	-0.478220981275917	-0.34110917132845	0.432599821042343	0.436237442535583	0.828736427095496	0.956062761541936	0.469176243878394	0.784169943363557	-0.777946613310137	-0.731677510976315	-0.729870306136458	1.53734059606003	1.78080533504	0.700912427340139	0.754735224004423	1.59209606611372	0.538342837981823	-1.33766512055449	-1.35966124364056	-1.17108024021688	-1.16729810811755	-1.31322656803986	-1.25381176117615	0.34110917132845	0.497340332737926	0.696680470012734
ENSG00000004455	-0.0265104919653423	-0.0847847309825873	0.0265104919653432	0.468077383755912	0.488987593816318	0.511285781250505	-0.279891352861139	-0.582999214516056	0.14691890145877	0.165793329909842	-0.328488958023214	0.223121715295897	-1.03463993593499	-1.01889059632415	-0.95055770952245	0.27423549387128	0.252035636652232	-0.491024106104837	-0.527881686459298	0.248790546921565	-0.520006932058929	-0.909367600501171	-0.770192333614938	-1.01170501492662	0.100119961347523	-0.0632294958821022	0.110502819439082	0.21855776567882	0.55993531912728	0.392267901272608
ENSG00000004487	0.0552742639581179	0.0338460378300618	0.116855600467455	-0.0908548028162204	-0.0338460378300618	-0.151608507965045	-0.0732460774906278	-0.200804822307311	0.100941047689226	0.141732445108545	-0.288953809323627	0.104115464905355	0.527282752214296	0.603979701507997	0.52041901766378	-0.0358286276632591	-0.0556317213027113	-0.250209926802843	-0.143063897633692	-0.132967964727991	-0.135112035834159	0.641800661697882	0.834831877767277	0.668204325715955	0.212479260354376	0.238491821009143	0.274998511353108	-0.341496981304691	-0.127798685156862	-0.245713511776428
ENSG00000004534	-0.0602199543809143	0.00943498641495255	-0.160911419682083	0.236693363569481	0.0365135806850208	-0.171998267358738	-0.0936017117454528	-0.0174696342785743	0.0691695891995239	0.524714229509851	-0.2200888261421	0.0704569985758421	0.552157069209369	0.250417369369884	0.0455724431058555	-0.160329929743935	0.223075561068797	-0.610075541877907	-0.272725286113419	-0.194015708332595	-0.319490309287465	0.4233566686487	0.422661242075236	0.715590113295888	-0.0210496202987795	0.468226915179114	0.101515999740178	-0.00943498641495255	-0.342555849921121	-0.0608609778384221
ENSG00000004766	-0.336361324036107	-0.649730172646548	-0.242346818940269	0.131292209745895	0.0523264695262942	0.266297626565703	-0.126197038442185	-0.13191944507276	-0.0593239980966009	0.117074743801123	-0.103902545450897	0.0953891064265271	0.0222220111930396	-0.0380599908837436	0.0490131049784779	-0.00214727517914604	0.136866049853158	-0.244473565232433	-0.311437907442295	0.00214727517914604	-0.107486503867046	0.120815074513265	0.211955130381987	0.157736276926381	-0.152077350650403	-0.223762421108356	-0.20647309771294	0.132457758678186	0.111419007369769	0.12688051171059
ENSG00000004897	-0.163203237540686	-0.242424219364137	-0.255460440564103	0.157267853319448	0.265906520906726	0.336002937030904	0.019900602365253	-0.129120031497317	-0.233900107119216	-0.290745623512881	0.143641707753968	-0.192984771640337	0.0601207341753285	0.145797669305931	0.11921989257449	-0.429601135407589	-0.569059538540347	0.0763869058425342	0.0990916068574736	-0.502549795149422	0.222535158759436	-0.0270378004434222	0.162126447738544	-0.0528053082738871	0.0240913795243709	-0.270335497984239	-0.0341670363433102	-0.019900602365253	0.113420614556485	0.119055215496345
ENSG00000005020	-0.00209648615134084	0.00209648615134084	0.113070195262786	-0.490696569640724	-0.429617341505252	-0.305282887823421	0.700359421042247	0.73583573505404	-0.323057606533192	-0.317341011199507	0.765776751862518	-0.273986011578507	0.243940464194171	0.426533370719188	0.371660471612892	-0.110826423136284	-0.255521190112568	0.625183848150338	0.614345727118021	-0.195357660962878	0.694939484126513	0.122641230650006	0.1389562028364	0.148238495408419	-0.0414358146190099	-0.0581860062728086	0.00933141239186197	-0.375470518438385	-0.424250420338115	-0.33128422784682
ENSG00000005206	-0.433571862455427	-0.348087132517734	-0.507463157870947	-0.0069831035087895	-0.14217927974334	-0.133483288613255	0.291341434272808	0.271927830029943	0.254287086792759	0.684576397571834	0.208926437232867	0.293204944247443	-0.16186244689183	-0.0929727701009937	-0.192742910620489	0.138967874708552	0.365521060807998	0.0299344934966457	0.228374919823058	0.0263631771437933	0.0833094338336164	0.0069831035087895	0.21742097842872	0.241445049659857	-0.396703476683994	-0.263243130343612	-0.378992483530132	-0.703097181522171	-0.26940387113271	-0.411296133720309
ENSG00000005339	-0.0668022872569991	0.0133359690159742	-0.154117715508202	0.436818117582747	0.168423738076254	0.320077479951535	-0.187481202798383	0.128496211600811	-0.00869149970634142	0.0845786735030294	-0.0230693794160231	-0.0548597448808379	0.258527050300557	-0.0354296456670915	0.00869149970634142	-0.0486103462945695	0.17546998523853	-0.170568395003714	-0.0183029681129514	-0.012725057599567	-0.186338872460778	0.0979061899261748	-0.0262471763898291	0.236545118730328	-0.0471903105280371	0.207753198837685	-0.0476784750835191	0.31856362037717	0.0928879667033073	0.323143083355415
ENSG00000005379	-0.0403445113055283	0.332708225892515	0.0403445113055283	-0.749921897266117	-0.893632009237351	-0.748902162263029	0.252843592925035	0.302202048803916	0.805777626665351	1.24114335221224	0.33069641894463	0.786355552385223	-1.66882037652256	-1.92540696664446	-1.85894862848315	1.69620598373133	2.18397481896237	-0.15609895647209	0.0481305237930507	1.67619908797808	-0.178434645698336	-1.77707463885517	-1.68763243669249	-1.473028388868	0.237843793102363	0.506570219512652	0.218108614857847	-1.10879455984293	-0.821412166461145	-0.797879982771591
ENSG00000005436	0.205672241952246	0.0704738742338691	0.350986600304315	-0.193833185556647	-0.24063656601574	-0.0427058562355711	-0.0528627083603386	-0.0623083983225818	0.578517536132594	0.390007081525212	0.0034457578407574	0.58656853469521	-0.161189711020375	-0.0335563100377749	0.0062660316020855	0.307921282357325	0.301122876167168	-0.0290257695116916	-0.0763212039117684	0.16886950398058	-0.0034457578407574	-0.0164997375291831	0.130146301003384	-0.151007437502219	0.487143060499442	0.316176326454374	0.411084368876871	-0.219610645617359	-0.172501929069869	-0.315397123003964
ENSG00000005483	-0.263143811754714	-0.188749809666087	-0.369254144216182	0.188188694353462	0.172181850420172	0.142468344023477	-0.000271861001027052	0.294784934127898	0.0881413473073329	0.249785332233326	0.256984279653985	-0.0264430810326171	-0.417736649218821	-0.604000982602986	-0.678284328442949	-0.00579412654094247	0.0561116202863903	0.187778912071338	0.301530456742178	0.000271861001027052	0.266196176301176	-0.621782053438757	-0.676151193037388	-0.6484086413465	-0.373059646286558	-0.146482084459247	-0.283898207045644	0.506729100331592	0.246713665531086	0.486405628565314
ENSG00000005700	0.098141552045885	0.174608896730569	0.323173293850672	-0.138234229973103	-0.248111655185619	0.049482578174048	-0.178390350701577	-0.07582786316163	0.320762043607459	0.0613743835324168	0.190714828225131	0.231554198670981	-0.309127158890244	-0.0547424545931707	0.0170637028145113	0.323609202729064	0.256203302879807	-0.113015110208134	-0.227316828908966	0.397301908403737	-0.223509091512788	-0.0368679651132253	0.00519403706709154	-0.0301261335278391	0.334523060028312	-0.00519403706709154	0.183134423643563	-0.0266312504583133	-0.305260078389547	-0.213852585636937
ENSG00000005810	-0.297312721141583	-0.192775495838047	-0.165818600914484	0.988806639774442	0.853442644970925	1.06278202262986	-0.268420588726826	-0.116211563715447	0.0524588511987023	0.0025307410019586	-0.0667136160841002	0.0357326894355348	0.225805099800743	0.290704159575644	0.303737466286669	-0.284266302088761	-0.288922180930779	-0.290918255188116	-0.362886783451674	-0.247745402771129	-0.339479418738445	0.398639277209663	0.431444731091773	0.322127870317493	-0.00253074100195771	-0.0967560358031738	-0.0652014102306619	1.04361222784665	1.08239666373975	1.12126686734571
ENSG00000005844	0.801108550732713	0.879661073352986	0.853928905602691	-1.77869167419902	-1.93105564010549	-1.94847322027973	-0.121221305733359	-0.0639535980790136	-0.208639241714515	-0.168127413487646	-0.121958374946325	-0.218010370724067	0.861204869734735	0.756888222801222	0.807261971036085	-0.0918773132781103	0.165421313677127	-0.0330677437728122	0.0756719194911026	0.0330677437728122	-0.114618861756289	1.12156685523756	1.11340552001526	1.20673896830611	0.932855076276462	1.0414762079756	0.84822714974797	-0.976384620275042	-0.796862668320162	-0.759459684604377
ENSG00000005889	-0.075147364407818	-0.142464253726203	-0.0345134162917251	0.0831728373297835	0.212570940733948	0.14807717930052	-0.0181910101822034	-0.0270691574260606	-0.00930116347852383	-0.205796395433531	-0.0113707497174849	0.104972847837101	0.0507324145906516	0.129338751892431	0.0971798551116434	-0.0178643387787263	-0.104037155264356	-0.0599261290189643	-0.0328211947945531	-0.0184336307599056	-0.00099673341406703	0.166482805588395	0.247210292202595	0.106226845614895	0.0201895059360906	0.00099673341406703	0.0359838436947051	-0.0784350123344408	0.0216817406278258	0.0996906104979383
ENSG00000006125	-0.404425149235193	-0.492583399255941	-0.324707410822053	0.0681774778580069	0.0627660767547162	0.0927226231526115	-0.124390389745112	-0.112820457612711	0.00958204446089628	0.111397534223847	-0.122512657262741	0.230673447047822	0.0489912126249505	0.281179933433853	0.275420177295056	0.137924308933709	0.0171296751668466	-0.393737253855809	-0.376891312813344	0.00480293215666983	-0.254379986497783	0.258892082276754	0.441801782101614	0.179946633723174	-0.222479766953164	-0.482654768733912	-0.194335546357565	-0.27009044500624	-0.00480293215666983	-0.124414700843813
ENSG00000006576	0.12107056275956	0.307383313285669	0.155219615767098	0.157284109244178	-0.000427554297393495	0.0792943825985755	-0.34314208183217	-0.293363226455203	0.00905480257183333	-0.188063013963573	-0.204364678434521	-0.0253809368285824	-0.182104179828699	0.0717023077264209	-0.106747934415802	0.0786392065040986	0.0092402727523111	-0.349962368761144	-0.462247728687444	-0.111182018342548	-0.260238948536285	-0.0393546024583045	0.000427554297393495	0.0830833343342561	0.360376538160015	0.303782695910158	0.330956194568093	-0.0667660617836936	-0.00968954200082051	0.0670376035231119
ENSG00000006695	0.394385076932699	0.482865022958156	0.346565105313855	0.0708285628516747	0.194783277006437	0.0103972430258152	-0.641043986936914	-0.549134614991598	0.243373658951178	0.192570074146038	-0.563184311397244	0.403973587172287	-0.560678070082405	-0.415569890423594	-0.607160413183915	0.346764594331554	0.10532070900486	-0.749186467633062	-0.756362827674742	0.0111555631675331	-0.510250250678272	-0.365451326713622	-0.38580731822394	-0.336730914985108	0.458223513733815	0.58444676456829	0.480996124383743	-0.0995779289909193	-0.0103972430258152	-0.0789725334771121
ENSG00000006715	-0.333862388764082	-0.222888097167098	-0.23608143097539	0.148975121805642	-0.190731472014155	-0.0670313167982046	-0.0284760994539832	0.0726849697077308	0.0284760994539832	-0.0577750290060886	0.192964444656246	0.0667458415957185	0.283190964500736	0.230426376402722	0.275215873250753	0.0471647696098163	0.170621735495557	-0.0826555252199306	-0.0743467125539219	0.0828061849340074	-0.0611784128564814	0.543730434847054	0.467162329254236	0.5155866331513	-0.215424375166529	-0.0360991934211992	-0.189251034997791	-0.174387061838717	-0.257796603382012	0.0317310935291211
ENSG00000006831	0.142628802627546	0.182647201990516	0.239143385798122	-0.0176288585951743	0.201512653282381	0.229982630421286	-0.753991316047703	-0.977384367319987	-0.0136480388255387	0.174819531013509	-0.783689721482623	0.0902898965739003	-0.330508469575929	-0.288988926386004	-0.415654071372362	0.0136480388255387	-0.0287610184420424	-0.771122549624543	-0.708136287117824	0.0783581775640756	-0.76914627995028	-0.521599782188182	-0.397843153845138	-0.518931173748874	0.208447117352231	0.166195324680019	0.259660475053889	0.181687643750943	0.33742898895973	0.19802831493627
