GO	[-18.86 -0.70]	[-0.70 -0.32]	[-0.32 -0.05]	[-0.05 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.25]	[0.25 0.46]	[0.46 0.94]	[0.94 29.70]
GO:0006413 translational initiation	-3.857	2.610	24.025	-1.051	-5.927	-5.927	-5.927	1.456	-1.336	-0.465	-0.339
GO:0006260 DNA replication	-0.580	0.492	17.513	-0.328	-6.799	-5.557	-6.799	9.303	-1.485	-1.822	-1.483
GO:0000776 kinetochore	-0.411	-0.759	13.322	-0.411	-5.263	-5.263	-5.263	10.001	-1.000	-3.289	-0.291
GO:0008168 methyltransferase activity	-1.381	0.361	6.567	-1.674	-7.754	-7.754	-6.458	6.126	0.270	1.267	2.499
GO:0005681 spliceosomal complex	-1.447	0.319	15.434	0.319	-6.135	-6.135	-6.135	3.435	0.319	0.433	-1.148
GO:0006914 autophagy	2.465	-0.319	6.809	-0.319	-4.581	-6.757	-5.518	10.522	-0.937	-2.648	-0.936
GO:1903231 mRNA binding involved in posttranscriptional gene silencing	-0.980	-3.254	-3.254	2.320	5.136	3.807	7.726	-3.254	-2.598	-4.087	-3.253
GO:0016874 ligase activity	0.505	0.284	5.877	-1.178	-6.757	-6.757	-6.757	1.895	-0.735	1.638	3.455
GO:0046777 protein autophosphorylation	0.617	0.767	4.738	-1.419	-7.256	-5.987	-7.256	5.144	0.767	0.767	0.373
GO:0005814 centriole	0.577	1.189	6.326	-1.404	-4.848	-3.744	-4.848	9.218	-0.596	-1.074	-1.403
GO:0005085 guanyl-nucleotide exchange factor activity	1.876	1.404	4.423	-2.246	-7.505	-6.222	-5.242	4.050	-0.501	-0.285	1.406
GO:0008022 protein C-terminus binding	0.479	-0.326	4.938	-0.431	-7.712	-5.427	-6.419	4.176	0.370	-0.326	2.534
GO:0000151 ubiquitin ligase complex	0.461	0.461	9.416	-0.411	-4.309	-3.251	-4.309	3.404	0.461	-0.808	-1.913
GO:1904813 ficolin-1-rich granule lumen	2.117	-0.365	5.349	-0.692	-5.097	-3.972	-3.972	4.874	-0.692	0.486	-0.921
GO:0030659 cytoplasmic vesicle membrane	1.299	-0.377	2.655	-1.356	-5.323	-2.504	-6.550	5.751	-0.377	0.570	1.088
GO:0007156 homophilic cell adhesion via plasma membrane adhesion molecules	1.877	-0.469	1.616	-3.550	-5.206	-3.550	-2.935	0.259	-0.348	3.466	5.060
GO:0070125 mitochondrial translational elongation	-3.480	0.636	4.299	-0.457	-3.480	-3.480	-3.480	0.301	-0.301	1.401	4.302
GO:0031966 mitochondrial membrane	1.652	2.862	5.703	-1.090	-4.819	-3.929	-4.819	1.652	-0.849	-0.258	-0.359
GO:0006486 protein glycosylation	-0.520	1.210	5.378	-1.078	-4.873	-3.439	-5.830	3.798	0.834	-0.520	0.835
GO:0042795 snRNA transcription from RNA polymerase II promoter	-0.646	0.519	9.021	-2.899	-2.899	-2.899	-2.899	2.009	0.737	0.519	-0.958
GO:0000932 P-body	-0.301	-0.616	11.206	-0.301	-3.327	-3.327	-4.392	1.247	1.001	-0.616	-0.437
GO:0006470 protein dephosphorylation	0.948	1.790	2.602	-0.685	-3.271	-6.340	-3.858	4.273	-1.075	-0.685	1.792
GO:0006869 lipid transport	-0.273	1.216	4.292	-1.605	-5.180	-2.566	-3.219	0.458	-1.251	0.989	4.295
GO:0030667 secretory granule membrane	8.696	0.385	2.472	-1.765	-3.064	-3.064	-2.326	0.727	-0.982	-0.348	0.259
GO:0000786 nucleosome	0.749	4.739	5.255	-0.490	-2.293	-4.060	-1.735	0.558	-1.301	-1.735	0.269
GO:0051087 chaperone binding	0.557	0.257	2.651	-1.446	-3.646	-2.654	-3.646	5.579	0.257	-0.351	0.759
GO:0001822 kidney development	0.496	-0.252	0.496	-1.673	-0.969	-4.641	-4.641	3.783	0.356	0.496	3.364
GO:0001843 neural tube closure	-0.613	-0.266	1.208	-2.396	-2.396	-2.396	-3.355	5.666	-0.266	1.208	1.515
GO:0004843 thiol-dependent ubiquitin-specific protease activity	-0.244	-0.382	5.276	0.367	-3.272	-3.272	-2.322	3.673	0.367	-0.382	-0.840
GO:0030018 Z disc	0.869	0.869	1.326	-2.439	-5.014	-1.923	-3.079	0.376	1.326	0.679	2.895
GO:0002377 immunoglobulin production	-0.709	-1.484	-1.037	-1.037	2.251	4.143	4.693	-1.484	-1.037	-1.037	-1.483
GO:0006338 chromatin remodeling	-0.325	-0.488	5.200	-0.488	-1.897	-2.580	-2.580	4.145	-0.488	0.595	-0.709
GO:0071805 potassium ion transmembrane transport	0.495	-0.465	-1.051	-0.465	-1.677	-3.857	-2.568	0.495	0.813	1.992	5.845
GO:0048208 COPII vesicle coating	0.937	0.459	2.873	0.459	-2.609	-2.609	-2.609	2.873	-0.507	-0.507	-0.507
GO:0045095 keratin filament	-2.293	-0.336	-1.735	2.155	3.778	0.970	1.815	-1.735	0.269	-1.735	-1.734
GO:0042571 immunoglobulin complex, circulating	-1.224	-1.224	-1.988	1.179	3.011	3.584	0.571	-1.224	-0.256	-1.224	-1.223
GO:1990830 cellular response to leukemia inhibitory factor	1.576	0.426	3.026	-0.658	-1.676	-2.951	-2.951	1.897	-0.658	0.793	-0.460
GO:0035987 endodermal cell differentiation	0.978	0.978	0.324	-1.159	-1.159	-1.159	-1.159	-0.579	-1.159	0.324	4.767
GO:0045454 cell redox homeostasis	0.314	-0.288	3.203	-0.454	-2.982	-2.068	-2.068	1.909	0.314	0.314	0.689
GO:0006378 mRNA polyadenylation	-1.242	-0.640	4.434	0.539	-1.242	-1.242	-1.242	1.301	-0.640	0.539	0.283
GO:0006895 Golgi to endosome transport	-0.745	-0.745	2.399	0.304	-0.745	-0.745	-0.745	4.056	-0.745	-0.745	0.304
GO:0051213 dioxygenase activity	0.657	0.467	0.467	0.313	-2.469	-3.438	-2.469	1.766	0.657	1.143	0.468
GO:0006805 xenobiotic metabolic process	1.296	-0.729	2.308	-2.617	-1.417	-1.930	-1.930	1.296	0.782	0.576	0.783
GO:0032729 positive regulation of interferon-gamma production	2.893	-0.354	1.039	-0.624	-1.781	-1.781	-1.781	-0.624	0.715	0.453	1.040
