GO	[-33.74 -1.09]	[-1.09 -0.62]	[-0.62 -0.38]	[-0.38 -0.13]	[-0.13 0.00]	[0.00 0.00]	[0.00 0.12]	[0.12 0.42]	[0.42 0.88]	[0.88 1.95]	[1.95 11.29]
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	4.420	11.243	0.290	2.637	-0.659	-3.987	-1.681	-1.681	-2.232	-3.987	-4.001
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	3.637	12.577	-0.273	1.041	-2.489	-2.489	-0.714	-2.489	-1.642	-2.489	-2.497
REACTOME_TRNA_PROCESSING REACTOME_TRNA_PROCESSING	3.441	3.034	1.367	4.799	-0.507	-4.613	-0.950	-0.702	-1.262	-4.613	-3.541
REACTOME_PROTEIN_LOCALIZATION REACTOME_PROTEIN_LOCALIZATION	3.805	4.186	0.632	1.879	-1.491	-6.830	0.276	0.276	-1.202	-1.202	-2.707
WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR	4.346	1.258	1.547	-0.324	-1.278	-4.029	-0.476	1.258	0.412	-1.710	-4.043
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	2.615	-1.891	-0.884	-1.302	-0.585	0.389	-0.585	0.582	-1.302	1.419	1.410
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	3.502	0.236	0.931	0.527	-0.870	-0.870	0.236	0.236	-0.870	-0.870	-0.873
WP_METHIONINE_DE_NOVO_AND_SALVAGE_PATHWAY WP_METHIONINE_DE_NOVO_AND_SALVAGE_PATHWAY	2.597	1.358	0.874	-0.406	-0.406	-0.911	-0.911	-0.406	0.217	-0.911	-0.408
REACTOME_PENTOSE_PHOSPHATE_PATHWAY REACTOME_PENTOSE_PHOSPHATE_PATHWAY	2.868	-0.621	-0.223	-0.223	-0.621	-0.621	0.396	-0.223	-0.621	1.386	-0.623
REACTOME_PROTEIN_METHYLATION REACTOME_PROTEIN_METHYLATION	2.544	0.332	0.332	0.707	-0.704	-0.704	-0.272	0.707	-0.704	-0.704	-0.706
