GO	[-33.74 -1.09]	[-1.09 -0.62]	[-0.62 -0.38]	[-0.38 -0.13]	[-0.13 0.00]	[0.00 0.00]	[0.00 0.12]	[0.12 0.42]	[0.42 0.88]	[0.88 1.95]	[1.95 11.29]
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	-0.343	4.127	6.142	8.004	0.883	-7.837	-2.049	0.458	-2.442	-7.837	-7.865
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	-1.424	-2.946	-2.036	-2.946	3.289	14.815	2.372	-2.946	-2.946	-0.667	-1.432
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	4.420	11.243	0.290	2.637	-0.659	-3.987	-1.681	-1.681	-2.232	-3.987	-4.001
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	-2.161	-4.218	-3.373	-2.161	4.519	9.886	2.899	-1.346	-2.704	-2.161	1.346
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	3.637	12.577	-0.273	1.041	-2.489	-2.489	-0.714	-2.489	-1.642	-2.489	-2.497
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	-0.866	4.649	3.351	8.376	0.389	-3.871	-0.866	-1.143	-2.416	-4.989	-3.070
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.724	2.851	6.329	5.882	0.579	-5.160	-2.611	-2.181	-1.213	-2.611	-3.705
REACTOME_TRNA_PROCESSING REACTOME_TRNA_PROCESSING	3.441	3.034	1.367	4.799	-0.507	-4.613	-0.950	-0.702	-1.262	-4.613	-3.541
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	-0.551	-4.313	-0.699	-4.313	0.738	3.718	1.070	-3.694	-2.271	1.262	6.871
REACTOME_S_PHASE REACTOME_S_PHASE	0.396	3.903	1.679	3.532	0.293	-6.746	-0.310	0.825	-1.782	-1.782	-4.587
REACTOME_PROTEIN_LOCALIZATION REACTOME_PROTEIN_LOCALIZATION	3.805	4.186	0.632	1.879	-1.491	-6.830	0.276	0.276	-1.202	-1.202	-2.707
WP_ALZHEIMERS_DISEASE WP_ALZHEIMERS_DISEASE	-1.834	-4.092	-1.476	-0.541	1.808	10.864	1.305	-0.712	-0.292	-0.922	-1.487
REACTOME_DEFENSINS REACTOME_DEFENSINS	-0.513	-2.115	-1.328	-1.328	1.821	10.831	0.751	-2.115	-0.837	-0.513	-1.334
WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR	4.346	1.258	1.547	-0.324	-1.278	-4.029	-0.476	1.258	0.412	-1.710	-4.043
WP_INSULIN_SIGNALING WP_INSULIN_SIGNALING	-1.758	0.532	-0.543	0.407	-0.543	-6.705	-0.408	2.258	3.222	1.973	-1.771
NABA_ECM_GLYCOPROTEINS NABA_ECM_GLYCOPROTEINS	0.497	-4.246	-1.046	-3.632	0.930	3.805	-1.280	-1.280	0.387	1.518	2.514
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	-1.392	0.278	-0.489	2.777	0.278	-3.571	0.420	2.777	1.994	-1.902	-2.597
WP_ROLE_OF_OSX_AND_MIRNAS_IN_TOOTH_DEVELOPMENT WP_ROLE_OF_OSX_AND_MIRNAS_IN_TOOTH_DEVELOPMENT	-0.828	-1.492	-1.492	-0.828	0.647	5.866	0.985	-0.453	-0.828	0.647	-0.832
REACTOME_TRNA_AMINOACYLATION REACTOME_TRNA_AMINOACYLATION	1.480	2.436	1.931	1.085	-1.024	-1.741	-0.599	-0.336	-1.024	-1.741	-1.028
REACTOME_METABOLISM_OF_NUCLEOTIDES REACTOME_METABOLISM_OF_NUCLEOTIDES	1.511	6.402	-0.696	-0.336	-0.336	-1.304	0.269	-2.299	-1.304	0.399	-0.702
PID_BARD1_PATHWAY PID_BARD1_PATHWAY	-0.610	1.366	0.929	1.366	2.463	-1.201	-1.201	-0.610	-0.299	-1.201	-1.206
REACTOME_RAB_REGULATION_OF_TRAFFICKING REACTOME_RAB_REGULATION_OF_TRAFFICKING	-0.905	-0.354	-0.496	2.505	-0.677	-3.948	-0.354	1.857	1.304	0.851	-1.544
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS	1.536	3.592	-0.365	-0.924	-1.209	-2.512	-1.987	1.040	-0.365	-0.509	1.031
KEGG_HEMATOPOIETIC_CELL_LINEAGE KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.435	-1.364	-0.313	-0.691	-1.364	-0.691	-0.473	-1.869	1.689	0.435	5.299
WP_OVERVIEW_OF_INTERFERONSMEDIATED_SIGNALING_PATHWAY WP_OVERVIEW_OF_INTERFERONSMEDIATED_SIGNALING_PATHWAY	-1.533	-1.533	-1.533	-0.476	0.615	4.188	0.941	0.359	0.359	-0.476	-0.479
PID_P53_DOWNSTREAM_PATHWAY PID_P53_DOWNSTREAM_PATHWAY	-1.210	0.747	-0.395	-1.210	-1.210	-2.398	-1.210	0.582	2.890	1.922	1.138
REACTOME_CDC42_GTPASE_CYCLE REACTOME_CDC42_GTPASE_CYCLE	-0.398	0.418	-0.292	0.310	-0.693	-5.427	0.310	1.050	1.737	1.488	-0.898
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	0.269	-1.024	-0.599	-1.741	1.931	2.436	0.269	-1.741	-0.599	0.269	0.745
