GO	[-6.74 -0.95]	[-0.95 -0.41]	[-0.41 -0.09]	[-0.09 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.03]	[0.03 0.31]	[0.31 0.77]	[0.77 5.79]
HALLMARK_PROTEIN_SECRETION HALLMARK_PROTEIN_SECRETION	-0.654	1.004	-1.099	-1.837	-0.374	1.004	-1.837	1.382	0.238	-0.654	2.318
GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_PRO_BCELL_UP GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_PRO_BCELL_UP	-0.493	1.154	-0.493	-0.222	3.690	-1.040	-1.040	-1.040	0.397	-1.040	0.732
GSE25147_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_MKN45_CELL_DN GSE25147_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_MKN45_CELL_DN	-0.998	-0.998	-0.464	0.426	1.218	3.848	0.426	-0.464	-0.998	-0.998	-0.202
GSE42724_NAIVE_VS_B1_BCELL_UP GSE42724_NAIVE_VS_B1_BCELL_UP	1.521	-1.552	-1.552	-1.552	1.927	-1.016	1.162	-0.235	1.162	-1.016	0.383
GSE3982_BCELL_VS_EFF_MEMORY_CD4_TCELL_UP GSE3982_BCELL_VS_EFF_MEMORY_CD4_TCELL_UP	0.667	0.667	-0.350	-2.260	-0.929	0.257	-1.445	0.667	-0.929	0.257	3.689
GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_2H_UP GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_2H_UP	1.287	-0.503	-0.267	0.338	-0.898	2.813	-0.898	-1.585	-1.585	0.338	0.908
MORF_NPM1 MORF_NPM1	-0.340	1.037	-1.443	1.635	-0.340	-2.664	0.265	-0.740	1.635	-1.443	1.331
GSE22103_LPS_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_UP GSE22103_LPS_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_UP	-1.804	-2.683	1.219	-0.331	0.914	-1.225	-0.331	-0.531	1.219	0.914	0.922
GSE24671_CTRL_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_UP GSE24671_CTRL_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_UP	-0.898	0.902	-0.267	-1.585	-1.585	-0.503	-0.503	0.902	-0.267	3.436	0.341
GSE22342_CD11C_HIGH_VS_LOW_DECIDUAL_MACROPHAGES_UP GSE22342_CD11C_HIGH_VS_LOW_DECIDUAL_MACROPHAGES_UP	1.755	-1.880	-1.133	0.656	0.656	-1.133	-0.394	2.760	-0.681	-0.394	-0.390
NAKAMURA_CANCER_MICROENVIRONMENT_DN NAKAMURA_CANCER_MICROENVIRONMENT_DN	-0.706	-0.706	1.829	-0.706	0.331	-0.706	-0.706	1.829	-0.273	1.210	-0.703
MORF_FBL MORF_FBL	-0.261	2.723	0.789	-0.261	-2.471	-0.261	-1.074	-1.074	1.816	-0.437	-0.432
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_UP GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_UP	-1.333	0.246	-1.333	-1.333	0.480	0.796	-1.333	0.796	1.191	0.480	0.801
GSE21033_CTRL_VS_POLYIC_STIM_DC_6H_UP GSE21033_CTRL_VS_POLYIC_STIM_DC_6H_UP	-0.844	2.302	-2.133	-0.516	1.064	-1.340	0.301	-0.516	-0.302	1.840	-0.298
GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_UP GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_UP	0.773	-0.464	-0.464	-0.998	-0.998	1.218	-0.998	-0.998	1.754	1.218	-0.202
