GO	[-5.24 -0.52]	[-0.52 -0.24]	[-0.24 -0.12]	[-0.12 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.06]	[0.06 0.18]	[0.18 0.37]	[0.37 0.75]	[0.75 5.97]
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP	2.260	-0.431	-3.344	-3.938	0.607	2.260	-2.384	-4.629	-1.366	0.752	9.122
GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_UP GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_UP	2.650	-1.061	-5.334	-4.524	0.514	5.548	-0.301	-1.593	-1.061	0.799	1.588
GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_DN GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_DN	2.196	-0.584	-1.702	-4.699	1.460	4.476	-1.149	-2.437	-2.044	-0.452	3.752
GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_UP GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_UP	2.650	-1.061	-3.839	-4.524	-0.301	2.650	0.799	-3.253	-0.673	0.799	3.286
GSE18281_CORTICAL_THYMOCYTE_VS_WHOLE_CORTEX_THYMUS_UP GSE18281_CORTICAL_THYMOCYTE_VS_WHOLE_CORTEX_THYMUS_UP	3.740	-1.569	-4.269	-3.654	0.285	4.090	-0.858	-1.297	-0.417	0.485	2.492
GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_DN GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_DN	3.080	-0.929	-2.888	-2.044	1.460	5.262	-1.406	-3.406	-0.929	0.351	1.252
GSE29614_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_UP GSE29614_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_UP	2.475	0.457	-4.699	-2.888	1.460	3.747	0.262	-1.702	-2.437	0.581	0.582
GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_DN GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_DN	3.666	-0.836	-3.222	-2.718	0.309	5.607	-1.900	-1.288	-0.513	0.527	0.989
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_UP GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_UP	3.534	0.285	-2.358	-2.358	-0.700	2.881	-0.882	-3.314	-0.548	-0.318	3.538
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_DN GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_DN	2.179	-0.277	-3.162	-3.742	0.849	4.121	0.691	-2.228	-1.853	0.430	0.851
GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP	2.084	0.514	-1.593	-3.839	0.799	1.585	-1.307	-3.839	-0.401	1.157	1.829
