GO	[-23.88 -0.90]	[-0.90 -0.56]	[-0.56 -0.33]	[-0.33 -0.21]	[-0.21 0.00]	[0.00 0.00]	[0.00 0.21]	[0.21 0.55]	[0.55 1.20]	[1.20 2.15]	[2.15 9.06]
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	-1.688	-5.508	-6.507	-3.989	-2.422	16.284	-2.422	-1.688	0.270	2.526	9.111
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	-0.876	-5.041	-3.703	0.598	-3.163	15.146	-1.914	-3.163	-0.876	2.198	4.070
REACTOME_INTERLEUKIN_10_SIGNALING REACTOME_INTERLEUKIN_10_SIGNALING	-0.676	-1.125	-1.866	-0.392	-1.866	0.226	-1.125	-0.392	0.226	0.654	10.295
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	-0.645	-1.537	-1.537	-0.235	-1.537	3.910	-1.007	-1.007	-0.645	-0.235	6.503
REACTOME_MUSCLE_CONTRACTION REACTOME_MUSCLE_CONTRACTION	-1.283	-3.104	-3.640	0.497	-1.048	0.624	-1.048	0.293	1.997	2.836	2.829
REACTOME_ECM_PROTEOGLYCANS REACTOME_ECM_PROTEOGLYCANS	1.729	-2.220	-1.119	-1.582	-2.220	-0.523	-0.523	-0.776	2.102	0.599	4.450
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	-0.945	-1.588	-2.547	-0.377	-2.547	1.017	0.342	-0.524	0.473	1.017	6.336
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	0.346	-1.608	-2.449	-1.065	-0.691	-0.434	-0.434	0.346	2.219	-0.434	4.912
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	-0.341	-1.285	-0.671	-0.671	-1.285	-1.285	0.509	-0.341	2.883	-0.341	3.555
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	-0.357	-2.137	-2.137	-0.952	-1.653	0.368	-0.357	1.651	0.368	0.884	4.324
