GO	[-3.55 -0.39]	[-0.39 -0.22]	[-0.22 -0.13]	[-0.13 -0.07]	[-0.07 -0.01]	[-0.01 0.00]	[0.00 0.07]	[0.07 0.15]	[0.15 0.29]	[0.29 0.70]	[0.70 6.79]
MORF_LCAT MORF_LCAT	7.332	-1.455	-0.875	-1.455	-0.875	3.124	-4.417	-2.865	-1.137	-0.353	3.921
CAR_HPX CAR_HPX	2.277	-1.044	-1.495	-2.120	-3.045	4.767	-1.495	-1.495	-1.495	0.301	5.981
GNF2_HPX GNF2_HPX	2.669	-0.692	-1.504	-1.504	-2.365	5.132	-1.504	-1.504	-2.932	0.340	5.612
CAR_IGFBP1 CAR_IGFBP1	1.913	-1.010	-1.543	-1.543	-2.374	4.540	-0.647	-1.543	-2.374	-0.235	5.180
MORF_WNT1 MORF_WNT1	5.701	-1.176	-1.176	-0.875	-0.638	3.728	-3.403	-2.028	-1.554	-0.638	3.294
GNF2_HPN GNF2_HPN	1.757	-0.502	-2.334	-1.158	-1.867	5.200	-1.480	-1.480	-2.334	0.479	5.200
MORF_CD8A MORF_CD8A	0.954	-0.413	-1.680	-4.181	-2.125	5.203	-1.313	-1.012	-0.767	0.755	4.728
GNF2_LCAT GNF2_LCAT	1.806	-0.527	-2.036	-0.952	-2.036	4.462	-1.244	-1.244	-2.569	0.342	5.417
GNF2_CASP1 GNF2_CASP1	-2.153	-0.707	-2.153	-2.153	0.251	-2.767	-0.958	1.978	0.686	2.318	5.909
MORF_BCL2L11 MORF_BCL2L11	2.038	-0.434	-1.687	-4.009	-1.388	4.326	-2.031	-0.910	-0.723	0.927	3.589
GNF2_CARD15 GNF2_CARD15	-0.406	-0.940	-0.940	-1.370	-0.252	-2.877	-1.974	0.357	0.540	0.766	9.345
GNF2_CCNA1 GNF2_CCNA1	3.624	0.238	-1.308	-1.901	-1.901	3.112	-1.901	-1.308	-1.901	0.821	2.194
MORF_IL9 MORF_IL9	3.714	0.324	-0.860	-0.609	-0.420	2.053	-3.888	-2.867	-1.185	-0.609	3.257
GNF2_MYL3 GNF2_MYL3	2.893	-0.342	-1.287	-1.287	-0.672	3.572	-1.287	-1.287	-1.287	-0.672	2.277
MORF_RAB3A MORF_RAB3A	5.036	-1.488	-1.085	-1.085	-1.085	1.543	-1.488	-2.014	-0.775	0.245	3.993
MORF_MAP3K14 MORF_MAP3K14	4.726	-1.153	-0.874	-0.471	-0.874	3.400	-1.920	-2.440	-1.153	-0.471	2.278
GNF2_HCK GNF2_HCK	-0.860	-1.185	-0.860	-1.604	-0.609	-2.867	-0.609	0.655	0.870	0.870	8.284
GNF2_GSTM1 GNF2_GSTM1	1.175	-0.672	-1.224	-0.916	-1.609	3.182	-1.224	-0.916	-2.091	0.393	5.538
GNF2_CEBPA GNF2_CEBPA	0.653	-0.529	-0.814	-1.793	-0.814	1.558	-2.667	-0.814	-0.529	0.274	7.064
GNF2_IGFBP1 GNF2_IGFBP1	1.033	-1.454	-0.431	-0.798	-1.454	5.256	-0.798	-1.454	-0.798	-0.431	2.491
MORF_TNFRSF6 MORF_TNFRSF6	0.592	-0.478	-1.579	-4.032	-1.931	4.120	-0.807	-0.627	0.345	0.919	3.023
GNF2_TNFRSF1B GNF2_TNFRSF1B	-1.793	-0.529	-1.217	-1.217	0.440	-2.667	-0.814	0.910	0.910	0.653	5.691
GNF2_PECAM1 GNF2_PECAM1	-0.624	-1.508	-0.981	-0.981	0.613	-2.332	-1.508	0.880	0.880	0.397	5.983
GNF2_S100A4 GNF2_S100A4	-1.196	-0.432	-1.196	-0.731	0.598	-1.955	-1.955	2.079	-0.242	0.598	4.355
GCM_HMGA2 GCM_HMGA2	1.287	-2.007	-0.699	-1.221	-0.932	4.077	-1.575	-0.513	-0.699	-0.513	4.077
GNF2_CD1D GNF2_CD1D	-0.373	-1.830	-0.652	-0.652	0.239	-1.830	-1.094	0.239	0.685	0.431	7.003
MORF_KDR MORF_KDR	0.615	-0.448	-0.903	-2.943	-1.236	3.137	-1.664	-0.301	-0.645	0.442	4.055
GNF2_TST GNF2_TST	1.063	-0.815	-1.473	-0.815	-1.106	2.647	-0.815	-1.106	-1.473	0.323	5.411
GNF2_CD33 GNF2_CD33	-0.301	-1.333	-1.333	-0.840	0.301	-2.122	-0.840	0.301	0.499	1.060	5.932
GNF2_MYL2 GNF2_MYL2	2.187	-0.363	-0.703	-1.329	-0.703	2.786	-1.329	-1.329	-0.703	-0.363	2.187
MORF_PPP2R5B MORF_PPP2R5B	0.637	-0.726	-1.424	-2.537	-1.741	2.142	-0.319	-1.152	-0.319	2.142	2.742
GNF2_RTN1 GNF2_RTN1	1.372	0.286	-0.868	-1.368	-0.868	0.722	-2.164	-0.868	-0.868	1.772	2.712
GNF2_TTN GNF2_TTN	2.804	-1.079	-1.079	-0.521	-0.521	0.685	-1.079	-1.079	-0.521	0.685	2.156
GNF2_CD14 GNF2_CD14	0.215	-1.412	-0.766	-0.766	1.082	-1.412	-0.766	-0.408	0.717	0.215	4.629
GNF2_MCL1 GNF2_MCL1	-1.543	-0.235	-1.010	-1.010	-0.647	-1.543	-1.010	1.512	0.848	1.157	3.372
GNF2_FOS GNF2_FOS	-0.318	-0.994	-1.704	-0.994	0.285	-1.704	-0.318	0.285	1.133	1.133	3.103
GNF2_CDKN1C GNF2_CDKN1C	1.508	-1.121	-0.551	-0.551	-0.551	2.060	-1.121	-1.121	-0.551	0.346	2.060
GNF2_IL2RB GNF2_IL2RB	0.961	0.226	-1.128	-0.393	-1.128	0.655	-1.872	-0.393	-1.128	1.746	2.218
GNF2_CDH3 GNF2_CDH3	0.346	-0.551	-0.551	-1.121	-1.121	2.060	0.346	-0.551	-0.551	-0.551	3.384
GNF2_MMP1 GNF2_MMP1	-0.703	-1.329	-0.703	-0.703	0.247	1.188	-1.329	-0.703	1.653	0.480	2.187
GNF2_SERPINB5 GNF2_SERPINB5	0.324	-0.581	-0.581	-1.162	-1.162	2.576	0.324	-0.581	-0.581	-0.280	2.576
GNF2_CD7 GNF2_CD7	0.900	-0.266	-0.895	0.339	-0.895	-0.501	-1.579	-0.501	-0.895	2.234	2.234
GNF2_TNFSF10 GNF2_TNFSF10	-0.641	0.540	-0.641	-0.641	-1.246	-1.246	-0.641	0.540	0.540	0.882	3.007
GNF2_CDH11 GNF2_CDH11	-0.222	-1.038	-1.038	-0.222	-0.492	-0.222	-0.492	-1.038	0.398	1.664	2.929
GNF2_FGR GNF2_FGR	-0.703	-1.329	-0.703	-0.703	0.795	-0.703	-0.363	0.247	0.480	0.247	4.165
GNF2_PTPN4 GNF2_PTPN4	1.142	-0.271	-0.785	-0.271	-1.264	-0.785	-1.264	-0.473	-0.473	1.521	2.952
GCM_SMARCD1 GCM_SMARCD1	0.810	-1.129	-0.426	-1.129	-0.291	1.577	-1.966	-0.291	-0.426	-0.291	2.991
