GO	[-3.55 -0.39]	[-0.39 -0.22]	[-0.22 -0.13]	[-0.13 -0.07]	[-0.07 -0.01]	[-0.01 0.00]	[0.00 0.07]	[0.07 0.15]	[0.15 0.29]	[0.29 0.70]	[0.70 6.79]
MORF_NPM1 MORF_NPM1	-4.626	2.259	3.239	11.678	3.984	-3.213	0.292	-1.466	-2.668	-6.825	-6.825
MORF_PRKDC MORF_PRKDC	-4.145	6.643	2.767	3.417	1.227	-3.532	0.438	0.334	-0.615	-4.145	-8.029
MORF_MAP2K7 MORF_MAP2K7	4.190	-1.288	-3.249	-4.531	-1.909	9.879	-1.288	-1.288	0.317	-0.286	1.435
MORF_RAB1A MORF_RAB1A	-4.179	-0.628	0.325	-0.795	1.206	-3.030	4.084	7.045	-0.372	0.427	-5.733
MORF_LCAT MORF_LCAT	7.332	-1.455	-0.875	-1.455	-0.875	3.124	-4.417	-2.865	-1.137	-0.353	3.921
CAR_HPX CAR_HPX	2.277	-1.044	-1.495	-2.120	-3.045	4.767	-1.495	-1.495	-1.495	0.301	5.981
MORF_UNG MORF_UNG	-2.230	4.499	6.945	0.413	0.828	-3.172	-0.341	-0.779	-1.590	-1.590	-2.230
GNF2_MLF1 GNF2_MLF1	5.783	0.266	-1.948	-1.430	-2.641	3.648	-1.948	-1.430	-1.948	0.405	1.964
GCM_MLL GCM_MLL	-2.084	0.811	0.512	2.781	2.469	-3.001	1.643	0.512	0.811	-3.574	-5.043
GCM_RAB10 GCM_RAB10	-5.004	-0.407	2.505	-0.697	2.820	-4.209	1.009	2.820	0.667	-2.058	-0.888
GNF2_CASP1 GNF2_CASP1	-2.153	-0.707	-2.153	-2.153	0.251	-2.767	-0.958	1.978	0.686	2.318	5.909
GNF2_KISS1 GNF2_KISS1	1.142	-2.039	-0.785	-1.264	-1.264	6.985	-1.264	-1.264	-0.785	0.547	1.521
GNF2_MYL3 GNF2_MYL3	2.893	-0.342	-1.287	-1.287	-0.672	3.572	-1.287	-1.287	-1.287	-0.672	2.277
GNF2_DNM1 GNF2_DNM1	3.598	0.446	-3.087	-0.490	-1.527	2.222	-1.527	-2.157	-0.490	0.288	1.832
GNF2_SPRR1B GNF2_SPRR1B	-0.204	-0.204	-0.463	-0.463	-0.996	8.742	-0.996	-0.996	-0.996	-0.463	0.426
GNF2_CDC20 GNF2_CDC20	-1.508	-1.508	-0.624	-0.382	0.233	-1.508	-0.624	1.197	4.033	2.921	-1.508
GNF2_SPINK1 GNF2_SPINK1	1.583	-0.241	0.685	-1.079	-0.521	3.524	-1.079	-1.079	-1.079	-1.079	0.685
GNF2_TTN GNF2_TTN	2.804	-1.079	-1.079	-0.521	-0.521	0.685	-1.079	-1.079	-0.521	0.685	2.156
GNF2_PPP6C GNF2_PPP6C	-1.621	0.555	1.231	1.664	1.664	-0.928	0.320	-0.283	-0.283	-1.621	-1.621
GNF2_IL2RB GNF2_IL2RB	0.961	0.226	-1.128	-0.393	-1.128	0.655	-1.872	-0.393	-1.128	1.746	2.218
GNF2_CDH3 GNF2_CDH3	0.346	-0.551	-0.551	-1.121	-1.121	2.060	0.346	-0.551	-0.551	-0.551	3.384
GNF2_MMP1 GNF2_MMP1	-0.703	-1.329	-0.703	-0.703	0.247	1.188	-1.329	-0.703	1.653	0.480	2.187
GNF2_MSN GNF2_MSN	-0.463	-0.996	-0.996	-0.996	1.216	-0.463	-0.204	1.749	1.216	0.773	-0.996
MORF_REV3L MORF_REV3L	-1.614	-0.435	1.420	0.787	-0.435	-0.694	1.420	0.542	0.542	-0.260	-2.458
