GO	[-4.93 -0.53]	[-0.53 -0.25]	[-0.25 -0.13]	[-0.13 -0.04]	[-0.04 0.00]	[0.00 0.04]	[0.04 0.14]	[0.14 0.28]	[0.28 0.55]	[0.55 1.08]	[1.08 6.79]
CTIP_DN.V1_UP CTIP_DN.V1_UP	2.468	-0.694	-5.122	-3.993	0.831	1.278	-0.365	-1.991	0.354	-0.365	4.001
ESC_J1_UP_LATE.V1_UP ESC_J1_UP_LATE.V1_UP	-0.277	-1.861	-3.759	-1.013	-0.373	0.553	-0.808	0.553	-1.535	3.103	5.751
KRAS.LUNG.BREAST_UP.V1_UP KRAS.LUNG.BREAST_UP.V1_UP	2.386	-0.352	-4.380	-0.656	0.646	2.068	-2.283	-2.283	-0.868	0.646	2.706
MEL18_DN.V1_DN MEL18_DN.V1_DN	1.156	-1.762	-1.762	-1.762	-0.668	-1.762	-0.870	-0.503	2.202	2.202	3.553
EGFR_UP.V1_UP EGFR_UP.V1_UP	-0.716	-1.118	-0.716	-1.371	-0.900	-2.845	-0.716	0.481	1.520	5.019	2.259
MEK_UP.V1_UP MEK_UP.V1_UP	1.330	-0.831	-1.535	-1.535	-2.610	-1.264	-1.031	0.301	1.780	2.578	2.855
KRAS.BREAST_UP.V1_UP KRAS.BREAST_UP.V1_UP	1.508	-0.711	-2.019	-1.234	0.473	2.096	-2.548	-1.588	-0.711	1.018	3.131
P53_DN.V1_UP P53_DN.V1_UP	0.755	-1.666	-1.371	-1.118	0.277	0.277	-2.396	-1.118	0.371	2.565	4.988
RPS14_DN.V1_UP RPS14_DN.V1_UP	-0.491	-0.373	-1.535	-0.491	-1.254	-1.861	-1.013	-0.277	-0.277	3.103	5.751
KRAS.KIDNEY_UP.V1_UP KRAS.KIDNEY_UP.V1_UP	2.553	-1.539	-1.539	-1.539	-0.539	2.553	-0.942	-1.212	-0.942	1.150	2.213
BRCA1_DN.V1_UP BRCA1_DN.V1_UP	1.477	-0.728	-1.613	-3.236	0.791	2.382	-1.256	-1.256	0.332	0.332	2.043
BMI1_DN_MEL18_DN.V1_UP BMI1_DN_MEL18_DN.V1_UP	0.837	-3.137	-1.321	0.274	-0.330	-1.037	-0.453	-1.037	0.274	1.760	4.585
ERBB2_UP.V1_UP ERBB2_UP.V1_UP	0.380	-0.702	-1.644	-0.885	-2.369	-0.549	-0.702	-0.421	2.038	1.122	4.261
LEF1_UP.V1_UP LEF1_UP.V1_UP	1.835	-0.998	-1.227	-1.493	-0.285	-0.495	-1.227	-1.800	0.817	1.172	3.929
ALK_DN.V1_DN ALK_DN.V1_DN	2.181	-0.448	-0.814	-3.414	-1.065	0.534	-1.065	-0.448	-0.448	1.332	2.842
HOXA9_DN.V1_UP HOXA9_DN.V1_UP	-1.957	0.293	-1.957	-0.309	-1.957	-1.622	1.142	1.142	0.787	0.956	2.615
PTEN_DN.V1_UP PTEN_DN.V1_UP	1.185	-1.292	-3.238	-1.909	0.665	0.410	0.528	-0.838	-0.514	1.622	2.392
ATF2_S_UP.V1_DN ATF2_S_UP.V1_DN	-0.373	-2.238	-1.013	-1.254	0.853	0.694	-1.254	-0.808	1.032	0.431	4.514
P53_DN.V1_DN P53_DN.V1_DN	0.695	0.557	-1.452	-1.755	-2.960	0.437	-0.361	-0.610	0.334	2.427	2.132
NOTCH_DN.V1_DN NOTCH_DN.V1_DN	1.177	-0.309	-2.478	-2.059	0.393	-0.415	-1.387	0.393	0.293	0.981	3.038
ESC_V6.5_UP_EARLY.V1_DN ESC_V6.5_UP_EARLY.V1_DN	0.726	-0.506	-1.364	-0.665	-0.506	-0.665	-2.072	-0.857	0.900	2.685	2.354
KRAS.300_UP.V1_UP KRAS.300_UP.V1_UP	1.740	-0.362	-3.557	-1.148	-0.499	0.804	-0.672	-0.362	-0.499	1.003	2.017
BMI1_DN.V1_UP BMI1_DN.V1_UP	0.497	-3.170	-1.343	-0.465	-0.340	-0.465	0.266	-0.340	0.266	2.011	2.619
RELA_DN.V1_DN RELA_DN.V1_DN	-0.499	-0.672	0.351	-2.872	1.740	1.003	-0.886	-1.148	-0.362	0.478	2.329
SNF5_DN.V1_DN SNF5_DN.V1_DN	1.750	-1.217	-0.424	-1.525	-0.744	-0.424	-1.525	0.400	-0.310	1.750	2.011
BMI1_DN_MEL18_DN.V1_DN BMI1_DN_MEL18_DN.V1_DN	0.266	-0.624	-2.096	-1.343	0.370	-0.340	-1.056	0.266	0.497	1.728	2.962
