GO	[-2.86 -0.23]	[-0.23 -0.14]	[-0.14 -0.09]	[-0.09 -0.05]	[-0.05 -0.02]	[-0.02 0.02]	[0.02 0.06]	[0.06 0.10]	[0.10 0.15]	[0.15 0.23]	[0.23 1.86]
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	2.237	1.380	3.865	0.724	0.286	-0.317	-2.175	-2.175	-2.175	-0.872	-2.175
HP_AUTOIMMUNITY HP_AUTOIMMUNITY	-1.417	-1.417	-0.409	0.718	0.215	-0.769	2.600	-1.417	0.718	0.718	0.427
GOBP_NEGATIVE_REGULATION_OF_RNA_SPLICING GOBP_NEGATIVE_REGULATION_OF_RNA_SPLICING	2.221	0.893	-0.581	-0.199	-0.581	-0.581	-0.199	1.493	-0.581	-0.581	-0.581
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	0.932	1.373	-1.207	0.302	-1.207	-0.612	-0.612	-1.207	0.932	0.302	0.932
GOMF_CHAPERONE_BINDING GOMF_CHAPERONE_BINDING	2.414	0.656	-0.748	0.304	0.656	-0.298	-0.748	-0.748	0.656	-0.748	-0.748
GOMF_EXOPEPTIDASE_ACTIVITY GOMF_EXOPEPTIDASE_ACTIVITY	-0.623	-0.223	-0.223	-0.623	0.396	2.882	-0.623	-0.623	1.390	-0.223	-0.623
GOCC_NUCLEAR_INNER_MEMBRANE GOCC_NUCLEAR_INNER_MEMBRANE	-0.581	-0.581	0.893	0.434	1.493	1.493	-0.581	-0.581	-0.581	-0.581	-0.199
GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	-0.539	0.969	-0.539	-0.539	1.608	1.608	-0.176	-0.176	-0.539	-0.539	-0.539
GOBP_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT GOBP_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT	-0.415	2.989	-0.415	-0.415	0.211	0.641	-0.415	0.641	-0.415	-0.415	-0.415
GOBP_REGULATION_OF_HISTONE_H4_ACETYLATION GOBP_REGULATION_OF_HISTONE_H4_ACETYLATION	0.312	-0.290	-0.290	-0.290	-0.290	-0.290	0.312	3.968	-0.290	-0.290	-0.290
