GO	[-1.51 -0.14]	[-0.14 -0.09]	[-0.09 -0.05]	[-0.05 -0.03]	[-0.03 -0.00]	[-0.00 0.02]	[0.02 0.04]	[0.04 0.07]	[0.07 0.10]	[0.10 0.14]	[0.14 1.00]
GSE7509_DC_VS_MONOCYTE_WITH_FCGRIIB_STIM_DN GSE7509_DC_VS_MONOCYTE_WITH_FCGRIIB_STIM_DN	2.412	0.847	2.702	0.334	-0.473	-1.748	0.556	-4.073	-0.361	-0.361	-1.191
GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_UP GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_UP	2.925	0.389	-0.411	-1.327	-0.536	-0.411	-2.776	-0.687	-0.867	0.784	2.916
GSE35543_IN_VITRO_ITREG_VS_CONVERTED_EX_ITREG_UP GSE35543_IN_VITRO_ITREG_VS_CONVERTED_EX_ITREG_UP	3.629	0.301	-0.851	0.399	0.800	-1.925	-0.401	-1.308	-1.925	-0.301	1.823
GSE25085_FETAL_LIVER_VS_ADULT_BM_SP4_THYMIC_IMPLANT_UP GSE25085_FETAL_LIVER_VS_ADULT_BM_SP4_THYMIC_IMPLANT_UP	2.363	-2.308	-0.401	0.515	0.970	-0.301	-0.401	-1.061	-1.925	-0.673	2.647
GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_6H_UP GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_6H_UP	3.629	-0.301	-0.851	-0.673	0.301	0.301	-1.594	-2.308	-0.673	1.364	1.153
GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN	5.071	0.261	0.591	-1.192	-0.595	0.591	-1.784	-0.595	-1.466	0.353	0.461
GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_6H_UP GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_6H_UP	2.619	-0.687	-1.079	2.057	0.503	-0.411	-0.687	-2.334	-1.616	0.635	0.780
GSE24634_TEFF_VS_TCONV_DAY10_IN_CULTURE_UP GSE24634_TEFF_VS_TCONV_DAY10_IN_CULTURE_UP	3.289	0.515	1.364	-1.925	-0.673	0.301	-0.401	-2.748	-0.673	0.301	0.645
GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_UP GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_UP	4.357	0.515	1.158	0.399	-1.594	0.399	-0.673	-1.925	-1.061	-0.524	-0.303
GSE12366_GC_BCELL_VS_PLASMA_CELL_UP GSE12366_GC_BCELL_VS_PLASMA_CELL_UP	4.129	-0.277	-0.805	-1.854	0.552	-0.277	-0.490	-1.529	-0.490	-0.490	1.661
