GO	[-4.91 -0.50]	[-0.50 -0.23]	[-0.23 -0.12]	[-0.12 -0.03]	[-0.03 0.00]	[0.00 0.00]	[0.00 0.09]	[0.09 0.23]	[0.23 0.49]	[0.49 0.99]	[0.99 6.70]
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	-3.746	-0.377	8.572	15.553	-0.793	-2.038	-0.793	-2.038	-2.038	-2.038	-3.769
WP_ALZHEIMERS_DISEASE WP_ALZHEIMERS_DISEASE	-1.179	-0.714	-1.482	-0.402	-1.843	26.192	-0.925	-0.542	-2.776	-0.402	-1.197
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	-1.987	0.301	3.764	5.735	0.596	-2.579	4.223	-0.851	-3.347	-3.347	-4.444
WP_MRNA_PROCESSING WP_MRNA_PROCESSING	-2.846	1.506	6.196	3.482	0.362	-1.446	2.396	-0.869	-1.828	-4.390	-5.587
WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK	-1.168	3.321	5.588	1.904	-1.937	-5.048	1.094	-0.483	0.517	-3.102	-3.952
WP_CELL_DIFFERENTIATION_INDEX_EXPANDED WP_CELL_DIFFERENTIATION_INDEX_EXPANDED	0.523	-1.295	-2.076	-0.285	0.318	14.106	-2.076	-1.295	-1.295	-0.285	-0.818
WP_ROLE_OF_OSX_AND_MIRNAS_IN_TOOTH_DEVELOPMENT WP_ROLE_OF_OSX_AND_MIRNAS_IN_TOOTH_DEVELOPMENT	0.986	-0.829	-0.829	-1.493	-0.453	10.604	-1.493	-0.829	-0.234	-0.234	-1.502
WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS	0.254	-1.058	-1.784	-1.784	-1.058	4.830	-1.058	-1.784	0.254	0.254	4.802
WP_OVERVIEW_OF_INTERFERONSMEDIATED_SIGNALING_PATHWAY WP_OVERVIEW_OF_INTERFERONSMEDIATED_SIGNALING_PATHWAY	-1.535	-1.535	-0.477	-1.535	1.794	6.544	0.942	-0.477	-0.250	-0.861	-1.544
WP_EGFEGFR_SIGNALING_PATHWAY WP_EGFEGFR_SIGNALING_PATHWAY	-0.944	-0.944	-0.739	0.649	-0.430	-6.820	3.518	1.419	2.206	-0.430	-0.582
WP_GPCRS_OTHER WP_GPCRS_OTHER	0.844	-0.877	-1.205	-2.171	-0.432	2.757	-2.892	-0.432	-1.205	1.360	3.592
WP_TRANSLATION_FACTORS WP_TRANSLATION_FACTORS	-0.556	0.456	4.320	1.713	-0.556	-1.399	0.693	0.272	-0.556	-2.201	-2.214
WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALLING WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALLING	-0.711	-0.711	0.464	0.302	0.667	-0.471	1.193	4.741	-0.711	-1.489	-3.054
WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR	0.413	1.263	2.222	1.553	-0.942	-3.005	0.413	0.279	0.578	-2.272	-1.732
WP_HUMAN_COMPLEMENT_SYSTEM WP_HUMAN_COMPLEMENT_SYSTEM	-0.348	-1.774	-1.774	-0.986	1.793	-0.506	-0.986	-0.716	0.731	3.313	1.185
WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY	1.187	-0.702	-1.327	-0.702	3.439	-0.363	-1.327	-0.702	-0.702	0.795	0.788
WP_AMINO_ACID_METABOLISM WP_AMINO_ACID_METABOLISM	-1.539	1.464	1.175	0.696	0.506	-3.788	0.350	-0.814	-0.814	-0.257	1.160
WP_CARDIAC_PROGENITOR_DIFFERENTIATION WP_CARDIAC_PROGENITOR_DIFFERENTIATION	2.149	0.456	-1.399	-0.893	2.149	-0.332	-2.201	0.272	-0.893	-0.556	0.972
WP_PROTEASOME_DEGRADATION WP_PROTEASOME_DEGRADATION	-0.527	0.441	1.554	2.363	0.653	-1.787	1.211	-0.811	-1.213	-0.527	-1.801
WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM	1.626	-1.193	-0.431	-1.951	-0.431	-1.193	-1.193	0.599	1.626	0.886	0.876
WP_PURINE_METABOLISM_AND_RELATED_DISORDERS WP_PURINE_METABOLISM_AND_RELATED_DISORDERS	-0.406	-0.406	2.601	1.937	0.875	-0.406	-0.406	-0.911	-0.911	-0.911	-0.409
WP_GLUCURONIDATION WP_GLUCURONIDATION	-0.240	0.372	-1.077	-0.520	-0.240	2.154	-1.077	-1.077	2.154	-0.520	0.368
WP_PHOTODYNAMIC_THERAPYINDUCED_UNFOLDED_PROTEIN_RESPONSE WP_PHOTODYNAMIC_THERAPYINDUCED_UNFOLDED_PROTEIN_RESPONSE	-1.202	-1.202	-1.202	0.573	0.303	-0.299	0.303	-0.610	1.882	1.882	-0.303
WP_HIPPOYAP_SIGNALING_PATHWAY WP_HIPPOYAP_SIGNALING_PATHWAY	-0.953	-0.953	0.822	0.200	-0.953	-0.953	-0.434	2.478	0.458	0.200	0.815
WP_16P112_PROXIMAL_DELETION_SYNDROME WP_16P112_PROXIMAL_DELETION_SYNDROME	0.429	3.025	1.125	0.854	-1.093	-1.552	-0.327	0.429	-1.093	-0.506	-1.105
