DPM1	2.51548639775102
SCYL3	0.385868794488456
C1orf112	0.134406597832521
FGR	-0.028657308273571
CFH	0.0791167518168676
FUCA2	0.090604306231332
GCLC	-1.44147998464799
NFYA	-0.210541043945725
STPG1	-0.139244046308961
NIPAL3	-0.0519288444598517
LAS1L	-0.176275915334708
SEMA3F	-0.0142496631943054
ANKIB1	-0.241213010078729
CYP51A1	0.200060696644085
KRIT1	0.123957946044243
RAD52	1.37356524445712
BAD	-0.182441584976307
LAP3	-0.260268615145385
CD99	0.532472229729928
LASP1	-0.0780616322313715
SNX11	-0.103361940126131
M6PR	0.128637922862206
ICA1	-0.227584683291831
ALS2	0.09603936044897
CASP10	-0.129826433249711
CFLAR	0.0108774009012582
NDUFAF7	0.306468782884889
RBM5	0.0598653423012708
MTMR7	0.414947244654469
SLC7A2	0.638895752929464
ARF5	0.157969107037439
SARM1	1.50228717166982
POLDIP2	-0.176286409886244
PLXND1	1.78584870713202
AK2	0.160880395496172
CD38	-0.467150328378653
FKBP4	0.0488406356316584
KDM1A	0.0384434130229013
RBM6	0.0388797917762058
CAMKK1	-0.0778591359571392
RECQL	1.16900376216217
VPS50	-0.224004065179669
ARHGAP33	0.345494064964989
NDUFAB1	-0.417604304204021
SLC22A16	0.252906964717944
ZMYND10	-0.0238505821403478
ST7	-0.232046506213195
CDC27	-0.369310595852794
HCCS	0.0091984243329845
DVL2	-0.366227284281846
UPF1	-0.191842878842962
SKAP2	-0.234955591050736
SLC25A5	-0.18363522474437
MCUB	-0.0577232702734012
POLR2J	0.134742771251577
DHX33	-0.101797947679569
LIG3	-0.192656633782699
RPAP3	0.113521308821293
ACSM3	-0.159207252893933
AC004381.6	0.161234329795951
CIAPIN1	-0.335928221759452
SPPL2B	-0.305498045992829
FAM214B	0.301177530634573
PRKAR2B	-0.333385245524678
MSL3	0.102990081571567
CREBBP	-0.533667570832538
TSPOAP1	-0.426169836552016
MPO	0.0766179113291465
GCFC2	0.180908268445244
CROT	-0.0781281990978919
ABCB4	0.168710954857422
KMT2E	-0.0572671422886448
RHBDD2	0.1727698776641
IBTK	0.0748628475456223
ZNF195	0.00621103629219061
MYCBP2	0.119832599732018
FBXL3	-0.506629033150739
ITGAL	-0.00884930950834528
PDK2	-0.203282875583598
ZFX	-0.184243836375896
LAMP2	0.908071339338464
ITGA2B	-0.235522296624101
GDE1	0.163069366423903
C19orf60	0.0455466929337037
OSBPL7	0.312721415927905
MAP3K14	0.600546234759591
AP2B1	0.100096378057294
ZNF263	-0.0942394316645165
SPATA20	0.0572275930593391
TNFRSF12A	-0.936796765502268
MAP3K9	0.786317354553506
RALA	-0.193572101640291
BAIAP2L1	0.831720846356566
KDM7A	-0.178920175304874
ETV1	0.416646382372116
AGK	0.0591639659368715
ALDH3B1	-0.0332854992314419
PHTF2	-0.24386919065242
FARP2	0.589253825100011
DBF4	0.225852702682485
IFRD1	-0.350669507111364
COX10	-0.115186340758091
GTF2IRD1	-0.236137407609546
PAF1	0.0195847838194098
VPS41	-0.119582828621478
ARHGAP44	-0.298137077277191
ELAC2	-0.0263095684917475
