GO	[-5.10 -0.83]	[-0.83 -0.54]	[-0.54 -0.31]	[-0.31 -0.14]	[-0.14 0.00]	[0.00 0.11]	[0.11 0.29]	[0.29 0.52]	[0.52 0.71]	[0.71 1.33]	[1.33 7.87]
MORF_DAP3 MORF_DAP3	2.031	5.458	2.301	2.588	0.387	-2.674	-0.680	0.292	-4.316	-2.258	-8.245
GNF2_FBL GNF2_FBL	-0.382	3.201	0.934	3.201	-0.275	-0.519	1.141	-0.382	-2.230	-2.230	-6.182
GNF2_HPX GNF2_HPX	2.017	-0.692	-2.365	-1.180	-1.504	0.987	-2.365	-1.895	1.455	-0.375	6.628
GNF2_DNM1 GNF2_DNM1	1.161	-0.735	-1.527	-1.527	-1.070	-0.490	-1.527	-0.490	1.161	-0.490	7.883
MORF_PTPN11 MORF_PTPN11	0.280	5.096	0.746	-0.323	0.280	-1.200	-0.323	1.475	-0.655	-1.582	-4.523
GNF2_MLF1 GNF2_MLF1	-0.339	-1.430	-1.948	-2.641	0.578	1.308	-1.036	-1.430	2.746	0.266	3.648
GNF2_HCK GNF2_HCK	-1.185	-2.867	-1.185	-0.279	-1.604	-0.420	-0.279	0.473	-0.279	4.198	3.257
GNF2_DDX5 GNF2_DDX5	-1.757	-2.625	0.287	-0.315	1.998	0.287	1.998	0.678	0.459	0.287	-2.625
GNF2_SPRR1B GNF2_SPRR1B	-0.996	-0.996	-0.463	-0.996	0.426	4.673	-0.463	-0.996	-0.463	-0.204	1.749
GNF2_RRM1 GNF2_RRM1	-0.524	-2.678	2.290	-0.352	-0.352	-1.060	-0.352	1.919	0.763	1.275	-2.678
GNF2_MYL3 GNF2_MYL3	-0.342	-0.672	-1.287	-1.287	0.837	0.509	-1.287	-0.672	0.837	-0.342	4.311
GNF2_MMP1 GNF2_MMP1	-1.329	-0.363	-0.703	-1.329	0.480	0.247	0.247	-1.329	0.247	0.480	4.941
GNF2_CDH3 GNF2_CDH3	-0.551	-1.121	-1.121	-0.551	-1.121	1.034	-0.551	-0.551	2.060	0.346	2.687
GCM_HBP1 GCM_HBP1	-2.010	-0.965	1.003	-0.264	0.520	-0.264	0.740	2.449	-0.423	0.520	-2.919
GNF2_EGFR GNF2_EGFR	0.480	-0.363	-0.703	-1.329	-0.363	-0.363	-0.703	-1.329	1.188	0.247	4.165
GCM_ING1 GCM_ING1	0.238	1.790	-0.375	3.112	-0.375	0.238	-0.588	0.388	-0.375	-1.308	-2.793
GNF2_SPINK1 GNF2_SPINK1	0.685	-1.079	-0.521	-1.079	0.371	3.524	-1.079	-0.241	-0.241	-0.521	0.685
MORF_EIF4E MORF_EIF4E	-0.987	1.701	0.435	1.090	1.090	-0.475	0.289	0.289	-0.695	-0.314	-3.551
