GO	[-6.16 -0.55]	[-0.55 -0.44]	[-0.44 -0.20]	[-0.20 -0.09]	[-0.09 -0.01]	[-0.01 0.00]	[0.00 0.08]	[0.08 0.17]	[0.17 0.33]	[0.33 0.81]	[0.81 8.56]
MODULE_289 MODULE_289	0.628	3.551	0.472	-2.556	-2.556	2.779	-2.026	-0.948	-2.026	-0.378	2.127
MODULE_180 MODULE_180	4.806	2.340	-3.810	-0.833	-0.445	-1.104	-0.616	-1.854	-0.616	-0.312	2.039
MODULE_433 MODULE_433	1.693	-0.287	0.315	-0.740	-2.536	3.034	-1.125	-2.536	-1.682	0.498	2.123
MODULE_113 MODULE_113	0.593	2.910	-1.521	-0.439	-2.581	0.593	-1.521	-1.521	-1.989	1.836	2.945
MODULE_316 MODULE_316	0.999	2.019	-0.423	-0.649	-2.912	0.738	-2.005	-0.964	-1.398	0.999	2.042
MODULE_122 MODULE_122	2.725	0.855	1.279	-2.532	-2.048	0.391	-1.304	-0.443	-0.788	-1.304	2.763
MODULE_234 MODULE_234	1.656	0.664	0.945	-1.435	-0.923	0.435	-2.244	-0.923	-1.435	-0.349	3.090
MODULE_111 MODULE_111	1.961	1.208	-0.597	-1.264	-1.000	0.274	-2.386	-1.578	-1.000	1.438	2.936
MODULE_157 MODULE_157	0.742	1.195	-1.196	-2.050	-0.654	0.954	-1.575	-1.196	-0.893	1.464	2.841
MODULE_497 MODULE_497	0.928	0.572	-1.203	-1.203	-0.611	0.302	-1.203	-0.300	-0.300	0.302	3.137
MODULE_410 MODULE_410	0.646	-0.234	-0.234	-0.830	-1.494	0.646	-0.234	-1.494	0.646	-0.830	3.006
MODULE_106 MODULE_106	-0.200	1.489	0.434	0.434	-0.580	-0.580	-0.580	-0.580	-0.580	-0.580	2.225
