GO	[-10.07 -0.87]	[-0.87 -0.52]	[-0.52 -0.26]	[-0.26 -0.04]	[-0.04 0.00]	[0.00 0.13]	[0.13 0.38]	[0.38 0.58]	[0.58 0.89]	[0.89 1.85]	[1.85 9.66]
WP_ALZHEIMERS_DISEASE WP_ALZHEIMERS_DISEASE	-2.776	-0.402	-1.843	-1.482	11.621	3.446	-0.925	-0.542	-0.542	-0.542	-1.197
WP_CELL_DIFFERENTIATION_INDEX_EXPANDED WP_CELL_DIFFERENTIATION_INDEX_EXPANDED	-0.810	-1.295	-1.295	-0.810	12.070	2.350	-2.076	-0.492	-1.295	-0.492	-0.818
WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE	-0.810	-0.810	0.523	-0.810	13.071	0.523	-1.295	-1.295	-0.285	-1.295	-2.088
WP_CELL_DIFFERENTIATION_INDEX WP_CELL_DIFFERENTIATION_INDEX	-0.599	-1.025	-1.025	-0.599	12.104	1.935	-1.742	-1.025	-1.025	-1.025	-0.605
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	0.717	3.898	3.898	0.523	-1.510	-0.377	0.945	-1.105	-2.742	-3.746	-2.056
WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK	0.263	-0.888	1.609	4.165	-0.662	-0.888	2.932	-0.343	-0.343	-2.457	-5.079
WP_ROLE_OF_OSX_AND_MIRNAS_IN_TOOTH_DEVELOPMENT WP_ROLE_OF_OSX_AND_MIRNAS_IN_TOOTH_DEVELOPMENT	-1.493	-0.829	-0.453	-1.493	8.574	1.865	-0.453	-0.234	-1.493	-0.829	-0.458
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	1.258	3.330	2.919	0.596	-1.147	-1.987	-0.618	0.434	-1.519	-0.438	-4.444
WP_PARKINSONS_DISEASE_PATHWAY WP_PARKINSONS_DISEASE_PATHWAY	-0.959	-0.672	-1.339	-0.458	8.637	2.487	-1.841	-0.672	0.301	-1.339	-0.682
WP_METASTATIC_BRAIN_TUMOR WP_METASTATIC_BRAIN_TUMOR	-0.580	-0.580	-0.580	-1.161	9.707	0.980	-0.580	-0.580	-0.580	-0.580	-1.168
WP_MRNA_PROCESSING WP_MRNA_PROCESSING	-2.846	0.493	2.737	2.077	0.493	-0.487	1.506	-0.657	0.493	-2.288	-3.558
WP_TRANSLATION_FACTORS WP_TRANSLATION_FACTORS	0.456	0.693	1.324	6.358	-1.399	-0.556	-0.332	-0.893	-2.201	-1.399	-0.902
WP_DNA_REPLICATION WP_DNA_REPLICATION	-1.025	-1.025	3.000	1.087	-0.599	-1.025	3.608	-0.599	0.477	-1.742	-1.753
WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR	-2.406	-0.615	0.941	1.868	-0.889	-0.412	4.593	0.340	-0.266	-0.615	-3.390
WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM	0.613	3.445	1.966	0.613	-2.326	-1.503	0.398	-0.623	-1.503	0.398	-2.340
WP_INSULIN_SIGNALING WP_INSULIN_SIGNALING	-1.766	0.533	-0.544	2.907	-3.155	-0.544	3.251	0.301	0.301	0.847	-2.645
WP_OVERVIEW_OF_INTERFERONSMEDIATED_SIGNALING_PATHWAY WP_OVERVIEW_OF_INTERFERONSMEDIATED_SIGNALING_PATHWAY	-0.861	-1.535	-1.535	-1.535	2.312	0.615	-0.250	0.942	2.888	-0.861	-0.482
WP_G1_TO_S_CELL_CYCLE_CONTROL WP_G1_TO_S_CELL_CYCLE_CONTROL	-1.213	-0.811	1.939	0.910	-1.787	-2.659	3.324	-0.527	0.653	0.441	-0.821
WP_AMINO_ACID_METABOLISM WP_AMINO_ACID_METABOLISM	1.175	4.836	0.696	1.464	-0.814	-2.071	-0.814	-1.129	-1.539	-0.814	-0.398
WP_MIRNAS_INVOLVEMENT_IN_THE_IMMUNE_RESPONSE_IN_SEPSIS WP_MIRNAS_INVOLVEMENT_IN_THE_IMMUNE_RESPONSE_IN_SEPSIS	-0.315	-2.618	-1.751	0.288	4.523	1.993	0.288	-0.787	-0.508	-0.787	0.283
WP_OXIDATIVE_PHOSPHORYLATION WP_OXIDATIVE_PHOSPHORYLATION	0.302	3.483	1.289	1.289	-1.153	-2.576	-0.763	-0.300	-0.763	0.479	-1.729
WP_MITOCHONDRIAL_CIV_ASSEMBLY WP_MITOCHONDRIAL_CIV_ASSEMBLY	1.865	0.986	3.634	-0.453	-0.829	-0.829	0.381	-0.453	-0.829	-1.493	-1.502
WP_EGFEGFR_SIGNALING_PATHWAY WP_EGFEGFR_SIGNALING_PATHWAY	-2.212	-0.430	-0.318	1.419	-3.860	-0.570	3.518	0.811	-0.318	0.811	-0.582
WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER	1.805	4.029	0.240	-0.373	-0.650	-1.091	1.001	-1.091	-1.091	-0.373	-1.837
WP_LUNG_FIBROSIS WP_LUNG_FIBROSIS	-1.183	-0.508	-0.508	-1.751	0.941	-0.787	0.460	-0.508	-1.183	0.678	5.739
WP_PEPTIDE_GPCRS WP_PEPTIDE_GPCRS	0.854	-2.185	-1.093	-2.185	1.125	1.125	-1.552	1.780	-0.754	0.429	1.111
WP_RETINOBLASTOMA_GENE_IN_CANCER WP_RETINOBLASTOMA_GENE_IN_CANCER	-1.055	-0.522	1.912	0.257	-1.055	-0.752	1.271	0.559	1.576	0.391	-3.685
WP_ALLOGRAFT_REJECTION WP_ALLOGRAFT_REJECTION	-0.364	-0.364	-2.005	-2.704	0.972	-0.364	-1.481	1.538	0.541	2.230	0.532
WP_PROTEASOME_DEGRADATION WP_PROTEASOME_DEGRADATION	0.441	3.858	0.910	-0.811	-0.527	-0.527	1.211	0.275	-1.787	-0.811	-1.801
WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE	-1.179	-1.597	1.704	-0.418	2.414	-0.607	1.704	-0.418	0.868	-1.179	-1.613
WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING_PATHWAYS WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING_PATHWAYS	-0.434	-2.451	-0.692	-0.260	3.196	1.800	0.542	0.542	-0.692	-0.692	-1.075
WP_GLYCOSYLATION_AND_RELATED_CONGENITAL_DEFECTS WP_GLYCOSYLATION_AND_RELATED_CONGENITAL_DEFECTS	1.663	1.663	1.663	0.398	-1.036	-0.222	-0.491	-0.491	-1.036	-1.036	-1.042
WP_DNA_IRDOUBLE_STRAND_BREAKS_DSBS_AND_CELLULAR_RESPONSE_VIA_ATM WP_DNA_IRDOUBLE_STRAND_BREAKS_DSBS_AND_CELLULAR_RESPONSE_VIA_ATM	-0.950	-0.600	4.115	-0.365	-0.950	0.246	1.608	0.913	-0.600	-0.950	-1.480
WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION	0.930	-1.202	-1.202	-0.610	0.930	-1.202	-1.202	0.303	0.303	0.930	1.869
WP_TCA_CYCLE_AKA_KREBS_OR_CITRIC_ACID_CYCLE WP_TCA_CYCLE_AKA_KREBS_OR_CITRIC_ACID_CYCLE	0.304	3.190	1.716	0.304	-0.298	-0.746	-0.298	-0.746	-0.746	-0.746	-0.750
WP_CYSTEINE_AND_METHIONINE_CATABOLISM WP_CYSTEINE_AND_METHIONINE_CATABOLISM	-0.621	2.072	0.396	2.871	-0.223	-0.621	-0.621	-0.621	-0.621	-0.621	-0.225
WP_PROLACTIN_SIGNALING_PATHWAY WP_PROLACTIN_SIGNALING_PATHWAY	-0.776	-0.340	-0.340	0.265	-3.161	0.413	1.395	2.109	0.265	0.827	-1.598
WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION	0.572	-1.992	-1.992	-1.227	-0.451	0.352	0.850	0.352	0.850	-0.256	1.992
WP_GPCRS_CLASS_B_SECRETINLIKE WP_GPCRS_CLASS_B_SECRETINLIKE	-0.462	-0.994	-0.994	-0.204	-0.204	0.427	-0.994	1.216	-0.462	-0.462	3.805
WP_COMPLEMENT_AND_COAGULATION_CASCADES WP_COMPLEMENT_AND_COAGULATION_CASCADES	1.079	-0.434	-2.451	-2.451	0.542	-0.434	-0.260	-0.260	0.542	1.800	0.535
WP_INTERACTIONS_BETWEEN_IMMUNE_CELLS_AND_MICRORNAS_IN_TUMOR_MICROENVIRONMENT WP_INTERACTIONS_BETWEEN_IMMUNE_CELLS_AND_MICRORNAS_IN_TUMOR_MICROENVIRONMENT	-0.959	-0.549	-1.659	-0.549	3.831	0.528	-0.549	-0.300	-0.300	1.599	-0.555
WP_IL1_AND_MEGAKARYOCYTES_IN_OBESITY WP_IL1_AND_MEGAKARYOCYTES_IN_OBESITY	-0.491	-0.491	-1.036	-1.036	-0.491	-0.222	0.398	-1.036	0.728	0.728	3.648
WP_TCA_CYCLE_AND_DEFICIENCY_OF_PYRUVATE_DEHYDROGENASE_COMPLEX_PDHC WP_TCA_CYCLE_AND_DEFICIENCY_OF_PYRUVATE_DEHYDROGENASE_COMPLEX_PDHC	-0.663	2.701	0.763	1.294	-0.247	-0.663	0.362	-0.663	-0.663	-0.663	-0.667
WP_CELL_CYCLE WP_CELL_CYCLE	-0.678	-0.678	2.521	0.665	-2.489	-0.496	1.576	-0.354	1.310	-0.496	-1.558
WP_MAPK_CASCADE WP_MAPK_CASCADE	-0.385	0.231	1.133	1.133	-1.368	-0.733	1.582	0.453	-1.368	0.453	-1.377
WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS	0.717	-0.625	-1.058	-0.625	4.144	0.717	-1.058	-1.058	-0.354	-0.625	0.709
WP_NSP1_FROM_SARSCOV2_INHIBITS_TRANSLATION_INITIATION_IN_THE_HOST_CELL WP_NSP1_FROM_SARSCOV2_INHIBITS_TRANSLATION_INITIATION_IN_THE_HOST_CELL	-0.272	1.208	1.208	2.546	-0.704	-0.704	-0.272	-0.272	-0.704	-0.704	-0.708
WP_INITIATION_OF_TRANSCRIPTION_AND_TRANSLATION_ELONGATION_AT_THE_HIV1_LTR WP_INITIATION_OF_TRANSCRIPTION_AND_TRANSLATION_ELONGATION_AT_THE_HIV1_LTR	-0.861	0.942	0.359	1.336	-0.861	1.794	0.615	-0.477	-0.250	-1.535	-1.544
WP_VITAMIN_D_RECEPTOR_PATHWAY WP_VITAMIN_D_RECEPTOR_PATHWAY	-0.549	-1.103	-0.703	-2.826	2.324	0.773	-0.887	-0.549	0.493	2.050	0.610
WP_STRUCTURAL_PATHWAY_OF_INTERLEUKIN_1_IL1 WP_STRUCTURAL_PATHWAY_OF_INTERLEUKIN_1_IL1	-0.285	-0.810	-0.285	2.350	-2.076	-0.285	1.467	0.784	-0.810	0.523	-1.305
WP_DNA_DAMAGE_RESPONSE WP_DNA_DAMAGE_RESPONSE	-1.365	-0.936	2.077	0.358	-0.936	-0.936	2.500	0.358	1.034	-0.627	-0.947
WP_METHIONINE_DE_NOVO_AND_SALVAGE_PATHWAY WP_METHIONINE_DE_NOVO_AND_SALVAGE_PATHWAY	0.217	2.601	0.491	0.217	-0.406	-0.911	1.359	-0.911	-0.911	0.217	-0.917
WP_PREGNANE_X_RECEPTOR_PATHWAY WP_PREGNANE_X_RECEPTOR_PATHWAY	-0.385	-1.368	0.755	-1.368	-0.733	2.678	-0.385	0.755	-0.733	0.755	0.228
WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.697	-0.336	1.832	1.232	-0.964	0.399	2.176	-0.697	-0.964	0.269	-2.326
WP_NONALCOHOLIC_FATTY_LIVER_DISEASE WP_NONALCOHOLIC_FATTY_LIVER_DISEASE	-0.292	3.661	0.865	0.418	-0.695	-0.893	0.418	-0.398	-0.531	0.418	-3.153
WP_LET7_INHIBITION_OF_ES_CELL_REPROGRAMMING WP_LET7_INHIBITION_OF_ES_CELL_REPROGRAMMING	-0.223	-0.621	-0.621	-0.223	3.779	0.824	-0.621	-0.621	-0.621	0.396	-0.225
WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	0.396	2.072	1.387	0.824	-0.621	-0.621	-0.621	-0.223	-0.621	-0.621	-0.625
WP_TNF_ALPHA_SIGNALING_PATHWAY WP_TNF_ALPHA_SIGNALING_PATHWAY	-0.289	0.313	1.086	1.360	-0.432	-0.624	1.665	-0.877	-1.205	0.844	-2.913
