GO	[-33.74 -1.14]	[-1.14 -0.65]	[-0.65 -0.42]	[-0.42 -0.17]	[-0.17 0.00]	[0.00 0.00]	[0.00 0.13]	[0.13 0.44]	[0.44 0.89]	[0.89 1.95]	[1.95 26.18]
GOCC_IMMUNOGLOBULIN_COMPLEX GOCC_IMMUNOGLOBULIN_COMPLEX	-5.269	-6.494	-3.601	-5.269	4.618	39.419	5.940	-6.494	-5.269	-5.269	-2.018
GOCC_T_CELL_RECEPTOR_COMPLEX GOCC_T_CELL_RECEPTOR_COMPLEX	-2.610	-3.910	-3.197	-4.800	1.435	32.405	4.905	-5.992	-3.197	-2.610	-0.837
GOCC_KERATIN_FILAMENT GOCC_KERATIN_FILAMENT	-2.922	-2.199	-3.946	-2.199	1.946	22.655	1.946	-2.922	-2.922	-2.199	-0.302
GOCC_RIBOSOMAL_SUBUNIT GOCC_RIBOSOMAL_SUBUNIT	0.594	9.608	2.817	7.579	0.594	-6.493	-0.915	-2.024	-4.675	-4.675	-5.501
GOCC_SPLICEOSOMAL_COMPLEX GOCC_SPLICEOSOMAL_COMPLEX	-0.786	4.726	3.981	7.300	1.001	-6.653	-1.773	0.831	-1.773	-6.653	-6.659
GOCC_PRERIBOSOME GOCC_PRERIBOSOME	2.819	16.059	0.382	0.558	-1.644	-3.238	-0.368	-2.291	-2.291	-3.238	-3.240
GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX	0.509	6.456	4.169	3.766	0.381	-3.838	-1.036	-1.036	-3.131	-3.131	-4.727
GOCC_CHROMOSOME_CENTROMERIC_REGION GOCC_CHROMOSOME_CENTROMERIC_REGION	-1.910	1.468	0.368	1.693	1.069	-8.214	2.754	3.058	0.368	-2.271	-5.878
GOCC_NUCLEOID GOCC_NUCLEOID	3.292	3.904	1.738	0.959	-1.866	-1.866	-0.676	-1.124	-1.866	-1.124	-1.867
GOCC_ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX GOCC_ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX	-0.566	0.947	-0.566	5.106	0.433	-3.302	0.311	2.631	-0.412	-1.663	-4.145
GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE	0.694	-3.766	-0.580	-1.609	-0.997	6.109	0.403	-1.609	-0.580	0.537	1.815
GOCC_RUFFLE GOCC_RUFFLE	-0.733	-0.436	-1.156	-0.733	0.277	-6.018	-1.156	1.564	1.130	2.965	1.805
GOCC_TERTIARY_GRANULE GOCC_TERTIARY_GRANULE	-2.200	-0.941	-1.806	0.646	-1.183	-3.202	-0.430	0.807	1.188	3.131	3.126
GOCC_COLLAGEN_TRIMER GOCC_COLLAGEN_TRIMER	1.300	-1.935	-1.421	-1.935	0.784	0.267	0.405	-1.029	-2.623	2.317	3.143
GOCC_HISTONE_DEACETYLASE_COMPLEX GOCC_HISTONE_DEACETYLASE_COMPLEX	-1.613	0.254	0.254	0.578	0.397	-3.196	0.397	4.916	0.799	-0.541	-2.257
GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX	-0.569	1.409	1.649	0.807	-0.319	-4.603	-0.430	1.649	0.987	-0.737	-3.206
GOCC_REPLICATION_FORK GOCC_REPLICATION_FORK	0.422	2.293	0.877	2.293	0.627	-2.697	-0.835	-0.835	0.262	-0.835	-2.699
GOCC_CYTOPLASMIC_STRESS_GRANULE GOCC_CYTOPLASMIC_STRESS_GRANULE	-1.038	1.189	1.189	4.161	0.463	-2.108	-0.301	0.463	-0.710	-1.487	-2.111
GOCC_LYSOSOMAL_LUMEN GOCC_LYSOSOMAL_LUMEN	1.026	-1.253	-2.232	-2.232	-0.312	-1.253	-1.253	1.289	1.289	1.904	1.579
GOCC_CENTRIOLAR_SATELLITE GOCC_CENTRIOLAR_SATELLITE	-0.849	-1.144	-0.617	0.594	-0.617	-1.515	-0.849	7.984	0.301	0.433	-0.439
GOCC_MRNA_CLEAVAGE_AND_POLYADENYLATION_SPECIFICITY_FACTOR_COMPLEX GOCC_MRNA_CLEAVAGE_AND_POLYADENYLATION_SPECIFICITY_FACTOR_COMPLEX	-0.298	-0.298	-0.298	4.061	1.714	-0.745	0.304	-0.745	-0.745	-0.745	-0.746
GOCC_SWI_SNF_COMPLEX GOCC_SWI_SNF_COMPLEX	-0.787	0.609	0.609	2.271	-0.787	-0.787	1.057	-0.787	-0.787	0.609	-0.788
GOCC_AUTOPHAGOSOME GOCC_AUTOPHAGOSOME	-0.348	-0.506	-0.348	0.729	-0.985	-4.113	0.541	0.729	2.483	-0.506	0.540
GOCC_CONNEXIN_COMPLEX GOCC_CONNEXIN_COMPLEX	0.236	-0.870	-0.870	-0.870	0.236	0.930	0.930	0.236	-0.870	-0.870	2.726
GOCC_CHROMAFFIN_GRANULE GOCC_CHROMAFFIN_GRANULE	3.497	-0.497	-0.497	-0.497	-0.497	0.167	-0.497	-0.497	0.167	1.731	-0.497
GOCC_INTRACILIARY_TRANSPORT_PARTICLE GOCC_INTRACILIARY_TRANSPORT_PARTICLE	2.150	2.150	0.371	-0.241	-0.520	-1.077	-1.077	0.684	-0.520	-1.077	-0.521
GOCC_TRANS_GOLGI_NETWORK_MEMBRANE GOCC_TRANS_GOLGI_NETWORK_MEMBRANE	0.673	-1.152	-0.268	0.673	-0.833	-2.809	2.451	1.735	0.337	-0.833	-0.590
GOCC_BLOC_COMPLEX GOCC_BLOC_COMPLEX	-0.828	0.256	0.991	1.522	1.522	-0.828	-0.828	0.566	-0.351	-0.828	-0.829
GOCC_ACROSOMAL_MEMBRANE GOCC_ACROSOMAL_MEMBRANE	-0.222	-0.491	0.398	-0.222	-1.036	1.660	-0.222	-1.036	-0.491	2.919	-1.037
GOCC_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX GOCC_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX	0.721	-0.534	1.018	0.721	1.018	-2.156	0.287	0.721	-0.865	0.287	-2.158
GOCC_PROTEASOME_ACCESSORY_COMPLEX GOCC_PROTEASOME_ACCESSORY_COMPLEX	-0.462	1.745	0.772	0.772	-0.204	-0.994	1.214	-0.204	-0.994	-0.994	-0.995
GOCC_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK GOCC_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK	-0.434	0.457	1.836	1.836	-0.434	-0.953	-0.434	-0.953	0.821	-0.953	-0.434
GOCC_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX GOCC_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX	-0.199	1.489	1.489	1.489	-0.580	-0.580	-0.199	-0.580	-0.580	-0.580	-0.580
GOCC_HAUS_COMPLEX GOCC_HAUS_COMPLEX	-0.331	-0.331	-0.331	3.564	0.273	-0.331	-0.331	0.795	-0.331	-0.331	-0.331
GOCC_TRNA_SPLICING_LIGASE_COMPLEX GOCC_TRNA_SPLICING_LIGASE_COMPLEX	-0.331	1.528	-0.331	2.453	-0.331	-0.331	-0.331	0.273	-0.331	-0.331	-0.331
GOCC_BCL_2_FAMILY_PROTEIN_COMPLEX GOCC_BCL_2_FAMILY_PROTEIN_COMPLEX	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	3.057	1.014	-0.249
GOCC_BOX_H_ACA_SNORNP_COMPLEX GOCC_BOX_H_ACA_SNORNP_COMPLEX	-0.207	3.501	0.421	-0.207	-0.207	-0.207	-0.207	-0.207	-0.207	-0.207	-0.207
