GO	[-1.00 -0.89]	[-0.89 -0.73]	[-0.73 -0.55]	[-0.55 -0.35]	[-0.35 -0.15]	[-0.15 0.06]	[0.06 0.30]	[0.30 0.52]	[0.52 0.71]	[0.71 0.88]	[0.88 1.00]
PUJANA_BRCA_CENTERED_NETWORK PUJANA_BRCA_CENTERED_NETWORK	5.317	0.323	0.323	-1.461	-1.097	-0.411	0.630	-1.461	-0.810	-1.919	1.910
SAKAI_TUMOR_INFILTRATING_MONOCYTES_DN SAKAI_TUMOR_INFILTRATING_MONOCYTES_DN	2.149	-0.505	-3.112	0.851	0.276	-0.505	-0.327	-0.327	-2.181	-0.505	3.010
ELVIDGE_HIF1A_TARGETS_UP ELVIDGE_HIF1A_TARGETS_UP	-0.344	-0.835	-0.546	2.291	-0.546	2.742	-0.344	-2.696	-0.546	-1.241	1.505
KRASNOSELSKAYA_ILF3_TARGETS_UP KRASNOSELSKAYA_ILF3_TARGETS_UP	-1.533	2.305	-0.250	0.614	0.940	0.940	-0.477	0.614	-0.860	-1.533	-1.532
SU_PLACENTA SU_PLACENTA	-1.160	-1.160	-0.279	0.324	-1.160	0.607	0.607	0.607	0.324	2.566	-1.159
PRAMOONJAGO_SOX4_TARGETS_DN PRAMOONJAGO_SOX4_TARGETS_DN	0.409	-0.392	-0.392	1.737	-1.124	-1.865	0.409	-0.676	0.654	-1.124	2.208
GNATENKO_PLATELET_SIGNATURE GNATENKO_PLATELET_SIGNATURE	0.584	2.224	-0.893	-0.893	-0.266	-0.500	1.721	-1.575	0.898	-0.893	-0.500
GAUSSMANN_MLL_AF4_FUSION_TARGETS_F_DN GAUSSMANN_MLL_AF4_FUSION_TARGETS_F_DN	-0.218	1.031	1.934	0.403	-0.218	0.680	-0.430	-1.450	-1.450	0.403	-1.449
MEBARKI_HCC_PROGENITOR_WNT_DN_CTNNB1_DEPENDENT_BLOCKED_BY_FZD8CRD MEBARKI_HCC_PROGENITOR_WNT_DN_CTNNB1_DEPENDENT_BLOCKED_BY_FZD8CRD	-0.704	0.332	3.362	-0.272	-0.704	-0.704	0.332	0.332	-0.704	0.706	-0.704
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_UP RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_UP	4.009	-0.199	-0.580	-0.580	-0.199	-0.580	-0.199	-0.580	-0.199	0.892	-0.579
HOELZEL_NF1_TARGETS_DN HOELZEL_NF1_TARGETS_DN	-3.259	-0.280	1.907	0.827	-0.585	-0.280	0.462	-1.097	-0.411	1.595	-0.410
ABBUD_LIF_SIGNALING_2_UP ABBUD_LIF_SIGNALING_2_UP	2.548	-0.497	-0.497	1.052	0.167	-0.497	-0.497	0.167	-0.497	-0.497	0.525
