GO	[-2.13 -0.33]	[-0.33 -0.22]	[-0.22 -0.15]	[-0.15 -0.10]	[-0.10 -0.04]	[-0.04 0.02]	[0.02 0.07]	[0.07 0.14]	[0.14 0.22]	[0.22 0.38]	[0.38 2.90]
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	1.290	2.818	2.250	0.586	-0.266	-0.896	-0.266	-1.583	-1.583	-1.583	-1.603
REACTOME_NONSENSE_MEDIATED_DECAY_NMD REACTOME_NONSENSE_MEDIATED_DECAY_NMD	0.708	3.541	1.667	0.708	0.481	-0.491	-0.301	-2.594	-1.728	-1.161	-1.757
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	1.149	3.557	1.532	0.334	0.334	-0.473	-0.270	-2.045	-1.268	-1.268	-2.072
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	1.077	4.141	1.760	0.564	-0.239	-0.390	-0.609	-1.947	-1.345	-1.345	-1.979
WP_EGFEGFR_SIGNALING_PATHWAY WP_EGFEGFR_SIGNALING_PATHWAY	-1.566	-0.508	0.626	-2.206	-0.327	-0.759	-3.147	0.862	1.806	1.453	1.764
KEGG_RIBOSOME KEGG_RIBOSOME	1.285	2.682	1.699	-0.227	0.390	-0.412	-0.227	-1.919	-1.164	-1.164	-1.944
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	0.949	2.460	2.019	0.288	0.682	-0.315	-0.315	-1.764	-1.192	-1.192	-2.671
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	1.480	2.377	1.480	0.318	0.524	-0.494	-0.285	-2.087	-0.814	-1.302	-2.114
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	0.626	0.626	2.622	1.137	0.626	0.431	-0.327	-0.759	-1.566	-3.147	-1.597
REACTOME_CELLULAR_RESPONSE_TO_STARVATION REACTOME_CELLULAR_RESPONSE_TO_STARVATION	0.917	1.964	3.926	0.274	-0.329	-0.329	-0.529	-1.222	-1.801	-1.222	-1.247
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	0.788	2.377	2.377	-0.285	0.318	-0.285	-0.285	-1.302	-1.302	-0.814	-2.114
JISON_SICKLE_CELL_DISEASE_DN JISON_SICKLE_CELL_DISEASE_DN	1.629	4.317	0.368	0.543	-0.581	-0.384	-0.850	-0.243	-0.850	-1.696	-1.729
RHODES_CANCER_META_SIGNATURE RHODES_CANCER_META_SIGNATURE	0.324	4.832	0.324	-0.279	-0.279	0.609	-1.164	-1.164	-0.581	-0.279	-1.179
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	0.855	3.067	1.585	-0.255	0.352	-0.452	-0.255	-2.003	-0.759	-1.233	-1.254
MUNSHI_MULTIPLE_MYELOMA_UP MUNSHI_MULTIPLE_MYELOMA_UP	2.416	1.133	1.133	-0.747	-0.747	-0.747	0.657	-0.747	-0.298	-0.747	-0.756
